unique_hash,new,drug
ce3b9b385b5ed478083c99fc83207b96cb04c2ff,0.2333333333333333,12
26b1d1501dedc17cbf555b0002411283e0f5ade6,0.1663690476190476,36
fb6fd78e19450d12d5322d3ee205589622bbbcc7,0.725,57
453cbbad9b35a9075b6f36c10232dc1d64bcb65e,0.10703362253992485,60
63611f78f7d5386e94f4e52de300b85f7d5583c5,-0.16249999999999998,78
0a13af73314f8f212e47bc259dfb67603df89c3b,0.1975206611570248,57
1580d034346b439278b17e167ee5ee0456f346b1,0.12123376623376622,36
d88efdb51d5e6a74941922a304e0b32eba0302f8,0.05378905426658239,10
8edd811ff6edec7c1e72cbc4bc5baf39b72eee70,0.05487832874196513,56
6c5e0ce47a7b8ec0d22ad2115cafb26954fec3ad,-0.010416666666666666,56
6714ee56a8b22f0757259d565fef3c98cd7ca32c,0.023358585858585856,39
da3df270c9603acab4be8c643d5bd474b662bd60,0.09375,36
1d6c476f0841a24c9ce9a98d926e2c43cfe5b557,-0.034895833333333334,36
a7995e1ba71180458d1d74f10656f56c9dd6bed4,0.15625,87
f9c56965e57fab6d215a32bf7f4450d74509ab07,-0.25,82
ca3f3131fda3ef67f4f22f4c6de99a8ee6babe65,0.19648760330578516,36
d02d2cc30e9053de982e2abbf9dca031d9a4bfbe,0.0,19
77c300671056a5ec94725aa189f10012fc7594c0,0.15,29
5434d765bfa6555b6b35f2f600dff87dca701e9b,0.47619047619047616,36
81f4e264ef357dc476034a81d1c9e2397bef9e94,0.01666666666666667,36
5eb8609f7d663c67e7d8c3e0f6b8828102e687bf,0.19020202020202018,36
6152ef7a9793d022d362a19625684c346caaf349,0.08251050420168067,78
16c1256be909b08847694547271aa1ffc3e9b548,0.08541666666666668,6
177810c7d7543a50e1e531e9d8176d14597b36f4,0.2752029220779221,33
2374f02134345095d0ce7f1dc80db118a19a1dd9,-0.06099999999999998,72
1e65a8e01173fec3f69da83d87b32f3b8a6786d4,0.05000000000000002,78
5356c745c0cbf9be621b8508091fd4096660aca4,0.17708333333333331,56
ff7f4a8a77cf315f879a29e0ce60348a3f3bff7d,-0.060034013605442194,91
28dfd1e5450d6ef8bee2f0d1f74bffb37e14436a,0.1726016260162602,52
d5ce69c69cf0a08b4dfcdb55c1922856c4ddab30,0.023430735930735927,4
c23708370eb21a8c07733accff981da830245a75,0.09742728900503292,82
9449873d65e91f62e6e33c02b2e28e2ff3a4ce8a,0.15237861097236102,59
04c186b8d2f40a1f0464ae55ed2e779da3e6f07b,0.13521690115440116,36
531ccab09e78e875d51d1c19d02ed7c1a063ff6d,0.08,36
44e73dbfd680435ffd65f55a78036bffb4140494,0.0888888888888889,36
1cd98cf67373e230dce4811b27e3d032df2f7a0f,0.02352092352092352,81
4c21dfed77d63e455d2423e0da8c5245848ec606,0.17165079365079364,13
6e3d6ca50c961a97c99cf07044506d8c316afe74,0.146780303030303,59
95c3f2e0f1012f51c7fb26fbb4b0d7b8ae25cb60,0.09600288600288598,59
6b89982237a90f286b013e76b170269d3cfd5924,0.1,36
2d0b65f2e8e72789f596ddeea5812d8d0f549511,0.0630952380952381,36
ffdfa71b045fca067d0b4e78ad32ea4c519cf61e,0.11620997206103588,36
2b946484eae4f2178f1a8aa801a4dc9b70210992,0.11458333333333333,19
cf835cbcd717e3b6be19fb443ee9e1e636e96a7c,0.04585043988269795,58
a54ac6a96a2ae93d1c7f6b5713214070aac83031,0.0320923520923521,6
19b1e49c16ce3f7f8db0e8641f0e138fab9c0137,0.16151515151515156,39
f065f5bb91469cfab285a1c31c8c4a3637e00c0b,0.17538314176245212,6
29de4559d65c0c5936c8fd600d27efe10e90dba4,0.1948242933537051,36
42834ed2f73243b5f77c9353d00a0781735304a4,0.125,36
872ae25a6afba01ebe12ce5161155339e15aed5b,0.014000000000000002,29
05408c110a7bf5241b53b12a6fc425522a8455d1,0.20833333333333334,72
4f6efdbdc64209655204067053f334da9975f8ec,0.11929824561403508,82
b25c0f0f108fc53f3599eb89327a15973afe14eb,0.2,56
cc5c977e62acb45eddf9932459e38f4392250f45,0.07527680652680654,46
031c92accd6ea5885b31920fda1271c2d62fd483,0.09999999999999999,59
e848332e0989ca3b223c69778967ed3864ee4365,0.16100000000000003,39
1bb2c01852f68536c7340953999b38da62952f0b,-0.04999999999999999,36
12cee74a3c8c4e6d5e72e304c58b656015caed01,0.03181818181818182,83
0a35dc6187ee30f6a624ae620a36e3361c12f61c,0.18772727272727271,56
2440cd8829d3fe9f8a5cd6f59ded7a124a7863ad,0.08333333333333334,36
9656a0f1f707ba5f9a4011863337a19eb1842b07,0.11562499999999999,19
b554c9a152322c5e582c96388e468abf4d34d6a9,0.06866802351876983,57
b161234d51afa13284a4d5b57091020956987dab,0.2,36
03f631b1991c6f91e07e09b95006221945fd7e95,0.06043956043956044,92
4f436229460ca7b91a417d535f45f4e99bd0679b,0.2128545454545455,59
3ec1a7215e3b77d7521967732b4a405cfd5f8540,0.2517885623148782,61
fd71ba81596a4f683f6edc7d0ab3fec81a6acebb,0.105,81
de77ac08b31e59b86280ca17b97000cc8a5acebc,0.26915584415584415,81
cfa7a7ac7496e0bbb9ec04d87eae6b9e42b7ad16,-0.007359307359307343,36
4497737a38ab971ee391af9c069a529da2f314c1,0.11310947824105717,45
ffdbba9bd0314c8e82ca73ad1ac6e11a310f5cfb,0.1714,29
a6b7c871ad2e34ef9437b81fd3da3b612f85d4d6,0.047495361781076065,81
939abc70d1ea6056069ffee50f52579217d1fd48,0.08313492063492063,36
1418b6da026698e1665bffd9413df028b565a44e,-0.0757142857142857,72
620f548fa0911cd1a4ee18d2d66a5e5c9308a12c,0.10805890538033396,30
40af6a8302be7f60b98b314464151a00f2e55cdf,0.019924345495774074,86
7e86a83f62ae777e1f2bfb87b155675dd33f864e,0.0,49
ee9cbf4585308311877dc46d1281beb10b50cef9,0.09999999999999999,39
b4e6dfde871069509f46a9821a9f6986c9a8a5b3,0.034999999999999996,33
f323ba47581dc395803ddeb6e58cc4cd8e6facf6,0.1125,66
b699b86cadc9db8ae1ba72d4e2bf7d71b06f6888,0.126580762987013,56
b82b00961a17b000e6460e70018e6ad75d324bbe,0.28311688311688316,81
183704afdc69ec00db127e1c589fac51d2b184a5,0.2258164026629936,56
dbd8ab6a2eca2d2489cc945c83fe647e2b7fef64,0.10909090909090909,72
f755ef4a8024cbe0b714fd0069ef13362ab66f89,0.032499999999999994,56
8f32b639ac8cc592ee455607de74b66b31c0fe5b,0.1285714285714286,29
0d573d5dbd0f93b345c20482398f6675955df1b2,0.14502688172043013,57
dd47b3c0c23a196ed76d3ac75597dd2c271d1651,0.23641304347826086,36
50d9258758db847ea07d3123115be32e29c11058,0.019444444444444448,12
901ccf237cf456549cabd1ec564d64eb34ab3aea,0.1632034632034632,59
c863592887955c7c977bd73572eb1ec6151d7c4b,0.15595238095238098,72
3db6616e9cb92b3186e47749759f1d8447c8a766,0.2,56
377347d3ddbb8946e1066ec39b436820504d87c0,0.225,55
5b35abf329ffd70d08450f1eb3198c0761e7e1b8,0.2726851851851852,57
5f43845ea6aafbd1b2155d27df6066ad388f39f5,0.38888888888888884,57
515d4317a9d2780667fce3face71d6622888d406,-0.026704545454545457,59
e58260eb55ad7a9f7d4d008faed978b31f2354e7,0.08537665349933009,46
3a0e302f66abcf7658c7b4c63d393b5ab3e67613,0.09924479166666668,39
8b39a2ec43ffcd2bc462d7e493a4c03aa6769c6f,0.0683884297520661,81
f45de1bcb583b73e84aeb8d0f4fc301f0a4657ad,0.25,45
40637963871a424a710362bc65fed81257353dcd,0.051563360881542696,51
4e3248341c819b1dc8e50b074252443f4d4609cd,0.03158304988662132,29
a19559ee34e63c9bbb07ce1dc1fdfd49fc5d8e8e,0.179375,26
50da02a888b9662aa0e57434456998d4842d2ec1,0.01429681429681429,45
054188eeda69933eb8d472a8584332a426545fc5,0.13607761286332715,57
c9facdc8f5fd5061a55dd15bfaafe3b0b88cba81,0.10506151067985672,57
7276d2d3f1a53f13c3589bed0c9eb293c03b5303,0.15,57
d7c478fc7615fc8e4640503996b5d51ae7ac7b4f,0.19416666666666665,36
635ae5e95da6115c3900aa31c19236d51ca20355,-0.16666666666666666,29
71922b7cfd23134f2c6ca02d2c938fe165e5e213,0.06515151515151515,39
461997b303561b23b8651550ba548d249afc359c,0.08396825396825396,57
9a4cd4b74e27c8a9344c87ac8197e15af65dc78a,-0.14709249084249082,72
fffc024bcef1125c5e1450a7028421745a1e25cb,0.0,25
0ceb4b053746f48fbbc3f0d67af8ac57125f9caa,0.11000000000000001,29
b5ea798aaf2ff030e3ddcf093e1d40fb427046ba,0.03158684282961742,86
6b16e6c02e7de07170379f849b9c6da9d9cb58c4,0.225,20
af7a1a44690e5d695a167804849c04c959b39f29,0.1349802875695733,36
3516e90ca9c876fa948e1c1267f30b6b6b053445,0.054761904761904755,35
4f0204a3279cbef17feefab36651c7e5c60cba18,-0.033,36
16283e72ada132bb191ea3c12483e820e17ec641,-0.006284722222222229,36
7e1204d3ccba5e472659aff1f054362f3263a346,0.14100088183421516,6
ac7b301a68d7f4938cfe7c25277c48298b5f64eb,0.1846153846153846,36
7286dbaa10264c1697c8eafd78d4e0ac00839557,0.2033333333333333,36
a8985d2e2413b50ce24083a4bd45418566edb279,0.08373015873015875,36
8dd65150a1bb5f1f36c81c3baeec749792cfd2f2,0.24,29
51e25b10e9e9788d429438ed599f7a27ea860e6b,-0.015417158598976782,36
43667cea88c908ffd2d9af366038b24d38f82cef,0.2865740740740741,36
02fc19da26911bc5e98610733f12def7bfcd2106,0.07667297979797982,71
b523794aa5cb505aded6cf0c319a67f84924e16e,0.13981818181818179,81
37d854368f7a8dba30d7fa59acfbaf705b3385cf,0.08749999999999998,6
e79903ebf0a2e7773428dfc0ad582a6ead17034b,0.16523809523809524,81
3b4e2160d82539957cb05f109c50176067fa0352,0.07446010044642858,78
fff2c5ebd9518c2609f4dc7f6101ea14cbc0fc32,0.0827663856611225,56
639f2b21f167f5509743991c95f4f8e59b02a6f6,-0.08505952380952383,72
67386c8e0addb1515fd3544cc5cda3c25a4b8217,0.12361111111111112,57
0f7c25e0b3e57b244d3fc94e1350f671320292ae,0.12165343915343918,56
ce259ca19b9497d428cb8f20d49184e5276c5303,-0.09375,83
44f7d565be2cb0c113a20c82704bec0c03d4acb9,0.14973484848484847,45
6683a0976e6445db55184e7cf054d0eb03d321e6,-0.060858585858585855,77
822599737668e2c501a35a0bd89e5c12011a5b30,0.036986932820266154,25
b40edbdb24ed85c24ec34d5644261b53aa9c9c3a,0.13980653307266208,36
577d1638bc25ceb5511365196f7057cb0ed710b0,0.18456709956709955,56
6c33fcf98efd898de9b26e071c3837d59e529e0e,0.2506628787878788,45
f5d44d825dff5e2f8be78a5c8afe61958e5b6e39,0.24809523809523806,39
34fd82f147e800ed9dfbd4d889fd857d38f43311,0.07088521493126757,29
41f34616ffc7136585e43109e310413469933849,0.027797202797202786,19
87f743747252744801e70a5da31b4f13d829d223,0.21578907699443414,28
eab83442e3af805d73a7c6be13b5d13ef80a4641,0.1,57
a2d4a245e6c419ae9a4c00089919c846df391f16,0.08319327731092438,56
e04b178f485c7038004b574a69e118d18797c790,0.08006349206349204,72
45619b5220817c5e87344ef9b99fbda6180337c3,-0.1444444444444444,29
16661dcd03aa7a86ee469b177b2c4282ca8070f1,0.1645897620897621,42
e74b11bc7a3af495a13a443527c552cb83ec8d8f,0.08110787679753198,56
ab0e3f7fc66051c1d7bead41d8e0740db3178137,0.08063777307963355,56
8f0ced6e001136c18a106f1d0079bcfb4cc6d942,0.1812169312169312,19
f89098b57724ada3b61c25ccc5cd6d6a4671bea1,0.03660714285714284,57
b19e1296e9f70ab90873b61ccd604f9b9ecb1568,0.12566137566137567,36
69705078f042fb354bdd1c9825cf1300b3ccfef5,0.0696236559139785,57
87a2312d7122791a984869741793a3836c7d80cf,0.14391053391053393,56
d1239e02061268e9fee548b052038bd30f513ecc,-0.025549450549450545,30
8f496150fe586b938a21d4ccf7ee9da490800e36,0.06041666666666666,49
6871716a6cf9f2dc523c1456ab984388c6a1c24f,0.17580492424242428,57
c8abc6ba08c7e85b5dfccedee256816c237a0f68,0.23162337662337662,36
f65803622e330f6cf58bad8e881b94e58851e29b,0.55,49
893757a65086922c8409630a569fecdf5c967edc,0.20766233766233766,56
425cff1cd2a32975b46753481d0cba483c4b5de2,0.06449652777777778,78
d991b72f17a595daabf5f0af53ce92598931efd7,0.10781249999999999,57
4776db77cf2409d8d67d6ebe8eeccb03cb50a7b5,0.05,81
ae8e1621a5cf2b7246213020ac0b0b3f2496541b,0.11163095238095237,4
68b56ed2c1cb889e1bd599fb7749b62519e935d8,0.2833333333333334,49
3a48dcf7e162a3d12170fcf1c13d392ef5f16f6a,0.15465616350862255,55
29beafb401ac55649693ca4b49cc727c45e32e84,0.16091666666666668,72
030d510c1542dca544964a011deb1a86e4fa008a,0.0,29
9705bf851d17d309fcaac84ae7f10186c714f7d0,0.07107371794871795,39
5525cfddeccfecbcd835f9402f5762d0a5d9672e,0.11013257575757575,39
ddb9a28184021c83230f000d41fc9b5bf313978c,0.05,57
0e1dc083002eb117eb4156c1b65b31df14fffa17,0.03624338624338624,32
be6d9ee2cb4141592c0cbb0b279a6ed3e58c5f15,0.16666666666666666,66
dff345a20b12d9ab0bd982b07fb1bf43755b2cfb,0.21212121212121213,59
9d8b2ab29384ed6060367779e67c432a5850672c,0.09319523809523808,6
c8c9ca91df7bfab17f8d9a4b3fccb60e422dc57f,0.20440656565656568,6
f507dd2ef5d2506ae3ce6e807d00d90b0a5c4a9d,0.14625,45
2b4e4fd4750f2525f4e1ce27939480d871ab3e44,0.06799479166666669,78
9bc630777a108c31e8879b381c81ae09975b9707,0.5,19
4ae255137a42f6649f8a6c83a1d41806509831ae,0.375,57
ca24823a7cb7bba5e217132e781656fefd176e03,0.1726016260162602,80
040a96bfb439fcad62c65ec4b9167ab505234be1,0.09363636363636364,82
0eb0001fdda0b21ccfa669002956f76b7081033d,-0.16249999999999998,39
9bf82f9963202d984a9a8e6aa6a58671ebdd29fd,0.06259259259259259,72
61bf95611dd263f3c991ecad1f09fc435f559932,0.10270833333333333,82
94c69f55870b0cf9fe529966acd6b8af3939ed99,0.13548397911472115,12
f970758e7f9cb084bfc576c6fbde78a6f9028819,0.16934343434343435,78
90dfdfa74c1bd42d3fb14786d3bc09d7b4022b55,-0.05902777777777779,72
050f6771888dda2a89bfd9db645062a9e4213dac,-0.07533333333333328,72
2ad0d3edcaec063aa4a5c177de6c0dcc7583dcf9,0.45625,36
880039ff20014f359f7446cda53a1df23db58942,0.09120370370370369,45
750b9bc68c8b5d1271cbf83e5a2bee57d647a1a5,0.08571428571428572,41
d03dad025e65b94da40b3882443164e53983dc4c,0.13900432900432902,81
217fdf94b0d4917a6ce11159860794eaef29226a,0.11666666666666665,56
427ac8ce7f82339fbda54a7f24eff26b7bd7c64c,0.15884353741496599,59
46fd4f999a6395065cf5fc6fcea31a70a93190bb,0.20681818181818182,57
f67c0c82ed79eba85ffc42d24c35fd94724a32b4,0.06999999999999997,29
da65c2ffdab28127a022faccf1c5503c306eb05e,0.125,57
0ccfcd21314a837cf06b8c257ebf2072d3655f2b,0.35000000000000003,20
5f7131561b4b1b22a6966421363609c484c36980,-0.031944444444444414,36
8d66281e7025fb31f9a274819ddb3a3a8e649dff,0.13641127180899912,39
45deb759a636874996f6653ab7dc37f8072d5dcb,-0.17208333333333334,39
89f56d90486273c1dc9a580a577d66400a4716bc,0.059370777842115426,91
783d6562c5629f1b03eca121926db379392a29b4,0.0893939393939394,30
7d7e4a345ea2810cbf3c131e13d72fb276248b8f,0.0,56
430cde4a113ce01b68868e20beb136e4cfa6e375,0.19999999999999998,20
e8423566579ef6598a7a05d4186cf23727db4773,0.0,89
de16b003bc865857dc0f087c5567f5a7dc2cfba7,0.10588151927437643,81
da8f3095bae43e11378d329770aa9621a279ed51,0.15687500000000001,33
ffb98325f7ade60b06294c1d661f8bb47018e40a,0.21058201058201056,55
88a8ebaa1a477cab40738c721fd472958b7e7c84,0.08035714285714286,39
2619b4dc10049f7dba54ee136f42912a44d42587,0.035396825396825406,19
6dce9e65a73b5a256a6a9ad43259b5a6b5211af2,0.20885416666666673,78
9afd2f4e8b63df5121750f78eb08fc4ed6c77721,0.05,92
93d94bdc2ef3a75a974e83b480d52e92b7a556d5,0.19385302197802196,36
6fdadfcdceda8371fdb1af4b4ae89e75a31aec82,0.17099282296650717,10
745c202df52af7c8be11bac6107c27759bbf4288,-0.2,56
bf449c8559b86ff1d180c4a5bc1be519313b1feb,0.06770833333333333,29
e85abf8932d96e79f659ed6a8e90bb6ac252b3b6,0.09286821705426358,25
760d8b46ca42ec63a8aa51baa0966cce0374fe2f,0.13527777777777777,45
eb3d3a4c96c0fe10e46e0cb65ab5fca408bd0f6c,0.10833333333333334,36
633be1a76d3c20a83416615f6af79eee765dadc5,0.09181818181818183,19
dcc3182c2b8234c5ea1f0aa98954c635d730f655,0.09835164835164838,39
0726ec9480c094e2945a1f531dca402438d3e9ff,0.7333333333333334,19
87f7ba9a1ea0c170961ec18730e496dad2bfbfa9,0.09506269592476489,83
c3b7c5b0e055334800f8fd7f2bba8c4e0c8985b3,0.09044699486559953,72
830a2d9679500149e4fbf826d7d88d2bcdcbfe0f,0.04665580631489723,72
63dee39eda31809a522100ae53dd5e4e01e65c04,-0.010576923076923076,39
fd7182b8bc116b99b9bef2173441581b3c8ffec8,0.04085497835497835,12
75a518e0b110a3ecb79a7823e8dd0581c6e67d72,0.15367647058823528,29
2926b3c4dc44c7cf261cbd1a19d277bf46eb85be,0.11529304029304031,72
cdc1d0406738fe55430d6f7510f1515d3631ba34,-0.07916666666666666,36
bbb1c12b3f02249e2a07218275de516aa73b779d,0.15625,57
76145426baca9ef2892ae5451da2965713dab319,0.12271033549783551,9
5d5b6564b5c7405847911297a4be55b3243d9ac4,0.05602651515151517,81
56f2b378b6203f509d8780d05bf53860ba2a0c56,0.1,19
7a30e0f5efb0f77eff9081e51edfb08dc064de08,0.08971304915995182,6
75f56c9532c4ae392533561a16162efa3a16cc8d,0.22363636363636363,45
21ca2270cfc1198954ffc56d95286ed31386cf53,0.12359908609908613,57
37750e6e2027346163f3a106e7da694cbe01d9b7,0.18541666666666667,81
aae0a41118207bf0bfa4e94c8ff2e0991e960cf5,-0.08333333333333333,36
9ebe15e134fbe8ca683b590b570675eb22dcfec5,0.020352825067850997,38
9496400795e9412be9097672f766191bf8c850e1,0.1384692671394799,5
c18b230f089e5648b1635cd32a4cbdc30ae6cb78,0.04447089947089946,81
b911cfa3b01cae214ae118a5dc003cf21c6fe6ec,0.17104377104377103,33
1eb6a989216b0f0e61c2982695bbddcc4fa9a6aa,-0.18333333333333335,72
6211a208d5c339ec6a1223f7cebce782f959f164,0.2590909090909091,33
97fdf4981bc56ace23913c8363205693aee2793f,0.1285714285714286,39
48924c738dd9ca481484754cce9da17b6488dc00,0.109375,57
36f494ae31953efc65dc2cfbf9f7f127bfc004ed,-0.09999999999999999,19
22126b1552fafaa047095db2cc1b5ee1fb756c32,0.09043541000062741,57
b2ae5d2398b225f3d6420942db985716578c99ae,0.05036503044977622,91
e6d16de5c7a5be0d970b0cef83300cbfbdf83ed7,0.07171717171717171,36
40c0622ba66654627a742fc9a95b0bdec5241291,0.2457792207792208,59
8ef7079d05dad6aadf50a156a2ff09cf0fe868b7,-0.05153235653235654,39
26ecc39b4c1363b4e529c12497c41b62f5987030,0.2426948051948052,74
688647708e852e23840a9c1c830cdde74d6c54ac,0.0014336384565392262,86
a5bb3d5ba05b7e3332ec48584971fd288c276819,0.47148148148148145,59
b001b3335dce778af27464918d0242a9ece9373b,0.15170238095238098,82
e2e56c065d84e24282467a75aef9b9f96a92f138,0.2275824175824176,4
d45a1801b87bf974422d1a968a835749b4149cf3,-0.03194444444444444,59
7e24bdb1e3f5418cc3e9be160a367bab4c524afe,0.375,57
c989b0961ead21ae9799177390b351c43a402c03,0.09587412587412589,88
408c9ea5fd8a24d72215d467a2ff500f418fe0a9,-0.025694444444444454,45
db76d6939d771ff9dfed07e6c039c623800911b5,0.120543093270366,39
4ae3052d934b88b52b22d84aff39bfd6a0bcedc9,0.095,49
253a3a1a0426b8e9236a3c7e9a0894e5f86e1a03,-0.0034090909090909137,59
bb7142973f834f586f35a892601158da1dc93af6,0.24946428571428567,82
e267b8d0b5da811acccb67556835cae7becc194d,0.1734375,39
c47f2a9eff8eb530f749961ade22272101797bb2,0.0692412968975469,36
7caeab2cf695f6a70c22d55364bd5d9976a84740,0.10000000000000002,36
8f2639484943446b2aa37b37590df440d311f52f,0.1673363095238095,91
e47485ebf9167036379bfed2c6a85788e473675a,0.05595238095238096,56
7d497f3604aca09009426427fa587596b3240334,-0.06770833333333333,57
873656021f81b368cf80387d67dd757da5db00a1,0.028571428571428574,6
e19e885691c664be24bf11638ee514a94958f84f,0.16198686371100166,82
6deff00b21ce3f2735ecd2d8d3442342b1816dd2,0.2833333333333333,33
2400f8a52323dcd9b5f84bc2f038810ebb610aed,0.25,39
bfb5411ebdfef487832448e461f15ea87a0bf8f3,0.3458333333333333,19
8980cc7bcaaca234ab658675edbca89b905c7e56,0.061710858585858584,39
a578a4c9100ff4024f53e0f57b4af1c187109498,0.5,78
4107cab747620f1b454c1a5d15397d4ff3b8e9b4,0.3037878787878788,57
1d32b80561f5311c8f23093945bcbe98170c98d9,0.021088154269972452,57
638adf9bdfe1a9b004888cb9f1309fb1246d34e1,0.21799242424242424,81
d2ad0af1de4b324fcea455a13f54a778b5f91a7c,0.0737037037037037,36
efe3109b1dff1d1e2012f103abb544c3cccd30e9,0.07073643410852713,54
32849631a658853894b4686c55ace06d9df0e20c,-0.08076923076923077,45
ce6d8abeacb99c9d3a23da5fbf3a7b5b3a9f3717,0.11208178025398567,55
9bab07d349b4e5553cd1b41282fc729957a02c74,-0.15624999999999997,56
085ed32d759beabd9b4c57963638aa720a90c890,-0.02321428571428572,39
80fd5984a8b22a051bc9954c2fef2a743d1117c1,0.08400673400673403,6
71add00e25850126ef8f7e38f8a9f55c763417dc,-0.00138888888888889,81
b7fb17187849ce5a65bf63ca1b394aa4d683c4b1,-0.0625,19
9b27d54f0add276122a81c539cdff542915e0b83,0.018518518518518524,81
c0000c61d7bccf07b292bc82ded632f679501b42,0.12646839860872883,45
5a16b8c3649c1b7c39ff0d8d63f267d8f768240a,-0.10625000000000001,72
cfe5cb190c39d708398b6bb3a985ba98d7470582,0.23687499999999997,18
3518c847e552c37823426252c2bf8bbc80c56274,0.20138888888888892,12
3df241952d3b5499df22bc33708e2e0782a813a8,0.12778954437996992,77
c56656e7610e886a9351e03fb94fee2cbec15027,0.12676197458455526,57
c29d8d1925094be8ef25a6ed58aa52463d5cc29b,0.13140645586297764,42
b8f0408b2231d7d5e94fe8103e31d97b17c42fa7,0.31333333333333335,90
e8bc30d0ac845987e496ac5fa14c81a4862983f2,0.06439393939393939,47
242120cfafc3cd2600ba585a91d028c2af5e6c8d,0.020681818181818183,19
a47b0ac3e0501dc1c7e15c36f9cb0d8b4960fbda,0.08705357142857142,57
14a9018d1a1522f5bacbb0155016baaeb09be000,0.0,81
f61c4bfb383485e32709a5fe17d03658a47cfd2f,-0.053733766233766245,78
15abc93bda2bb2d18e458a7e95346d5bd106c6df,0.07309090909090908,82
1902f01d13a3105b6e1d81b9ff8960acc49488f2,0.019367921640648923,29
8f48abf623b78177a58c34143170e27496c3eee3,0.24807070707070705,56
231634b94db19cabf6b53364706caa9de1ea96ac,-0.11818181818181821,33
4335c280ab6a18fc8230f030ada1077411e3a1fa,0.014545454545454539,59
e214ddca2f46039c7e97c72fe9989c15cd3cf0d3,0.0,33
65069e2528692db60cfb4f2429cc1e26ca77ebca,0.042857142857142864,29
4d11d9fa623d25b1d57cd5953360a93acf31407b,0.017993712636569775,82
59af71b93fafd041059edb7ad9067deed2543f3a,-0.020386904761904755,59
7d294e95609cf6267fa69befb8b933e6e8a5d7d6,0.09835647850499338,36
5bf95f002ad2289e649b89ff4438efe5fcc66622,0.22039302802460695,6
ebcea6e2505c3749d099f958a62004be9a4b0994,0.1841269841269841,12
022bd9be0acef5d316e4ef64118a045fc619e05a,-0.009722222222222224,39
3d798f6793dc492cc57b1dac93d6142a06d3b040,0.13480113636363636,56
0798d156fcb5690c2a78a2a2a4b4bbb8d892496d,0.033242424242424254,72
5c22b55afb7c43cc5e1d638d7a8ef611e8e90c43,0.16693968909878,59
d9c3dd82442c6d48d8fb9b1db2a398446ff9375a,0.21666666666666665,19
fab7755b5d62db35c9f510e4986c220cc3b69526,-0.23333333333333334,36
b654da03ba5d65864f8010b5755fcec0432f455f,0.04165720016783843,42
01c33e7a8aa96f0c1d71699ef624d87b9172f227,0.26212121212121214,89
3be4f8cdd7fa8f9f4245239e9c9f4e4fe1fc9ecd,-0.3125,93
0260feaa074f6505847147e5b336f269dc0b1b5c,0.23323863636363637,36
86667c2f84b6ead43b83ba8a3ae3824666bb27fb,0.14988183585122364,66
af6c8644c6711dba02e34309d9d2a3ec1fb45202,0.047333333333333345,56
14d6a7df8e5629b4da7a9f49b894aaef489f0a30,0.1043939393939394,57
6803c523031807af2ec3fccf64785e8abe68b447,0.03333333333333333,29
24fe504d1f16218a893b8bd11c2b2ccc9bdd64a1,0.09597619047619048,33
3085f0bd74c678b70e4a2b15e4350c0d0ff5b764,0.1347953216374269,39
53f9e168c62f61392ca0016cf01182a90284d0a2,0.17054924242424244,36
c795f00aa465175f32dbbc3cc28f4706f061d247,0.013767302656191539,45
2ade1bf7315570f01648d2ae2f33e3c6ab3add4b,-0.018181818181818184,29
2f120f5305ae7c116ef4fcebaf747e13830d8144,-0.023015873015873017,39
3e87ff8a5d595d7501bdb341f280740e3ed0b008,0.08996212121212122,43
970a1c23817b4d23e96b68196a826fda4059ed3e,-0.03214285714285714,29
2bf7d8f50bed37d6e08c48c4cd2734d67955f7ad,0.16863636363636364,6
f1ebf7101f0a624c34fd24d16bb92fc7df52a621,0.5,78
7747a42ff63ff317bb48ed535844187919783de5,0.3597222222222222,82
0ba12969cb8caa5c266ee5e7613a194fbb4f42b9,-0.1611904761904762,82
85cebbed90f45b327ee3b91e3375d4bd2ef13a0d,-0.08333333333333333,33
93d9cf8356dce2766943f4d9a1ced7ed8dc77b14,0.08906249999999999,56
bd4bc30c6e416db89ca6768f17aa07547fd8b108,0.22857142857142856,82
6cd1181b36a76f34020ef3bfa3ef44b931f127e5,0.07663934371665587,57
734ccc92338a866769c4bb50bcc84eb4f4972698,-0.01964285714285714,12
179f744c6a8f1b7d37572582c0f051f5c4760b71,0.09228110599078342,32
36ecb9147b0a1b38f71b3e1138316d5f59336b26,-0.12121212121212122,36
c5e51ca1a8a04aec0f73cc27563b818829a0c353,0.14076930014430014,6
faafc7ed30d3a18784f95eed71410174a1e15254,0.15043290043290042,35
b66224bd263e58d10eb3846532147e91a64b9557,0.06973162538736308,33
c71f33c39a8ff18ce51307cc57f5c8263cb916a2,0.10929453262786597,36
d179d2dab432ffc95f2f87c3336fc565d3fda9a4,0.2142857142857143,66
bd343f24388d09b691e88293c93c36b3aa1b77e1,-0.13333333333333333,57
4902a1b300f20947d5c24ea5f99bdb562133eece,0.11076190476190476,29
33d772fa24405bb58f3135a2010863c7ae44951b,0.14911927153306465,6
50959682293cc08de7e4fe2b5b344ccc682d3c7c,-0.07222222222222219,29
ded08c32c38202499e8b8f11f55a38f604d8ec28,0.07737373737373737,19
18dc8fd7a2a0c7e46538035aa7c665ae06afb064,0.38083333333333336,56
a8ae06dc4624dde5d1ee6ad2feb20e24c4e0979a,0.10129778672032191,36
3511f66618092e05499c859e922ca8835def086a,0.34583333333333327,29
90f695077a7355a9a7a7e273c69a0fc622bfe3fe,0.21296296296296294,77
