unique_hash,new,drug,sentiment
dab81fe87405af2ded73e36e0d790e27771932bc,0.10833333333333335,20,2
670135c49a5d425b936c137bae3b1478727198f2,0.24775641025641026,29,2
397254d04cb46bd469ec82e6ea450c2fe9c2b5ef,0.07254770679770682,35,2
32f698f9274795555fe0f3efa71bebe6f56323e5,0.0692063492063492,64,2
a9d0bfb6c5145c3657794f1d83748e1861f82a76,0.14285714285714285,31,2
0f9ee6cb8a346a3eb1ca532ef32d32355c322b16,0.010037878787878814,64,1
d80ed8cdebae739245b286058b051a7f9025bb9a,0.10255681818181817,43,2
262298a654bcc6a4d88ab199900cc8d71422d913,0.07866716616716617,66,2
8ad6b4bbbd33c9450e7f0dfa3595c8f1bb0da0d7,0.15833333333333335,95,2
4c124d3a6a62919f2d5cbb3ae24d7b5bbf9abbe1,0.02885835095137421,38,1
f8ec8c407c661b9019cec2197378b2316500f10f,0.12227221191506904,89,2
c0461ceeeeca52e0ef19a8b4b0b5902756f7926a,0.016666666666666666,36,2
03688c45324fc9fe207eac67a718d99a21708608,-0.12881944444444443,35,1
3ce7d44eeb2bded260b47e9661f2bf43d63b9dda,-0.033333333333333305,35,1
791b7cb201dbf0e1ce469d17c678abe96061a860,0.0,35,2
7a0e28db6f36929c52537c3da1122ef4b07c0f8f,0.11586580086580087,3,2
fa6c0e226e8cd9537e7f3b56ce0b965ea5f70432,-0.06999999999999995,94,0
e5eab4f426f9347bbf846312ed5d2d6ebf643a8e,0.08924242424242425,6,2
987a1fbf77ead11c01a651b9ce85045a4777fd40,0.17107769423558894,53,2
fc22e9ea5cfdef4b2066edfcaa7cabc38305f887,-0.0861111111111111,51,1
52b7436d2d4812744c14de73d472bc240a67f087,0.004465145136786945,27,2
147053a39fbfd263f9d0e12b82f3803fcf16b232,-0.04368686868686869,80,2
b2a87f1f86a5dff036eaed4df1047735c0182629,0.06868957431457433,64,2
71a76dc37eeec70eb635748e9dd246dbd43204ce,-0.18125,43,2
abe45f8e947454fda8c8c2acaf68ae3c32e0559b,0.0619047619047619,63,1
b0cf5fcd2633e0569e89fa3d01df320595120c8b,-0.10714285714285714,64,2
dc3017bfdff20ed52672fe5b22cc0c0396058a56,0.09727633477633478,43,2
fa444a38f65c60803789bca2d91c0b3dd218aaa3,0.16214285714285714,64,0
1927f28e7716896f756d7f085ba8fff06a395984,0.4,20,2
3b5199be5237c76c7ef1f27061eac7331e1047ac,0.13636363636363635,99,2
89b8180a68ce769177b9e203100c8baa02b314b0,-0.055555555555555546,64,1
241b503ea7dfa4159eca8578794f5f1768b91b49,0.14625,6,2
fb1ba41d66820d68d8c07710e53b00c84fafed61,0.07651515151515151,66,2
8335a45396aa5dd7fdb65a073a7bec2bbe73ce23,0.38087797619047625,80,2
bbff918fe431e752b2e3953c1e0b54af98d330ba,0.3572390572390572,20,2
34d658946de833bc5d4d5e6ae57be406ba0de9ba,-0.125,38,2
114065bb3a67058f2c73c80bdafcea9480dc49ea,0.3,63,2
1ac40d18e398383d5273a0becb23cbd214d0f656,0.057024793388429765,88,2
401a55b285a908b83141a81ec7508e50c7516fad,-0.08333333333333333,51,2
29c433eafca9ccc5b8e88a67aa4f0cff37fd846e,-0.03822463768115942,35,2
f04603f371c352d1a928d051dae6622623f2d11d,0.07946428571428572,35,2
40ef054752a5482de6f676ce4c5228142d23203a,-0.025694444444444454,100,2
b74c0cd8131d960521d742a2e1f1b82e643ad6d9,0.11413043478260872,86,2
da0ba59a5a5eec5c42d2517f8d1444088b4a43d9,0.2625,63,2
6cdf22ab45218f40fc23d8db48bcbd923b476ec7,0.12261904761904761,45,2
3012a9b955404c66b2b6e369aa30161e8457a2d2,0.028830409356725147,3,1
bd530f6fb333b4790563cf78a0873a95eba59d20,-0.15833333333333333,53,2
59aaf36aae3af836a6fa25fb691407ae1a837951,0.23188920454545456,99,0
dde9525202afd3803687a37ecfaa67f1f048174b,0.06868131868131867,63,2
4d3ebf7c898ab84e352d3cb7a7721146753287ff,0.2642307692307692,88,2
2ca76195af12ab1d9f43a45b15f991f6fefa9dbc,0.08669913419913419,66,2
0c69959a7b43c47ad8b5f77944bd672453df8075,0.0,51,2
fec8f5b0317c5679b510ee0160cbc856fc77a73f,0.02083333333333334,35,2
fe43c3e6c8a07135f34e99900861cf0683bce708,0.0751010101010101,19,2
7186a8f53ebb0999ca25dc8cf892ca56eb95f464,0.3052232142857143,43,0
8ed51d763fad0c419c704998584a7272841c57c1,0.1929035250463822,24,2
00baac26b88f2ae130a986580f164cde1db96c76,0.18871226551226553,43,2
5a334d4db895de147e07e2e777644f8e9ed5d9b3,-0.25,29,2
01438fed8d5a9cf526a44d788f906bc9e1e8cd52,0.027813390313390318,43,2
8fa7679d240b2cc5606074459282b0f19467f60e,-0.07697916666666665,19,2
e210bd3010db496b59fa8d4a3978c5ded5878ebe,0.17913165266106443,89,2
cce75b617308e6a19d2b4aad77c9a06c21f939d0,-0.03222222222222222,38,2
b76d1268ddff3cacbac53dfb29d6553d4e355d45,0.020398210420531856,82,2
6cbf1df6e135a19631572fa31eb808c5cc5f4bb9,0.2244047619047619,20,2
f05105cc9035463a069df6e4dd63c35402642c29,0.11859180035650624,80,1
493808023327ea924c657802bb64f615637266c1,0.16,35,2
7fac3b266f6679c8210ae2d9f15472645e21be03,0.025284090909090916,66,2
5a3ed5dd015152d8dc42b7a2d96a8c37c12a107b,-0.026704545454545457,100,2
cc07d39426fedebc18e1ba9f979b30651af6c475,0.16196989143668833,64,0
20c4e2d36b3af3cfaa16b0dae73c730564248aa5,0.4,64,2
c7014a8da0c6916493647d63315fe015578628dc,0.12479219350506483,19,2
982967d82dce9501d9cbd88bd257500929b657bd,0.37470238095238095,51,0
0e26c09a6f1b1c2c8176fa4f04c877b8b3e6af1d,-0.07,80,2
12df8e326684b6f41d3e05a96c047dd28e60ca4b,0.0,57,2
300dc2a0f0196ea9dcdc7220a609fa666d9295ae,0.1021037090481535,31,2
f7c6d106552d023f5f38b9cab0e62bfb8b1efebb,0.0796412037037037,43,2
0c3120bd9b6e60b40afdd4d68653f320ec1f3e69,0.17532467532467533,35,2
52e4e9f6a522dba11510e4693c38801f30ae1491,0.09754281537176274,43,2
10be21e780d151012628bd80260747c137bda835,0.1,90,2
048403678a26156d73f83b71cfb9e8f47924aeaf,-0.008333333333333331,20,2
61809513d6b278e57d844ca3ad06adf826a03eb2,0.18214285714285716,43,2
8a187bc313872da0d7b6bb961c68f0979b2f471b,0.0,63,1
08fec3ad7128523bd94aaef631760ac2c6146935,-0.025,43,2
79044db9729258f9e6f8510a8c8b205eccac4a3d,0.017325533405780334,80,2
9488a729680548d09e072aa49da59e54a2ea2683,0.07496503496503498,38,1
1d912b5b5b0732165fbb294eff40c8a71d7b57ca,0.275,98,2
b6616bcdb1a375fd104162a87ec43a8aee103022,0.08777777777777779,51,2
fe0a0aa8423fbb05e73f8e1bf2f1d9ebf95fb9fe,0.05648148148148148,38,2
9845eb288f3c624e4b39986856e86c2e898cb8ac,0.7,38,2
b0ddc0c0374c835dac89134a0bc22febe3dd7221,0.13125,63,0
3dc315340a86cedc2f92b2d706614819d2491c47,0.01874999999999999,35,2
06ddc6c2ce7fc75f3dda62c9676d8a49eaff7544,0.03925505050505051,64,2
08d9dfcbcccf608952f775a707fc5d4369c05b38,0.0,21,2
d587b387f2fd28decf630a297d7cf5ad031dbd5a,-0.0625,63,2
a72c9dfc4b4787785ad75497eb5254c1d62046c0,0.012499999999999997,64,2
f3f6fc9bab6cf74e33accbb6772a01c06e990ae2,0.3433333333333333,66,2
d385e4bacdce0fdd36e29d434e0007162f0fcaa3,0.2626041666666667,80,2
1f3ff3511c36bdf6039d448572ad9a80e05e3fd6,-0.016812657828282826,38,1
4da83a57f494f7d05a2a8cf894ecf2d535daca4a,0.136125,43,2
8048dbb1579a154df289a3d4296c9e32f75f5230,0.15529733424470268,88,0
8d889181dc5aba220c4a9b97eae0bcb7dbecef05,-0.09057539682539684,86,2
5449487f5f98a693d67e456a4c9ad5e5193f0c3b,0.07988095238095237,89,2
c1f0726bbc070585112e431a02f9d318fd3fe2e0,0.2028787878787879,64,2
db068b29e0f02f6a230cfc2ae6607bb733ae1875,0.43461270871985164,64,2
d1400bc502761523530fbd708adb8e6dcef14d09,-0.006327140721759561,64,2
36f14bb8ffd90986b62eb5adc7c23a4e77d3bff9,-0.14594356261022928,38,2
ef170d510462f72eca147ec035b612b4e04d471e,0.08517241379310345,80,2
ccf4246901ab00d2cd2971a20900822c346dceb1,0.37916666666666665,57,2
d1d0e31e973842e9f77cc0c31676db57c61cec2e,0.08620400432900435,38,2
f69702a73cac73f48511178191bafaee89bb3433,0.13952380952380952,38,2
70ccd86966f86a65c125190090eb17ad701a3092,0.1730467944753659,63,2
bfbabcbc6e6ff28fa4e730771b3c31cb02360ad4,0.13187253487253486,64,2
bf675c489e7e54080f56f4e25aa0a21f633e9b10,0.09106060606060606,64,2
7f5d23e32470cadb7f046d04dd68a177caccf49f,0.016454545454545434,51,2
10ab72fbc034541461614f8d95eccd42917833b7,0.4223809523809523,20,2
165eb4f17c5f75d4f38061f78025b20cc57973b4,0.1287037037037037,38,1
613d8b70a43c16b03137b4c50bd9496cc7b782d5,0.16402173913043483,64,0
f52e877a0b52dafedfafdb982996ac4d57b67258,-0.030158730158730156,64,2
981cc8c32b59bd07f78c630fbd0255fa99358124,0.1264066624432478,45,2
2049698104f0ffa3fb1198c9c7efb16d05485e64,0.22333333333333333,38,1
4846ffc7218352745245ae2dc6184ca44c282765,0.03181818181818182,63,1
b4b8cd88fc2e141c3cccfaf784a78750bc41d212,0.11670930080020987,51,2
ea70415f08b352ecd39a01d859ce8c706cbd4271,0.275,89,2
557c6ef4441c10aae7f05b27174845d1854f5b40,0.10777777777777779,51,1
b39b55876d3e260fe589820867ca01c9c5569df1,0.17729414682539688,88,2
2b10cff1129347dccb28a1319b2386822054dc12,0.2625,43,2
5fade0fc46ed0260b2217fcc99c9b75ed6474113,0.1728395061728395,64,2
5a36fd52c3f726bf1a4a1e4def16e303ef45a6fc,0.05833333333333333,31,2
e043f8d17775c6b4fefeaf5bc66d0ed6e93b0af0,0.07775072150072149,66,2
4b801bb085e9315c39622200ec31e97ada8b0198,0.0,35,2
f6a241a976fe6e776d95de47a9f392f52969d034,0.2333333333333333,89,2
07783e92d56c5c0fdfd88ec3775cf5ba80abe582,0.031164056531703583,66,1
89dc36d7d26dba8a38f147e84c6d2b7681696a6b,0.33749999999999997,63,0
ec86cb6a2d08a88de6bd31bad0565d51389788a4,0.2333333333333333,66,1
c4211f1b02b3212ef67ff310e9bf2529832a87ca,0.15578835227272725,20,2
351c9f06d8b43233160bc02ac38e9d258e51f98b,0.18311688311688318,63,2
f15017aafd7d08d66feccc8f1328b1b0c39c7215,0.0,43,2
a73e002bc0f5d8c4858e16967920ea3da9dfe7e6,0.11363636363636363,35,2
d6929287cedc1fc6608aa0789df7a94fc2e4c869,0.06388888888888888,6,1
12704ca94bbdb26d653de8da742e6c6721fbba0f,0.08860378787878789,32,2
951ecb9b343a0eb365a65e9dd1f87685228d7c29,0.17762443438914027,43,2
131eafacf9bf348b329358f69e0f14df94275c6f,0.09086949635730124,97,2
01ceb5f1bada983066e25212fedc1ff25f0d2f02,-0.013046875000000005,38,2
d20d21a026e1b902fb6d4a426e64121470a729fd,0.04743589743589744,35,1
76f1a0f505f94608701f3432ab25cb5186936b4c,-0.058225108225108214,63,2
91f27743afd72b743b351804d9b88424e58a5f67,0.2193877551020408,63,2
3d0b6ce9c5e31e3ba656e526e8a7d6c6efd45125,0.029642857142857148,45,2
4df14251988ea581bfe4210f27d5118a7048337b,0.4083333333333333,38,2
57379a1a12382b05d8016cae44d5a57d172076a2,-0.05416666666666667,63,2
f22338d9600eff57ba54cf73b00400777912f07d,0.014904295051353867,43,2
b5377bc69daa8086f3944dd6b4da9fe9a8678439,0.2642857142857143,63,2
4b709045173a28bf99d20880983c6d84440722f1,0.0,63,2
f593756c39cb3ed7c5adfc1895688dda272a2579,0.175,31,2
a9d485aea4cb37c77de9ac6709462e1b8c75279f,0.053968253968253964,64,2
0c4b0699182af13733b7a064f93ef6d749a3dd73,0.25625,38,0
584ef188062602fa43bd28333d2c8694ab5ddd42,0.0061403508771929755,31,2
4f736be93808692d4896a7fa402dc97ccedb4dec,0.12739357864357864,28,2
d619a821275ec606633b2b944ac2dd235020cbac,0.09667271675084174,31,2
b3815b4c3c4c8d58c3d599762e14cb94b03cb542,0.11227272727272726,63,2
abdfb906afc62311e81c4713a01ecab4c56253ea,0.07731481481481481,7,2
ec8e3dc57c216ca8311e5036e07b05da5213e3c3,0.08277777777777777,35,2
a39930ee48c658b7508d6fd3ab1fff43f968d896,0.12045454545454545,99,0
576935bfad13bf8feafb50f30c1e4ea28bd5dc40,0.1625,31,2
fd7fed3171f18d5fe332cfe76dd9368d8c6ffb9c,-0.30625,63,2
a3099dbbf33de776e62abe59ce30ee88c9253230,0.17093180482069373,31,2
9dd995391020dec71e1bb7b28402e06ab3f90bf4,0.095,31,2
4be8920ba7c4f81a2f35748a000c20dada7f0259,0.025,64,2
e5f289ed8f6f37a3ea9995cd3eb9c3a1f5b68545,0.12726190476190474,99,2
71e1b286cb973c85669ee4479d6f31d19ec28615,0.0,29,2
17d4e1a55ca2464da0bc05bd1707c8c98ae92e6a,-0.01190476190476191,43,1
0938c9b0ec0ce5ac37b1fd250cb56755207727f3,0.128517316017316,38,2
9a8db04ca43f54fd390500aae46c60ea82f8c3b7,0.14992989417989416,33,1
7fc323bab7a12a45c6148cbc971e203dbd314ea5,0.2,38,2
f2452e4c173a063f6b7697856e77205e5d32138e,0.1206611570247934,43,2
fd74f44610d44b03415326d684634701b141151c,9.25185853854297e-18,64,2
cf9002c0d085d24a105d396597578e68919acec6,0.060208333333333336,88,1
bdfb9ab6b807832df8ff260cf3a06e6c42588a9c,-0.00023157306269888463,63,2
3930dd24f5a30f19d60715d1caa03dde5129f39b,-0.008928571428571425,6,2
7c56ca57b32af4b5d5b0c7e423ee7f0ffb460209,0.0625,6,2
80965ccbd70c0e8a8287a413bf21258274db38cb,-0.04999999999999999,86,2
64df6ccbd8f2c442e327b9866dd73b33e4fd6cd4,0.039508771929824556,89,2
8a2713ceb6dfad0b18070bfa850c8a9166f12aaf,0.16718750000000002,86,2
ff64550803209c483fc4cbe8a80685a555aa1b0b,0.18357142857142858,61,2
b99483da3e83aefb661157e7fdd0b8dc1f38f034,0.09621212121212122,84,2
9af9bab088cc9d6fb4c3303b56326e8235c9985b,0.0983974358974359,63,2
9935cf6db5cf5ec0a202808d184adc99f5edc71c,0.4166666666666667,64,2
1344c69d490287ef4ed1c1573c76f35ef5009f01,0.05555555555555555,64,2
851f726d33b290b1e4531c44a778f50f1cb52078,0.2553546831955923,35,2
224f97cdfef7d555a4e821d5d189e648e84e66d1,0.28218181818181814,35,2
7a0309a9cf1f459ea084641fd5d0e0178736082e,0.09125180375180375,88,2
60810f833dbe7f8380a982a74d29aabff5467d2e,0.10716633994935877,20,2
09fd8bf148c79147c6d9973403f5ccc96fc23a74,0.09474789915966386,68,2
ba8eb248cc96283d38039de24056ede7cbdd9f1f,0.11666666666666665,38,2
76805b4018361b469a458049f5fdf4d9ef874657,-0.04972848788638262,64,1
24fbfdd0b88b0124d158c8b5c7d7c94ca2a2ad8f,0.1787745467093293,89,2
547e0ea4ded5ca8c1cf66270bb6faf5931bba87b,-0.03125,57,2
fc730b2cacb294d9a9ccfbe5be3c3108d04c9d1f,0.07184410336638059,9,2
522204eff19ef533493312d2bb30da624215b10e,0.062270410875674045,63,0
71262a98f5e2a10a7581aa94b945600f3756886c,0.0,80,2
b0b76f29a69e7536c11d0335480f08516ebf4b4d,0.1488095238095238,64,2
3147e7f338b1bd5d9bc0874b70e9add3ab132e26,0.10190476190476193,63,0
bdadde10099c5d19f82ca5906ae9acf7cde73510,0.13958333333333334,31,1
4a2732e99ccea3add424c489d5edd982809bf3b5,0.1951388888888889,90,2
fbd4b801fa77e6843e9bbcbfd3efb244993ba3ca,-0.1625,64,2
24b6731476c592cd6d02fce5e891fb679fdae0af,0.09646464646464643,51,2
c28af25d1fcb83d5a0fafde83812f4a65886d072,0.1312121212121212,38,2
9ec9a4bec7dd7c17d8c72e81591692ddf9e5ded8,0.6,64,1
3d079849c0b9e353441cdbe8b6d081f38063a0c0,0.06666666666666667,35,2
0ad26f0fc3a13fcb25d388ce154ca7e99c09de8d,0.26014492753623186,38,2
ba1c423ba13e017b704e92be01a6db9fbc8345d1,0.07424242424242425,38,2
44a4b3b8af148f8d2a573c93c09a841aec150dd6,0.4702272727272727,38,1
d62c976991266cca8b59262b8fb38995ba2ab0a1,0.06967206074348932,38,1
5f715a28e082db852fd73c29f569bd463a3dee0f,0.11416666666666667,64,2
41b3f517f3f1fcb0b832cfadc4a592322a8ba14c,0.05357142857142857,63,1
901b01242ed2de334bead5028b5eaf5199f190c8,0.0,38,2
8f360bfb5f92458f6f43083f2e708aa9ede64bae,0.14305555555555557,51,2
b135540cc90bc30e66278fc1efb2b850d13d6892,0.15998015873015875,35,2
ca1dd1ee729201ee1c21d805ec7c26cf88a9bb4d,0.14047049441786286,89,2
513742e87e5209fa8d632b83203db1add61c63b3,0.16666666666666666,20,2
2cad96294efb3b0caf6051fb4da318ab8fbc48b4,0.41166666666666674,43,2
e0cb10f541366d9cd194af5abbe4e2ff3da468dc,-0.5,68,2
5067848cf4903b4a5b0b0c153d3d11b1806cd675,0.9583333333333334,64,2
277abc8bf01bbefa838d5115a92a0492e90ac661,-0.019999999999999997,89,0
49cea8308080357fd9bdf6330126b5f79fd3f31d,-0.15357142857142855,64,1
807f57f14dc46193399b1e5d3fdc0724bc4f6aaa,0.07420050014710208,43,2
559f6f15081a4c7f669d49ab5f23e3ac39014743,0.06388888888888888,33,2
c33c50f2ff5b68338020e63326a8f8365431a8cf,0.0429113046940916,35,2
7c08fd1a6e614b1142dc47e42df311daf16bc7f0,0.004761904761904785,64,1
5b89a84e1e76b257c4dabe495fef853ca2762c56,0.02764550264550265,31,2
d2b6e61ce3b31b267e7d80d99b856845a4d5404d,-0.022500000000000003,20,2
4d97c34a86ddae0c99ce8d3131e253ac32414f2b,-0.009502923976608188,80,2
83d0ae392e95a16ae216ec811e87adaed6e7c174,0.11013798701298701,64,2
f2287a3ee0085b332ee28e22e03e42a08d289151,0.10729166666666666,51,2
c21e1e53475434eea7bc6d60f74cc485e6e85950,0.2089285714285714,86,1
87628557135d12a2abd8cb977f41865a6b3a01bb,0.08,38,1
52e302b017c082e532131f1d4fea339d74f8295e,-0.0663265306122449,43,2
a9071de49e62c6833967185711f2919cb0c49b89,0.20885780885780886,63,2
4409752c2a71846fece1be414ab0a6e629b0705f,0.08026094276094274,72,0
cdfb2655328606372d96818a3fc6f2df65fdcedb,0.19999999999999998,51,2
0758f5c2206e25fe6b6d882034789d7b9fad7a75,0.09661682334759257,64,2
c05d0ad21cb2b4acae48b460b445467157ff4125,0.17716600529100526,64,2
73f40082d37e7fe64e9aa28d82506cd7c788cd7b,0.2426948051948052,24,2
acb8c5505f6271557f7f6a4dcb119022fc32c214,0.43714285714285717,66,0
bd30afe4f5372f135e1c6ce27baac39888c2ff77,0.5,64,2
68f19dc8e8c92eba072ed519970a717d0d6c8a4a,0.0061111111111111,66,0
0d87ef0fc81c72d3b29cef44b3dd47212dfcb9d4,-0.05956289081289082,38,2
1c7214a79d2dedd68899d156cc1231ab44a64c3f,0.25833333333333336,21,2
a8877f09a8edeb941b8754135b414f3a299993ef,0.27999999999999997,43,2
7b7da85bb7506b7b49f344682cbf924def496ec8,0.2131542699724518,66,0
8c2948af65125ac144e23e5bb50a416d3e154bf3,0.12048872180451127,38,2
4e8d33fd7e9494562d20ff0261a66795a620e173,0.15436571598336304,20,0
65b98aec4638fc6982d3b164f7f9225342a47a2b,0.0,38,2
44c0620597f56b6e0aa93be1898439543581fd85,0.1388888888888889,31,1
a2552f9247d2c7a8eda5cee005da09d9286d9cee,0.07579365079365084,64,2
b39b89819b560fba8b0700c9e4c8fe95495ce4b6,-0.3,38,0
573582802446f203557bf3183a6e2c5038b1341b,0.020833333333333332,43,2
e97240d56b2b30015e45807f78ec2f88cb4f50d8,0.041666666666666664,80,2
b46293c97828b4192e082912354b474253a9c2e7,0.23055555555555557,63,0
1e7665fcdf0ff7f5e5fd6fc25aabae85929eb119,0.11489448051948054,64,2
0e1005491dc3e645cd78463d7cc3d0c92d5c3441,-0.015856481481481458,84,2
03a8d71fc4d1bfd18f52286e42413857cc8428a8,0.08749999999999998,13,2
595c00823622347821344f4a4d5608c648c7d1bf,0.04560070513678761,68,2
9e9ddf1105415bce1dfd44763d6d61eb2ea469f0,0.1324074074074074,31,2
3bd7114be571cd977c263eaecd8643a344bfa509,0.15358828972959412,43,1
cc76dd1e7ed4653e9fa009af8ed11af924e21c91,0.10971749811035524,86,2
6b283bc47d8e2ad156aa0272181f1596c0252fbf,0.03409090909090909,80,2
bcaae3b34d8776d9dd7a0dfa7d407412af0ea937,0.4055555555555556,31,2
10d5197338c8c04546e61ee0856ef729a050cc6c,0.08357142857142857,38,1
67bb71611e6a4984a68943c0d23b57c734531cbf,0.19338842975206608,64,2
7a360041313b223e539ca1cb11ef25a47d3417f6,0.2,38,2
b20e8ecf3198f6843cba155c3ba252e4bc1fce76,0.0,45,2
f195f4d5edbae5795e4b1930590cf876b9e11165,0.0,35,2
85658a2e45c225b135c2c9cc083c05d8ef057899,-0.013888888888888888,43,2
608b8fe4ab38270286378dd69fa58f946546f492,0.0824404761904762,35,2
038676ec46950a0952ddcfc70eba5575ff32af10,0.2619047619047619,89,2
04ecc13ff904dba80145d60b5ffdd3fcd69896c2,0.15625,0,0
0fd281888b5db69426ad257bec7ad1ab5328df52,0.12192460317460317,56,2
07e4dda46a6890606f054380f78155cc5ccfe399,-0.030000000000000006,80,2
5ca98b084aedcc4ed3b98d825311773963668686,0.23295454545454547,20,2
4699767aef05e0d6718ca3813bda1f4f0682c56c,0.2681481481481482,51,2
b32a207cc6197533e371f3a5d563338628c7108a,0.06563165670308525,98,1
0cc9173e62d1075d3d599d185bf2999a4e65a827,0.34444444444444444,64,2
d4ed9fd65a1021fc76e3ca4d950d9c6b999b339c,0.18305785123966942,2,2
ead1d010ce3c1cfa4c2530fef0e2bf9949e9145a,0.13095238095238096,55,0
7c2a7cc67dd5a44494b78636d7eb50184062b843,0.2023884953430408,81,2
2301579986e988861c127f51b04d0d8a3af0bad0,0.11161426293005242,79,2
23e11e2613b2a985abcf1c733830f4880e8bf04e,0.007738095238095248,6,1
86e352f1249db5cd8370c79481368e9145e7c33d,0.3,35,2
3d913b83d32a96d019e2a08c723a1feaee532028,0.09763257575757578,86,2
037d5ef2c55da4808643c6c05e263784eb19f198,0.12727272727272726,80,2
9d78846a292d2ce368f6b5f4ac82fdfe11817435,0.14391937357362894,35,2
09a8bcbff4bbfeac64bf7810bf8c73860c2f0fa7,0.09841269841269841,64,1
2e24da341b9f6bb7f16b4b057fa4251ddc7e9cee,0.11235119047619047,64,2
de785ae55bf9b81556cf0121275a23280bc78844,0.20833333333333331,38,0
805f8e1dc7d634d605516a2ed0e492e967570f81,0.125,67,2
505bf9f390c109d3230dca901330efce9c556fd8,0.1353991130820399,63,0
2985d193ba1d1820f638da9867f450b69135a292,0.16666666666666666,35,2
44399129568d6ebb60f20cee6482c5b756a7b029,0.11134615384615384,20,2
75fbc295b188b9740299b9eb43cf6b281b5e461b,-0.07777777777777778,63,1
a5b074e785799a7b92f85834c00d603ea2d5a0a4,0.0,64,2
be7f483bb753b32056d292c383f48812e5a298ac,0.2600925925925926,38,2
68199fa8121583b8438220be486b784408c3c64c,0.02160173160173162,38,0
d3c3ea2b1b0fd8d3975bf907df8cbf5a75ae9200,0.08592458677685949,6,2
7f01896ff12e08275f76f2d3fbfa211896412377,0.05038506179810527,38,2
392ebb62929c03088b025e63a532d46fcb76956c,0.20767045454545455,80,1
cd6eaf6caf154c86d552a7b6d9da9b58a290bde7,-0.07708333333333335,31,2
5b120d68b1b609a21ebe1f1a53cc7f4a6df46844,-0.06368371212121211,35,2
6388531f1d8ce7c27a847532898f5ee36b6422ff,-0.1,20,2
f2be17c794911feec46c555a246e82ea19efef62,0.04070968723816506,64,0
7734e5e766d9e5cd17e8c1ab3ac109c09018954a,0.005820105820105824,35,2
5748ba10c2773039021b01d3a7cdc933194d0d19,0.14784482758620693,20,2
2437eaf4d6267b252d20d74e2e99b6ed357ad296,0.02227272727272727,64,2
2f5ea2645e9401be049c580e2e5d2582d33365c2,0.0020454545454545474,38,2
0122b46bd99652eb1a246c5752d923a7475b17be,0.02175819658377799,64,1
5a85d03a84de6a0a7d75132678a12f9dfc0870d6,0.3,38,2
22a389de9012a92d0e3395dfff4df8113c98f217,0.20581818181818182,80,2
aa40bf8e3ba256c36d1e7095d4c6aeecc2aebfbd,0.08703703703703705,45,2
c8fdd1551df50a935b7350bf5c5af3983bf0b184,0.021376811594202905,88,1
103c405bc4c8d83d089c3a4fac25b16facdb567a,0.18780618686868686,51,2
f79566eca1fc4eae5e852521657b07fe8a5c2c81,0.1269289017259796,38,1
ae2f77f2fec86ee3503fc08602b5c68b37873200,0.1953006628787879,51,2
5d57f77ad2b29a580437c3747992fdf47a777ade,0.7000000000000001,63,2
b8f2632dafe74ac5c1cf4321af4e47858a904987,0.17380952380952377,7,0
c3507abc06eae2cd408c367edad42adeda909d90,1.0,86,2
522765ba4f4e4c7799c501454fdee217d3a5f478,0.10703362253992485,60,2
64f0618cf4536ab105e4d6a18bbbe052dbb3f42a,0.049999999999999996,80,1
5fe9b3946ea849b80c361adb8c36d69efbeddfa2,0.2,66,2
0b4524add33e9b8f9c9427e51f49b3bbc217f94c,0.18116883116883117,6,2
09747af399a93642a7d4f47d0f1964a11cd42b45,0.1835,66,2
ae49e9854de0997e672073e5245c5a9f4b91d082,0.16632653061224487,64,2
17def5a5ce7b185bee69ea4e6a80706022bce1b3,0.13333333333333333,64,2
5b1eb794afa7af4e76c13995034a9f1a36f0f421,0.10822510822510822,6,0
074d097966c559efe7d32a5a4d323838599ee7da,-0.2125,38,1
fe0c8322d299802e592bd41837ba47c8ba3ad488,0.1,38,1
a3e4dcb5bb2615932037e24477cdb56533dd8506,0.10437969924812032,73,2
57dce7c208c35af83c7baeb050c3cafadc9018e5,0.1305649399399399,63,2
b3b0cabd9c9ae0b9741359e9bf5cb27f3f5257c4,0.03896103896103896,38,1
7a8715045689fb77862e6425eed0f55ee079ae1c,-0.12397727272727273,38,2
6ea3a67e03c3de80c4840e48cb3314855f209c19,-0.03985042735042736,66,2
cf7545e757887ff800ff6db2ee60a44b53ad7fe6,0.12023809523809523,100,2
62e7e1f99d4de15312d657302ac2a0fda47cac9f,0.019630124777183615,63,0
91eada06444281caa831377e56eece7d18cce653,0.03900752512594617,64,1
08e3deb07a43136706e5c168b44c2718ab233648,-0.007911706349206342,35,1
a14310087a3e3a18bda0bbf3bb883752435eb4c7,0.10280303030303028,51,0
e1f338a5966e9b343baaa9751b0c3e53adbc9d33,0.08964646464646465,66,1
37d0699626c5232143fcab5f73ee5585cef5e464,0.18196022727272732,20,2
a76b7316d04bdfd0be20c39b765a74d1244d9959,-0.03333333333333333,31,2
4a4af7fb9d0a70b0ca144f7465182e8f8b8ca7db,0.17875000000000002,66,2
034f07da1a42adcfbe1cda21b3662cae025e5019,0.1464285714285714,64,2
e2db17ce0022b9236edfe601386a50e1a853e5d2,0.3734126984126984,38,2
f52942622922f782d8a9558fad0ff32f997f4d2f,0.12517482517482514,13,2
8ea7283410fe4805fbd7e621b85293f81d9366c5,0.09666666666666665,64,2
0f5de3721a5acf009c8015bfcb4836cf56ea58c2,-0.10575757575757576,64,2
