id,cc_cons
20417,2305.012815
41599,2187.358494
42742,1105.980718
4578,4632.384475
40872,2167.878785
15872,1778.990433
35445,1493.736644
364,2081.951712
33400,2027.523504
21630,1879.938369
11879,9014.095956
16662,2647.34522
10179,2700.888446
4972,2388.636644
4666,3622.167628
45259,2259.566655
45969,3572.693417
16700,1983.362779
42305,6162.033379
44987,3251.666152
44545,4342.407798
26035,14782.58816
25039,3162.939245
22224,4839.278015
3196,2309.564244
17402,9686.088686
46274,861.4437177
5004,1423.151381
37950,2838.794912
37717,2559.87086
25719,954.0121732
417,2650.522441
43030,3834.475885
34362,3259.511274
8119,3568.895413
30769,1218.026256
19503,1439.39999
29415,4247.997478
30675,3761.005309
41679,1883.949933
1422,3234.811016
45343,2120.718878
31448,2018.831195
12009,2343.273107
20230,3534.843178
13491,7080.985451
40433,8612.487143
44376,2153.350905
14746,3973.79963
28090,3976.61136
31166,2935.492234
7684,2959.41925
16786,5403.325979
8678,1937.911719
4620,2133.366907
23708,2125.233774
18742,4465.031158
29779,3427.152569
29197,3639.191045
23777,3840.493303
35390,3155.54435
40008,4910.649752
3925,1513.655013
11957,1789.113897
40677,4796.333734
12524,3513.002645
32659,1995.546674
16586,3013.304105
35869,5635.923661
19372,3978.516073
14059,1844.84136
15481,3010.568804
41124,1795.158679
37226,1818.835152
18178,589.8806589
29534,4453.25652
12351,1637.999413
28155,5225.974317
19873,1711.457819
40679,2092.544739
6206,4508.378133
22988,2472.007666
8326,6432.465935
20169,1738.582729
37153,2368.063376
42577,1231.36137
119,7818.414735
43086,2938.916146
34471,1460.993325
30022,4154.329756
36665,2595.840136
22728,5168.254834
39263,5379.628906
36879,18054.09976
29544,3549.643626
27459,1356.956548
35864,3593.886633
3462,2597.113158
20176,2207.666356
27888,1581.404315
11691,9174.225232
8182,982.0972352
37309,6169.69273
31629,3305.249527
31351,1549.564623
27433,2370.840683
29007,1550.049615
19928,3827.129673
14151,6644.502651
34657,1823.574011
13135,1596.358664
32655,2268.798989
18615,5305.427828
12989,5710.815045
13301,2478.986061
20887,7954.688061
33111,2980.551085
5285,2377.813085
37184,6410.377244
41820,3724.100257
39083,1391.733043
41527,2556.482698
2332,6055.064203
37550,1934.715224
46530,2333.853944
3065,1161.168615
45551,2768.637061
542,1181.155276
46600,3891.126588
30985,1671.825789
41476,2602.178088
4740,2470.538434
19041,5252.127925
30681,1257.014626
37404,3566.856463
14149,2311.062989
31544,2310.413065
1313,2313.52113
13110,3159.334539
26937,1494.552482
43711,1736.190141
10157,5234.110927
11453,2780.176339
12616,3737.955109
7460,1100.96813
41744,3667.651994
21054,2961.969677
6670,4742.777102
27145,1704.831076
7578,2454.876226
33162,925.3441946
33239,2746.721403
37779,2047.280611
46481,1720.183987
2866,3027.832709
35847,3777.183213
7378,1986.711152
29301,3830.603741
45855,2927.316259
29873,2346.091812
10087,2598.404288
33380,2808.268541
8303,6578.777427
22340,3175.828563
18054,2943.398697
32644,1777.082748
9189,1276.261307
38249,1668.591193
35504,1198.834114
12757,10568.5809
36424,2756.098637
15021,1255.011871
43492,2654.613814
16948,2663.014282
30883,8829.701296
7496,6036.944338
44107,2017.694647
10171,10531.36491
45872,2927.855505
9473,3614.595864
2732,3826.842733
8559,6335.530362
25533,3201.764065
8028,1837.827186
9494,3448.617749
15112,3058.843649
40749,2087.448265
44906,1271.581378
44655,2294.232171
38132,1636.5261
34669,2093.205484
12207,3373.351677
15421,3672.858474
41498,2319.57898
23993,3105.343381
46418,2713.70257
2523,12224.30158
42683,3226.420739
19974,4009.58484
19164,2882.981557
1059,2098.629626
40031,593.3914014
12097,3981.703218
15013,5506.293639
22428,1474.667349
8263,4443.811643
4943,12651.92327
22997,1200.457228
12210,1581.118634
40636,1681.650024
10352,9314.049491
10710,17267.7217
23633,1838.245749
27460,2100.779265
36455,1595.673761
3126,5574.956954
2187,1455.400379
5685,4355.192578
36614,5312.723212
46011,5845.665465
16528,1856.354222
37139,3278.550858
6652,2240.649002
23911,2858.133716
6339,2263.234568
27388,1192.557639
21645,6364.062872
31333,4629.391829
21655,2870.033742
44770,2127.89246
24531,2083.513973
34378,4816.64988
33607,2612.957885
21988,5056.063038
4034,1061.782767
35081,3327.464014
25976,18630.48134
18566,5664.604851
44253,2104.968134
36438,3665.729692
25589,1769.653987
27957,2734.023826
18475,3350.726022
2422,2899.099803
12967,3489.183824
21193,1502.947794
25398,6322.202521
35935,22077.19841
31614,2463.831578
9405,2073.778303
19859,1040.639605
197,1772.040243
43364,1392.544332
17264,5945.558483
26986,1336.099753
24090,1880.39057
24747,2595.649565
35413,1235.622545
44857,8117.911067
26154,4199.039854
6151,1165.62678
28305,3278.811294
541,2475.65097
39491,13684.15735
40476,2311.15713
2736,2036.329181
285,982.7533285
9234,2424.706417
1689,5280.929088
41688,1421.40456
42106,1929.788117
25569,6368.164767
13408,1507.905593
16525,7960.4282
10003,3956.002912
6807,2054.14821
35213,5917.020666
7707,8113.344367
23732,1689.885868
5941,1671.446954
32575,1743.981374
19933,11833.40969
21950,1607.410493
10628,3600.414263
14416,1395.882351
21149,671.4493006
42408,3469.705524
19610,3906.937686
46428,9354.44996
25855,1714.210148
12598,2716.798818
32498,2828.804429
42381,2987.768446
23125,4109.432418
10456,3186.589915
19754,938.7862873
21513,16532.75493
34076,2231.412177
35269,11240.94954
31097,8364.544877
9062,5859.557514
39871,3410.879845
13793,4728.940153
407,1865.07155
5854,3655.912319
9345,1652.348189
20301,1858.152811
26102,4810.379169
4436,1962.407103
36737,2291.409065
35880,2033.039055
2205,1122.471611
44914,2584.443694
14101,2099.614421
24790,6223.671688
42912,1878.555098
1123,2410.039428
13428,2281.266024
30762,2958.045009
27666,2521.337752
20216,5013.649318
36610,2036.589252
14908,2765.306585
2773,3561.844121
32447,3677.755513
9401,3288.511285
11342,3511.87939
2195,5481.544016
8519,10970.96809
27921,5897.038205
28983,1782.810925
25155,3546.217488
761,2774.910041
17028,3985.583345
2058,2520.977707
4785,1712.419499
7182,2335.058681
20805,2075.945584
18165,2492.294381
7565,2872.713729
21888,2866.612372
36297,1938.089925
40046,3901.986493
13397,1544.651822
22949,3803.34662
10264,2357.182873
10005,2371.636661
16516,1675.809467
24815,3101.726176
33556,2339.24497
31865,3925.240498
26080,1868.235522
8173,1139.896835
15084,2203.669523
28586,2057.354811
7840,3431.803372
7910,1396.844747
36084,2660.628148
42510,1154.05781
5828,1884.568974
30504,1576.232739
8287,3554.014973
11904,1288.53888
5194,2410.098573
501,2349.497529
13153,3807.823803
19830,5167.70652
3832,2132.165645
44342,1948.631481
42944,2599.193361
40484,2447.052105
16087,2430.670824
42927,10144.87991
25726,2615.12268
23023,5001.805496
21895,16766.01716
26501,3288.768502
10664,2679.303647
35798,1507.258837
34331,1164.941433
41852,4511.27586
19733,1799.334863
21119,2790.519222
22653,5635.715277
39861,2310.612283
39386,3496.942189
33327,1406.57313
43796,2006.024373
40497,3933.102162
10234,10246.44817
35450,13644.33322
40635,2009.840084
4272,2405.035742
16425,4935.949384
35768,3979.423211
46275,2380.246647
1226,2631.51796
13024,3257.772886
38035,3291.892578
6136,3217.838697
2156,2765.877938
39099,1326.279544
26697,6406.621926
36235,5657.104003
1746,1701.735491
30446,2349.714115
871,2178.152667
32492,1279.087322
13629,2485.431201
8353,2261.542111
38140,2675.517045
46668,4334.114611
1636,1525.095693
46529,6379.589336
44971,2692.396642
2981,6466.656843
5343,5235.256868
25307,4616.725859
556,1037.109767
5626,2647.315474
11340,2261.178692
23325,2442.85494
45514,2925.848138
10610,5463.48327
15552,5411.018748
44940,5156.85977
3432,1802.033115
26052,2084.606794
35634,2177.774371
25312,3226.363911
20171,12454.84285
37447,2013.773885
4356,1841.40324
8572,6213.770826
1163,1337.619101
19017,3638.487817
31665,2707.561837
3755,1750.725026
4968,2480.089024
35771,2377.802337
957,5605.478065
17851,2244.89559
45274,4262.147688
2990,7442.61227
22217,2112.737239
45035,6121.334044
30237,2860.824459
46581,1887.748201
1283,2124.862629
27846,4235.023825
44533,2381.357192
32271,5067.60853
16017,2641.838717
37490,1093.833642
6662,2028.455509
41923,2009.654025
40562,3667.217547
24532,3960.348288
34364,2377.436292
25196,5714.269042
4907,1762.021696
26257,5967.039759
17975,1728.635296
14843,2662.347045
2357,4568.250976
46538,5548.857475
23963,2718.032782
42656,3016.021256
45064,1354.993103
20177,2516.49053
28199,2210.275002
35127,3110.137277
7105,11456.15114
33622,5423.298486
10055,11327.21257
4870,3773.195363
31389,3072.506614
25495,1479.709942
44202,3371.340118
749,1819.288772
46133,4428.31899
36478,10862.42589
13101,4031.930484
8625,10185.2859
6685,2344.888335
13929,7466.34337
19649,3199.293523
45769,2376.051604
4274,4035.454477
21822,2084.838042
22021,2233.418185
39795,1207.418641
23890,2912.153141
5345,5949.586888
31392,2907.677036
21801,7288.797677
39498,5304.81514
29703,5293.017742
32639,3751.363104
13131,7113.488019
33416,1987.920065
7234,3426.925762
16009,1619.488613
17925,4736.956808
5265,1832.22403
7306,6337.826523
12336,13745.75143
43507,2801.970425
17573,1388.262921
3013,2326.437871
34561,1517.547996
6218,3235.74305
20381,1915.726692
22938,3596.832745
37747,2473.714643
39442,5255.737921
45971,2425.380177
30723,3460.29849
26229,7748.978243
36304,1815.734392
35751,2551.008822
35624,3693.575559
42073,5782.941259
40362,6089.117517
14515,2116.022919
30535,4135.199819
22666,1146.941559
45883,1819.955981
42978,2898.815632
3634,1895.435845
23471,2597.463338
17897,3425.289609
20591,3358.979435
1939,4017.400756
8606,9306.213614
13721,2367.086257
19742,1941.500959
15810,2394.656474
40078,2754.65678
3808,5602.346024
27099,1525.793152
6257,1657.109892
33176,4627.227261
8691,3514.650666
7101,3105.778614
21797,2335.514608
16655,2615.169829
39134,5754.022815
14591,1437.996527
8820,3470.636014
41423,2339.650746
36635,3344.421504
16411,8225.100314
1159,1796.081859
20534,1399.5829
46018,4487.853446
16065,2244.140545
14761,3343.209369
18938,19409.65687
9086,5304.550227
39160,3906.00103
7130,1423.587966
35201,2061.665155
21403,4723.500393
11816,9908.76193
1841,11251.42606
1540,1580.526537
35218,2198.569908
28841,4427.699838
8482,2499.804046
34165,2457.966368
41805,8836.690397
33748,1304.341784
6013,1980.495079
30469,8275.055816
1409,5449.427247
23566,2574.995808
4627,1916.108236
26587,4179.084105
21264,6342.620015
16188,1576.680194
16613,2776.516762
8307,3007.528583
23496,1675.192532
17576,5160.076739
28154,1132.167196
2093,1620.188596
35103,2453.593213
46876,1201.447016
36816,10496.87014
1471,4454.868334
25046,5947.981952
4560,4300.237606
27690,3326.772318
7174,1653.813996
15105,3049.350201
46849,6206.24405
41619,2791.437737
27407,6493.302738
17979,19939.36239
9336,4205.351539
34813,4041.514624
2940,6947.156428
31352,1372.644457
34817,2260.116247
32224,1936.27355
20005,2020.012713
8996,3829.803999
11370,4247.954211
35503,889.5853961
22261,3046.483645
28439,4177.395973
17710,1259.571597
9498,3045.540101
30402,3093.297711
20509,3895.142617
30325,2526.795952
15626,5616.664285
28809,2682.439394
41257,7664.976269
3552,6799.726996
29246,863.6861511
20270,3440.937521
27595,2458.548324
15560,4165.520711
18693,3612.586186
10531,3028.795147
7102,5329.888796
26252,4256.611903
24233,1475.412462
38202,3457.911726
25654,2304.859105
31885,2414.450985
6433,8381.870833
43888,4681.998093
42119,4032.143668
14551,2396.317519
12012,10102.74165
22592,4246.052401
37339,1338.374032
35388,1783.995868
32714,2097.932303
2261,1691.324026
9270,3032.880234
12380,4697.455726
19079,6341.926659
34929,2251.599684
20397,3002.408495
28329,4968.708145
11411,3316.795961
1202,3540.518795
19348,2107.665904
7869,1569.359238
27587,2288.432814
36274,9167.186523
15297,1371.609217
38782,3533.710324
4704,2830.81756
22561,3595.968108
45836,2284.623821
1863,4148.595015
23097,2070.466223
9705,1832.306271
39633,3445.258
6416,1649.829236
954,2806.096876
18351,3303.785673
24451,1775.022265
38360,4951.673273
2532,2721.602192
35748,2038.333417
40958,2635.308979
24449,2125.911983
8982,2042.628198
44434,1221.342684
35471,2607.887161
24793,5961.480602
354,4410.78396
10890,1610.154796
1441,2255.39057
20988,5452.849079
43882,2874.425516
33338,5649.260772
39377,1114.468567
19625,2657.048796
7752,3220.912686
37966,1476.870328
6004,2032.333174
19797,2188.228232
1472,1892.176183
9635,2531.72476
36997,1595.992839
2998,2766.910803
12483,1603.695594
5907,2507.073724
22429,2554.942614
24315,2598.45668
11566,3063.3423
21112,2093.713747
22074,3494.474301
24824,3597.828018
6465,4379.125706
4797,2128.906234
33659,6306.709551
281,1427.168409
5201,3325.665135
9194,1455.622118
41708,15615.98074
7416,2121.987065
40579,4234.214498
16996,7966.618351
44305,2676.532644
18414,14458.18355
29054,1709.654615
46225,3420.953766
43767,2965.602696
29818,8093.268705
22032,4379.625115
35356,3641.316567
5236,1103.41968
15765,2216.061261
44424,6887.169623
26404,1310.821801
2877,2857.75577
15243,2281.498324
13598,2694.513642
21980,8406.405106
34684,2165.432317
34155,9435.231778
2548,1855.31722
4528,3034.956732
4114,8035.162352
9733,2948.028645
29432,2809.946762
3323,3316.998625
7244,6114.342882
17865,10678.85358
21025,3719.693956
22122,2185.050736
14698,5668.34727
44611,2731.675864
36834,2106.134637
15554,7202.441133
19569,2401.200514
32302,3625.712187
43685,2307.169824
44003,4516.48748
39290,1717.514196
39408,5415.343399
6283,2805.522241
13903,4800.526619
34680,7466.251383
15727,3403.110985
7442,2323.461049
1747,5604.578105
9143,1966.660384
44283,1521.281629
37710,6664.792925
8716,3145.673351
13470,3173.919376
12972,1749.662472
30255,2864.654393
5545,5903.096289
35942,3777.89737
9602,1048.47847
14435,7819.872259
46526,7451.887922
10887,9539.024933
37718,3985.20371
32026,2344.189524
19999,2532.673275
41282,1846.748968
11414,7056.987985
34638,2140.452669
26934,1870.238794
32956,2917.487181
44037,5963.002152
30947,3621.88587
16379,1603.650355
40339,2770.075427
3435,3793.068269
30075,1732.837485
3525,2174.364592
994,3373.027777
9176,637.518143
13090,2133.655851
23462,8889.594719
18330,3582.417352
23,8169.311772
8535,3497.983435
16615,2841.252195
3946,1510.969653
5184,1441.839885
18085,5655.951337
23799,4671.789527
28739,3406.313257
31735,2577.462062
46053,1334.301022
29300,1628.247591
27741,2564.227872
15856,1944.021
34972,5127.770568
43577,1455.806983
3957,9257.264248
22924,3081.163266
1714,1443.771044
14300,2869.308446
8841,2642.472741
1188,2458.414464
21705,2160.126605
12893,2435.154406
38979,1493.351954
34780,7982.436864
34069,1476.235509
20372,2772.737994
29229,1158.700308
31391,6304.930138
16450,2953.762417
39509,4665.664498
15551,3309.208828
8538,1663.025176
10424,4444.771741
10995,1562.249376
25403,5261.622224
46139,1795.51916
42546,1487.173934
22768,2758.956249
17187,945.2428751
27288,868.1790803
26187,3202.727002
43593,2846.060488
7119,8469.194062
40772,2166.222559
32207,4838.234581
14159,10116.58234
32491,1100.322462
39244,2809.608503
14271,3403.580604
26840,4675.835417
38905,1903.816588
14046,5874.772941
11184,3734.111373
21932,2729.101301
13523,1841.237896
27876,2242.971713
32770,2602.091173
18543,1684.334873
39027,5328.497006
2913,6314.821101
10429,1633.953074
43020,2825.156567
44225,4529.516169
32132,3214.971318
23553,2516.526475
38863,1772.254333
22495,2353.878487
33707,4436.71191
4502,1313.946165
11925,6982.463975
46442,1967.579305
45666,2281.890776
13744,1854.887749
8285,3086.251332
20212,2348.448506
40733,1884.490071
42924,6198.679304
10212,3048.334123
30235,9718.681175
12561,3889.649743
33187,3249.313163
12792,4848.656938
44155,2843.132591
2639,11771.78713
38334,1729.473478
4300,5199.815703
2901,1259.062192
12562,2152.111964
5233,3351.283196
9370,2496.562369
24950,2581.988495
24253,3908.308968
3257,4516.576992
43661,3338.856388
32581,5342.780924
42678,2933.203636
6587,4181.099944
6321,2551.081378
21340,4081.904645
44922,965.0685417
14633,7868.487791
37574,4054.34566
35265,1324.569804
22805,9954.095637
10272,2989.209587
3695,3693.231824
11872,945.6696222
14824,1299.706575
22843,1819.604797
7781,1485.799966
627,7187.6081
7189,6351.334489
6145,10039.51098
23622,3576.57381
34618,4026.549129
24645,1036.998444
24943,3140.753113
19747,2197.045379
28083,3942.614802
21653,3784.515192
802,1970.548834
43760,5283.297893
41224,3335.053981
31247,5214.327069
32817,4435.295559
5411,5134.090798
21384,1451.899453
26705,2699.958385
17498,3628.92126
29060,689.469094
24442,6649.418745
39211,4114.873383
29494,5203.159008
27828,2206.772301
18980,12665.58872
46110,3670.243191
13310,5283.241007
20052,2474.75743
8066,3028.716294
46238,10726.87122
2954,3054.07445
8138,3156.64266
630,2903.713737
16695,1838.016266
42329,2233.512149
4738,2062.192908
3076,3351.746673
28225,4564.722013
11375,3360.273963
13808,2373.21383
32130,2338.572623
24323,2355.311905
543,3415.238074
33402,4785.340841
8449,2967.805652
38149,2218.760247
25902,3037.109262
33006,4188.447993
30559,1797.421868
18372,7044.133616
38098,2993.085249
4221,3567.794714
5760,1989.125814
27689,3698.340647
12837,3788.402242
11729,4114.281487
45916,2601.440331
37348,1516.613478
20846,7041.604788
7556,3468.35669
33127,3722.992336
15901,1407.477026
3629,2117.355033
33717,1257.802487
12211,4985.053398
21215,1105.870817
39109,2362.762952
17518,3901.535025
9161,2121.547671
4248,4143.254949
36220,1119.582621
28240,6297.897532
36985,2444.351866
17359,1326.782066
12049,3334.473521
5037,2749.640647
18967,3121.027285
14097,5319.372884
22105,5455.617457
37509,3982.515872
12113,1333.909321
3914,4639.199823
20283,2850.351477
612,1470.350221
40700,2922.28602
37116,3846.48148
557,3171.849617
42331,2843.634859
3805,1512.618126
37165,5092.028514
25324,2880.644531
24832,2481.609653
31929,5460.517625
37268,3531.702573
43951,2398.069398
23502,4929.822968
36966,1202.491941
25868,6365.875926
44131,2365.766653
24583,2618.882443
43461,1844.043959
38580,1859.638388
8464,1897.359409
13297,2439.803942
30659,3148.431474
30112,1928.680711
9046,5426.254209
26479,3079.264652
34767,3128.001127
2741,2546.318086
42341,10166.02922
33193,1830.089638
5109,3680.644384
3841,2310.611484
2349,2625.909971
2717,3702.887201
11136,3174.687627
32179,7142.450568
46796,4336.919069
4148,4206.487263
6889,14023.37199
8917,4696.170864
2445,11526.41302
8910,5199.118669
28369,3752.136023
44957,3367.783304
37132,3183.365491
27005,8096.728885
32547,2754.686796
28550,5699.981921
15129,1913.30216
6847,2754.180977
18071,3402.204594
12067,3137.083103
38561,3192.962921
15652,1701.821061
28116,7266.243252
22279,2458.080654
7966,2326.215679
16119,2097.178538
31960,4826.513777
39420,3051.434433
30475,1770.77836
15673,2725.618141
24533,1541.324591
26862,1569.162269
24002,1995.538284
14481,3391.209707
5164,2155.281762
13802,1926.001757
6808,1417.620945
7172,1588.98706
42495,2756.512028
10245,1892.797706
2554,2288.272449
27646,2025.366746
29592,3091.806189
33634,2414.675628
31148,3792.794099
16072,3787.537862
13870,5963.005487
41705,1461.655997
20164,2228.976356
15870,1527.930602
44401,2753.161065
37906,3677.951786
23935,4787.235123
45099,3195.50618
27079,8902.633951
18137,3560.535101
37915,4093.291376
9890,3357.97274
41999,11464.6261
38061,2848.025182
15086,2168.188016
42191,820.9538895
16947,2473.382889
39050,5712.884441
37098,4899.952586
10705,5231.23754
19699,2245.611495
17286,1379.921363
30216,7872.917983
30853,1788.861839
6701,2434.117434
37571,1915.518944
5701,1532.39843
32592,13986.18118
28942,10946.62677
2382,4505.213498
14916,5274.372623
36345,2306.011739
27201,2238.571627
42303,4790.076661
29108,4867.128132
31923,5628.438259
41412,3166.255228
1934,3922.602205
14701,3767.473915
39549,1792.319823
5696,2478.077604
24682,2914.67688
39510,2021.052219
33065,4508.431981
9409,4462.368165
30238,5839.468305
44866,1937.227856
8875,2153.048842
30599,4110.27562
21902,1016.474987
14325,2461.556664
32384,1182.15707
25016,2171.764113
34095,1850.47505
40607,6201.231468
18871,2599.103535
7120,2037.31969
13900,3188.686862
10688,4118.613052
14213,7194.115825
806,3120.999709
43849,7911.816142
21586,4401.288005
35800,4719.538148
20618,3350.217738
34859,1461.060623
10714,2353.797007
33959,3357.223901
7337,4653.439279
35210,2083.942326
45800,1880.280803
18503,5576.328478
17390,7181.119673
37463,2272.968553
34583,3296.414888
21310,1659.574328
12681,4567.202698
26422,1591.202428
6303,3881.831868
38254,1636.295513
16410,1413.90835
69,3990.009167
15371,4884.814261
31518,1593.022711
7421,1851.839897
22259,2603.588653
32165,2281.347126
37355,1991.625219
26767,4695.336449
23470,8627.204586
1745,1960.183536
22196,2867.275736
31070,5824.207956
10284,6094.523421
10755,2690.939844
22453,2053.453206
13736,2050.535895
20508,3453.775974
20639,2658.170872
40949,6992.863191
2143,2604.673109
37129,13046.27569
8162,2451.76895
4570,2862.022088
28074,4875.326252
7272,13534.35299
41834,3000.051189
43102,1827.806046
26789,1683.095856
7324,3890.258723
31406,4866.235382
1807,12487.28026
17928,1716.675402
1399,4052.063724
39278,2758.337611
29030,2047.608453
14154,5574.171638
40440,1150.786544
43220,2177.217925
973,1865.735758
33463,5370.442371
37994,2415.376563
33951,2366.357303
16222,2298.204968
4160,1804.024088
36494,5098.125
25227,3104.607472
24930,6073.371863
27937,6372.245948
23352,1629.900311
6474,887.904899
555,3251.145093
14611,5163.874658
9542,1618.389836
29740,1078.076691
31627,1937.076967
22151,4137.576063
17750,3891.249132
7863,2203.333996
46865,3075.530447
27325,2260.153351
3835,4011.745256
1993,1442.89111
1077,4684.198874
12649,4324.778211
46869,2346.9014
21301,2849.17153
5260,9609.781318
39873,3195.701322
149,1743.519377
9955,2002.063354
37247,962.7028545
35385,1717.929451
44910,3084.850113
8681,2678.658413
15806,3502.245106
26961,2072.28918
19970,1396.014761
2081,3029.129297
45272,1685.675636
2500,3971.317787
46294,3475.508049
29067,1932.443067
40837,2580.256083
38850,3711.255639
5044,2182.327021
44245,1627.9327
30653,1239.679513
45495,1808.078192
43164,1414.988288
40634,2052.533792
18119,1998.905154
24381,2828.394114
36845,1241.768628
18118,4075.431047
31508,5166.791596
19360,2491.043404
43785,3240.025908
19073,3168.491561
26763,1959.60961
2055,3914.713926
14458,1592.28945
27653,14569.07642
11523,3365.604704
22373,3242.122047
38670,2820.662808
42315,2268.244752
44835,1802.074136
22300,3512.361822
18900,3491.205022
36529,7233.216931
29316,4748.828548
46156,4539.359071
29094,2667.531808
9201,2768.227882
8598,1893.54429
33780,1593.814587
29456,2857.32056
38131,6421.147365
17582,4657.476932
28485,1159.693435
8295,4087.759164
14069,2392.906847
29340,1807.772116
42908,12669.80951
4444,2057.75038
30485,1850.499007
26745,1980.285258
6830,2714.628102
7476,4020.928117
25036,2587.083618
34816,3947.363568
37168,4053.668244
39415,5242.362599
42221,7760.159572
17923,1724.542015
2637,2236.220646
34452,1052.738521
21883,3313.870755
31384,3446.092765
9171,2278.282976
30894,3904.534539
26455,4053.546005
33872,1583.496786
39103,1752.292317
24143,2816.247387
17672,1288.866064
20813,6467.853596
29675,5013.545462
31298,1681.868741
505,3611.8702
43081,3973.166353
39879,4900.589405
27607,2476.162486
30672,1861.14944
26730,1355.281499
32542,8801.585212
29072,4566.198345
29477,5185.090497
39662,5569.79939
7671,1341.533306
6842,2193.097068
39969,3294.10231
4331,2798.811432
34818,3178.405715
1773,2349.846557
29405,2513.91025
29475,1132.065672
34332,3517.162303
44525,4535.960026
43541,2745.606744
35151,14947.39019
22343,2839.769619
26096,1296.585934
32413,2388.29544
27945,5144.651622
32791,14296.56684
7043,3498.654963
6024,902.7972966
28308,2794.107786
2729,1608.69616
15158,1344.583538
4826,1871.973332
3072,1786.436196
19738,2622.905078
20652,1774.004613
1366,1537.895672
37720,3746.167557
31071,1989.597451
8212,3991.735701
2213,1231.329059
6148,4647.912797
617,2486.57528
12209,1562.83074
20869,2833.639459
24453,4196.663307
3394,2679.618384
41474,13461.21005
10185,4919.786713
33732,6293.006638
16616,8750.596058
30184,1451.256594
41374,2908.673078
10008,2575.555081
43953,5314.234599
23709,10221.08596
18126,3393.905793
22968,2110.272704
386,1443.284496
23106,4590.426819
22109,1789.087641
18999,4201.560694
32181,3156.318024
25975,6020.640358
31908,1745.55909
41561,2936.829191
37417,6751.113528
6189,1956.992097
31194,5356.718679
16569,2368.844348
35718,4849.378379
32744,1564.437074
20937,5627.004425
37783,1714.737604
42206,1724.882183
43854,1473.890611
35076,7473.661786
20690,3392.939634
41031,1520.238847
33963,1998.180783
15234,3544.77941
46626,1900.399918
6379,14652.27534
4781,6232.253442
38881,7127.663279
9420,1803.179689
23245,3850.551244
26588,2310.08709
35328,3287.057606
25876,6887.90177
32633,2490.822369
42190,5456.155262
30955,8799.642601
39635,1780.545352
45239,2132.796338
38215,1490.884778
38282,11318.36395
43544,2872.908092
3570,1635.537861
42260,4303.381631
11230,1276.495111
8296,7515.613751
8746,8269.628431
37450,2044.447078
41175,1460.373687
32098,2734.451602
42101,4122.692926
13548,4083.418992
19339,4248.449804
3762,5802.011814
33255,1959.216752
34649,4478.554377
7206,12404.83899
18485,1128.840019
30544,2476.641432
12310,2467.637845
15659,2372.627887
34612,7849.20238
14793,13114.12185
45332,1840.639328
20783,3280.185589
43574,4396.647602
774,874.5671251
2543,8822.821739
20651,4136.214054
9607,3618.079082
28866,3373.453401
26203,3194.383577
41309,2295.922885
17056,1652.437714
42407,3658.064327
23577,2846.787419
15832,2409.426581
29190,4658.872744
3031,2947.329601
34564,6110.049966
19547,4544.090818
31978,4329.498726
17221,3690.896827
9877,3823.418707
27038,5485.562275
6803,1838.683904
37812,2382.067842
43850,6504.677232
20394,1571.80775
2476,1409.518262
40308,4865.425817
46851,4495.384483
36516,5331.701337
3192,4541.857741
42597,2479.657317
27792,3720.110869
13604,6417.748657
1994,1118.186574
1158,1941.013661
13180,8230.106105
35662,857.9560905
11007,3382.709015
14110,8107.177926
33763,1625.427125
28640,1609.260881
9372,8161.471796
18403,3912.433379
29410,3143.27648
20059,3232.606534
24763,1749.805194
33945,2521.151065
11672,4096.420117
2436,4805.44909
5342,4146.07555
4764,6592.699454
23243,10583.26891
22883,4518.409742
39363,2094.080022
10728,2037.22782
851,4296.958353
41254,2265.979033
42166,2671.810201
44351,3994.573757
18295,2073.866137
28902,1408.899839
24319,15473.95932
12145,1419.818785
27106,2780.120097
13389,1325.006301
15098,3231.851229
6770,2565.518004
12935,2620.998104
10668,4616.785132
14755,4530.593612
2000,2822.873181
25055,1853.969206
12302,8763.431248
44480,4523.487747
43295,1795.607024
46400,2648.937609
28064,3469.635736
34333,10958.05958
35993,2041.821016
42258,1753.858849
345,3702.213769
46823,1376.175993
45427,10712.08999
10251,2500.575861
1375,3078.169031
38424,5606.679944
1941,2184.487094
15291,1850.548972
20704,1388.429571
32518,2144.819935
5795,1925.555894
1104,2619.132224
35804,1309.044045
8116,1837.126745
108,2487.936539
29154,2368.539579
35911,2047.09447
25831,1399.159587
3355,2919.689777
7299,2226.504906
45303,7069.223218
39395,2525.429184
5554,2661.147118
1751,2530.404574
18751,6702.314199
42032,8295.669946
41208,3834.952178
46673,3185.930596
11185,4173.29044
26955,2774.145919
25610,14545.79512
33713,2045.279531
16620,3821.613067
35608,6439.220887
40912,5264.972888
21178,4441.536413
36436,1467.826744
40840,1538.509511
21032,633.7496497
22068,3537.823624
28563,2080.091466
32558,903.147046
5049,1695.662107
32423,2037.886932
4676,6252.50671
436,12030.79671
7526,3631.404694
16424,1809.240515
36726,4862.989524
12400,4748.209086
40331,2031.796562
30026,3564.11137
27186,1584.833537
15746,2745.460914
8051,2277.759182
33115,2606.455553
35276,2494.919418
27818,1080.911567
35419,2197.348158
15307,8622.232449
31001,2187.081671
5604,6880.100816
16429,2622.28391
20047,2210.555927
33852,5015.180626
33007,1521.965615
7955,3073.919109
27357,2997.052916
45598,1619.639103
13404,2455.865342
