video_id,likes,likes
25339,12,0.000473578
25347,3888,0.153390934
25349,8494,0.335082252
25353,3514,0.138602927
25356,5321,0.209851712
25367,151,0.005952616
25373,1227,0.048358491
25377,49,0.001930882
25380,833,0.032821119
25381,332,0.013080651
25387,5510,0.217040217
25399,2675,0.105319107
25401,45470,1.790087004
25402,96,0.00377923
25407,157,0.006179399
25409,3003,0.118186469
25412,177,0.006965213
25422,5430,0.213594524
25423,439480,17.28670889
25429,1303,0.051240709
25431,8402,0.330384177
25438,2708,0.10645491
25441,13463,0.529185174
25449,35,0.0013753
25452,7714,0.303080308
25461,1136,0.044617258
25463,581,0.022817421
25465,10074,0.395601806
25469,15530,0.609760886
25472,9036,0.354742462
25476,6469,0.253925263
25481,372,0.014599113
25482,22010,0.863746959
25488,1090,0.042765223
25504,11528,0.452007528
25510,9828,0.385260682
25528,62,0.002428706
25532,1814,0.071048097
25535,2199,0.086117094
25536,7998,0.313204887
25545,9664,0.378312781
25560,335,0.013106416
25563,2092,0.08183703
25564,783,0.03062901
25568,22355,0.874335106
25569,2473,0.096718683
25571,603,0.023581401
25572,1141,0.044619115
25575,2360,0.092277615
25576,4226,0.165233031
25578,4673,0.182696067
25581,1668,0.065204644
25584,1571,0.061405566
25586,3253,0.127139842
25590,4618,0.180461118
25592,876,0.034229447
25596,376,0.014689795
25603,70,0.002734055
25606,841,0.032843865
25609,71689,2.79936741
25616,2,7.80762E-05
25620,4642,0.181186573
25624,6868,0.268029972
25630,598,0.023332033
25634,10088,0.39353983
25635,4908,0.191456992
25636,14137,0.551451084
25644,56566,2.205818125
25648,1389,0.054156269
25650,3026,0.11797271
25652,238,0.009278029
25655,2041,0.079555642
25657,9529,0.371399618
25658,1283,0.050003897
25666,489,0.019052443
25672,3818,0.148722343
25674,604,0.023525746
25676,489,0.019045023
25681,2372,0.092364005
25685,3958,0.154097722
25687,172717,6.723907035
25691,5376,0.20925616
25694,925,0.036000623
25697,2240,0.087169709
25698,4564,0.17760137
25700,349,0.013579767
25705,2919,0.113557674
25706,2580,0.100365673
25710,2868,0.111551925
25713,948,0.03686851
25718,455,0.017691889
25719,289,0.011236829
25723,4578,0.17797302
25724,642,0.024957238
25726,11478,0.446163414
25729,5358,0.208247503
25730,735,0.028565876
25731,361,0.01402977
25735,3622,0.14074218
25739,23930,0.929717549
25743,1006,0.039078584
25746,231,0.008972268
25751,369,0.014329541
25752,3270,0.126980429
25755,455,0.017666473
25758,11858,0.460361829
25761,826,0.032063973
25765,448,0.017387929
25769,2173,0.084326128
25772,12145,0.471247866
25773,1464,0.056803632
25778,2410,0.093490573
25785,8808,0.34159395
25786,115,0.004459784
25788,41713,1.617535288
25789,6584,0.255302648
25790,1150,0.044590927
25791,3525,0.136675585
25793,9782,0.379250184
25794,25147,0.974916647
25795,29,0.001124249
25796,8369,0.324430144
25805,4708,0.182445263
25806,487,0.01887158
25807,193,0.007478591
25814,16314,0.631982645
25815,6106,0.23652915
25816,211,0.008173226
25817,338,0.013092149
25823,486,0.018820431
25824,1696,0.065675341
25835,52421,2.029069092
25838,465,0.017996749
25840,1530,0.059210526
25843,3422,0.132414967
25844,5540,0.214363102
25845,1276,0.049371252
25847,6387,0.247107982
25848,3056,0.11822965
25850,7582,0.293307544
25851,1177,0.045530154
25853,6021,0.232893668
25858,5039,0.194871993
25861,2969,0.114806079
25864,700,0.027064646
25865,5619,0.217243379
25867,554,0.02141725
25868,1070,0.041363847
25870,5321,0.205682257
25872,942,0.036410019
25874,2754,0.106438896
25878,78042,3.015766288
25879,7606,0.293906256
25880,326,0.0125966
25882,609,0.023529866
25892,12335,0.476401977
25893,2040,0.078785772
25900,365,0.014092664
25901,865,0.033396394
25904,1172,0.045243978
25906,295,0.011387323
25910,1071,0.041335392
25914,45,0.001736513
25916,11366,0.438570767
25920,26913,1.038310185
25922,194,0.00748399
25927,33027,1.273845798
25928,2898,0.111771058
25932,5885,0.226939688
25935,35,0.001349528
25941,3495,0.134728808
25943,6621,0.255213352
25944,6879,0.265148011
25947,9729,0.374956642
25948,278,0.010713735
25949,10555,0.406759413
25950,943,0.036339114
25953,22328,0.860324433
25957,858,0.033054667
25965,1023,0.039399191
25966,510,0.019641069
25972,5618,0.216309872
25976,71623,2.757275947
25977,6104,0.234977095
25978,7015,0.270036184
25980,3543,0.136374134
25986,93726,3.606788271
25989,7038,0.27080688
25990,694,0.026702578
25995,1542,0.0593191
25998,9333,0.358989153
26000,21473,0.825884615
26002,5336,0.205214983
26005,1670,0.06421842
26006,133,0.005114204
26008,6137,0.235965857
26010,24791,0.95313341
26012,1946,0.074811625
26015,495,0.019027484
26016,23881,0.917935117
26019,7277,0.279680234
26020,3238,0.124442736
26027,147,0.005647981
26029,69,0.002650889
26034,108521,4.168433587
26038,262,0.010062217
26040,647,0.02484639
26048,4556,0.174907862
26050,1655,0.06353167
26051,3137,0.120417642
26052,498,0.019115615
26057,1711,0.065663737
26059,18327,0.703288691
26061,21817,0.837151299
26064,914,0.035067526
26065,5450,0.209092653
26077,82817,3.175863788
26080,7156,0.274386503
26081,1279,0.049039531
26083,118,0.004524019
26084,951,0.036459132
26094,5655,0.216716487
26100,26284,1.007049808
26102,9940,0.380813731
26104,5527,0.211730003
26109,16568,0.634570455
26111,4679,0.179196507
26115,552,0.021137277
26119,624,0.023890654
26124,17537,0.671298423
26129,10,0.000382717
26134,909,0.034782276
26136,8925,0.341483012
26139,236,0.009028655
26140,330,0.012624331
26142,531,0.020312141
26147,9510,0.363712854
26149,398608,15.24371869
26153,1514,0.057890108
26155,198,0.007570254
26160,2652,0.101376147
26165,839,0.032065737
26166,49,0.001872659
26167,14070,0.537700157
26168,2729,0.10428768
26172,502,0.019180804
26175,2084,0.079617956
26176,371,0.014173289
26182,46,0.001756932
26185,310,0.011838839
26193,8203,0.313175276
26194,237,0.009047874
26195,50,0.001908761
26199,3770,0.143898622
26200,1854,0.070763359
26201,2673,0.102019007
26202,441,0.016830776
26209,1757,0.06703804
26210,26,0.000991988
26211,704,0.026858952
26213,1542,0.058825773
26215,21137,0.806294106
26217,2880,0.109852386
26225,1993,0.075996187
26226,99,0.00377488
26232,673,0.025655688
26233,8444,0.321884649
26235,594766,22.67070707
26237,597,0.022754126
26241,3506,0.133607713
26242,1097,0.041803216
26245,6303,0.24016003
26248,5,0.000190491
26249,11,0.000419064
26255,243,0.00925538
26258,13588,0.517480387
26260,2487,0.094706778
26263,2848,0.108441534
26264,2204,0.083917149
26275,12829,0.488258801
26282,25515,0.970816528
26286,1874,0.071292703
26290,1033,0.039292507
26294,2677,0.101810299
26296,22456,0.853970186
26305,514,0.019540011
26309,24,0.000912235
26315,25817,0.981075432
26317,566,0.021507011
26323,3924,0.149071155
26327,1336,0.050746382
26332,462,0.017545192
26333,22226,0.844036
26336,21250,0.806880316
26337,2190,0.083152979
26341,4006,0.152082305
26347,35,0.001328424
26352,981,0.037226776
26355,49627,1.8830203
26356,31480,1.194414934
26357,1403,0.053230641
26358,6235,0.236550573
26361,3894,0.14771822
26363,705,0.026742025
26367,220,0.008343763
26368,149,0.005650789
26370,1275,0.048350398
26373,8115,0.307701058
26384,28134,1.066328078
26388,268,0.010156132
26393,444,0.016822642
26395,22570,0.855086191
26399,2039,0.077237774
26401,36367,1.377485701
26404,15205,0.575859718
26406,263420,9.975763084
26409,911,0.034495816
26417,11592,0.438808343
26420,1053,0.03985617
26427,2960,0.11200666
26433,183172,6.929671244
26434,191,0.007225543
26435,441,0.016682429
26436,3865,0.146202149
26437,4801,0.181601543
26438,1078,0.040774643
26439,2419,0.091493627
26445,423,0.015995462
26455,6752,0.255225855
26457,210,0.007937408
26458,17401,0.657683876
26459,1303,0.049246003
26460,10728,0.405442177
26462,1095,0.041380092
26465,35531,1.342565653
26467,1431,0.054067329
26472,6082,0.229752191
26473,2393,0.090393986
26474,5352,0.20216061
26476,394,0.014881402
26479,5789,0.218626081
26483,159,0.006003852
26485,7782,0.293826694
26486,118240,4.464245262
26492,1041,0.039294881
26499,836,0.03154836
26501,2324,0.087694804
26502,78931,2.978303524
26503,263,0.009923405
26513,14267,0.538113378
26518,7645,0.288294743
26521,19172,0.722898835
26523,756,0.028503563
26525,4097,0.154458058
26530,18854,0.710667169
26535,24573,0.926059921
26536,17949,0.676401869
26538,1230,0.046348632
26542,692,0.026071886
26543,4951,0.186527521
26546,568,0.021396821
26553,2838,0.106880578
26561,948,0.035691427
26565,2038,0.076717485
26568,996,0.037488708
26571,3007,0.113168492
26578,466,0.017533298
26581,9653,0.363154133
26584,838,0.03152272
26589,1118,0.042047463
26590,2185,0.08217375
26593,3654,0.13740458
26594,3061,0.115101151
26600,251,0.00943609
26606,10917,0.41032098
26609,1,3.75813E-05
26612,1343,0.050465955
26613,1622,0.060947657
26616,66,0.002479711
26617,5116,0.192207987
26620,1117,0.041960932
26627,2017,0.075750178
26630,4567,0.17149831
26632,2625,0.098565635
26633,3291,0.123568505
26637,3140,0.117881143
26638,3392,0.127336887
26639,4579,0.171890837
26641,3367,0.126384145
26650,1500,0.056285178
26651,34387,1.290270534
26656,6667,0.250112545
26657,572,0.021457778
26658,372,0.013954535
26660,3918,0.14696174
26662,1450,0.054384517
26670,44670,1.674915636
26673,103,0.003861583
26680,309,0.011581709
26683,7802,0.292395908
26687,3365,0.126091355
26688,5533,0.207321643
26690,4071,0.152529037
26694,420,0.015733873
26698,2325,0.087085175
26701,357,0.013370286
26702,1626,0.060894315
26708,4811,0.180133293
26714,16105,0.60286741
26719,3487,0.130506381
26720,696,0.026047904
26721,1128,0.042213989
26723,21237,0.794708678
26726,8152,0.305021328
26738,30019,1.122709253
26741,562,0.021016417
26743,7137,0.266873574
26745,19,0.000710413
26746,7183,0.268563524
26748,291,0.010879318
26749,14007,0.523645744
26750,1158,0.04328972
26754,396,0.014801525
26761,8037,0.3003251
26764,21244,0.793752802
26770,840,0.031378409
26772,16189,0.604698939
26774,46,0.001718085
26778,2080,0.077675704
26781,26272,0.980993988
26788,1474,0.055024638
26794,242,0.009031873
26799,1558,0.058136498
26802,5472,0.204163868
26803,247,0.009215386
26804,7194,0.268392777
26805,105,0.00391718
26806,2817,0.105088413
26808,2967,0.110675918
26812,7120,0.265552738
26814,10058,0.375102558
26819,37541,1.399791193
26820,2549,0.095041014
26827,21,0.000782793
26831,677,0.025232008
26841,252,0.009388622
26846,13146,0.489681889
26849,8006,0.298186152
26851,2712,0.101001825
26852,2182,0.081260241
26853,265,0.009868544
26862,95,0.003536594
26866,2726,0.101466538
26867,94,0.003498716
26871,315,0.011722675
26874,3902,0.1451961
26881,5189,0.193035973
26883,917,0.034110776
26887,7080,0.263324283
26889,52724,1.960801815
26890,94,0.003495723
26891,1756,0.065300658
26898,2570,0.095546137
26902,36300,1.349342056
26903,7472,0.277738542
26905,3336,0.123991823
26907,746,0.027725127
26908,2736,0.101679798
26911,1490,0.055367694
26912,6360,0.236325803
26915,20626,0.766338473
26922,9053,0.336267736
26926,3762,0.139716259
26928,1160,0.043077837
26930,15,0.000557
26932,10,0.000371306
26934,2431,0.090257667
26940,308,0.011432814
26942,9051,0.335943879
26946,8238,0.305722556
26947,1055,0.039150926
26948,697,0.025864628
26949,1600,0.059371405
26952,65604,2.434105076
26953,1471,0.054576485
26956,8649,0.32085621
26958,6374,0.236441873
26964,583,0.021621421
26965,313,0.01160764
26968,60817,2.255154257
26974,1649,0.061132943
26977,8901,0.329947733
26981,3717,0.137763611
26982,6127,0.227077311
26983,1035,0.038357484
26984,1890,0.070041506
26986,65,0.002408656
26993,581,0.021524099
26996,1238,0.045858646
26997,1314,0.048672075
26999,4687,0.173599022
27001,1010,0.037406022
27008,71918,2.66284064
27010,732,0.027101074
27013,2696,0.099803798
27014,100,0.003701784
27020,267,0.009881569
27021,532,0.019688391
27024,451,0.016688869
27026,2243,0.082994154
27027,789,0.029193029
27028,19443,0.719365103
27032,2825,0.104505771
27034,41910,1.55027003
27035,2865,0.105973738
27036,5811,0.214935641
27038,6057,0.224018049
27042,7050,0.260705569
27043,65751,2.431350072
27048,2874,0.106255546
27054,5095,0.18832705
27056,758,0.028015967
27063,6404,0.236633041
27064,846,0.031259237
27070,3085,0.113963798
27074,33491,1.237017064
27076,7365,0.272012114
27077,10340,0.381873915
27078,6,0.000221582
27079,3861,0.142582813
27085,74689,2.757577995
27086,702,0.025917448
27092,7555,0.278864609
27094,19243,0.710231047
27097,3891,0.143595232
27101,3597,0.13272573
27105,1157,0.042685851
27111,5420,0.199918852
27114,2715,0.100132773
27120,7496,0.27640118
27121,1183,0.043619336
27129,3725,0.137306941
27132,513,0.018907563
27138,15199,0.56006338
27141,5535,0.203935006
27144,18641,0.686744769
27145,938,0.034555167
27154,7538,0.277601827
27155,8241,0.303480022
27157,12322,0.453732003
27166,3279,0.120702349
27173,385,0.014168476
27180,2102,0.077336277
27192,48175,1.771660783
27202,564185,20.74057055
27205,219630,8.073148318
27208,662,0.024331079
27211,6200,0.227849032
27212,1578,0.057989122
27214,24080,0.884838686
27215,8844,0.324967849
27220,3487,0.128104335
27239,12450,0.457065237
27241,4616,0.169450461
27243,1353,0.049664134
27245,191,0.007010461
27246,4995,0.183329663
27248,573,0.021029066
27249,1761,0.064626225
27251,2105,0.077244872
27252,123,0.00451343
27253,2738,0.100466004
27254,1068,0.039186908
27255,5309,0.194789947
27257,8126,0.298125252
27258,62978,2.310440971
27266,14,0.00051346
27269,4075,0.14943709
27273,1542,0.056539435
27275,12998,0.476553621
27277,3003,0.110092752
27280,112,0.004105572
27285,13978,0.512296133
27287,7352,0.26943233
27289,23764,0.870827073
27292,15205,0.557122966
27295,3640,0.133357758
27296,11033,0.404198417
27297,9200,0.337033374
27301,11553,0.423171312
27307,3855,0.141172593
27310,50723,1.857305016
27312,464,0.016988869
27314,1103,0.040382222
27319,66717,2.442146491
27320,7976,0.291947291
27321,340,0.01244464
27324,1046,0.038281364
27325,3405,0.124611162
27327,13,0.00047572
27340,15689,0.573847842
27342,5880,0.215053763
27349,2127,0.077772496
27350,2925,0.106946984
27353,610,0.022301027
27354,851,0.031110624
27358,806,0.029461218
27361,1840,0.067249004
27363,736,0.026897635
27366,3311,0.120989549
27372,10662,0.389522139
27374,1452,0.053043034
27382,47949,1.75111387
27383,1169,0.042690721
27386,481,0.017563719
27390,276,0.01007667
27391,9296,0.339381549
27393,13460,0.491366407
27396,795,0.029018835
27399,873,0.031862477
27400,4891,0.17850365
27401,6217,0.22688953
27407,5265,0.192104207
27408,499,0.018206363
27412,185,0.006748869
27414,515,0.018786022
27418,4360,0.159019622
27420,399,0.014551422
27425,4029,0.146909754
27427,762,0.027782842
27431,97846,3.566986256
27433,1615,0.058870703
27439,4317,0.157330807
27442,997,0.036331171
27448,1139,0.041496648
27450,144,0.005245902
27452,18219,0.663667492
27455,6533,0.237953014
27457,2196,0.079979604
27459,28637,1.042900324
27461,743,0.027056553
27465,9,0.00032769
27466,503,0.018313551
27468,588,0.021406728
27473,13,0.000473192
27477,67,0.002438403
27478,10745,0.391040105
27484,223,0.008113812
27492,86,0.003128183
27493,4865,0.176954134
27498,18,0.000654593
27506,2612,0.094961099
27508,1928,0.070088701
27510,690,0.025081788
27511,3348,0.121696776
27512,446,0.016211108
27513,3415,0.124123142
27514,495,0.017990841
27518,1403,0.05098481
27522,535,0.019438994
27523,1840,0.066853177
27525,681,0.024741144
27526,2,7.26586E-05
27529,28793,1.045915217
27534,1261,0.045797923
27535,653,0.023715271
27536,2189,0.079495933
27537,11732,0.426044958
27539,2133,0.077453793
27545,1016,0.036885097
27553,2698,0.097920372
27554,871,0.031610655
27555,395,0.014334966
27558,7,0.00025401
27560,2690,0.097605225
27563,25204,0.914414251
27566,1176,0.042661249
27572,322,0.011678514
27573,972,0.035251877
27579,11961,0.433699554
27590,312,0.011308445
27596,6584,0.238585302
27597,2892,0.104793999
27599,782,0.02833436
27603,38434,1.392384886
27609,3537,0.128110399
27615,2282,0.082636248
27616,16879,0.61120365
27622,18788,0.680182463
27627,18,0.000651537
27628,1188,0.042999855
27630,5266,0.190589938
27633,315,0.011399414
27637,33,0.001194051
27638,2732,0.09884941
27641,31302,1.132448175
27642,12457,0.450654801
27647,419,0.015155351
27649,6921,0.250316467
27654,4714,0.170463586
27657,1263,0.045666558
27658,6579,0.237869694
27665,784,0.028339057
27667,13987,0.505548126
27668,19070,0.689243892
27670,1994,0.072063607
27671,3546,0.128148603
27675,443,0.016007227
27679,1637,0.05914231
27681,1140,0.041183483
27685,219,0.007910421
27690,177,0.006392199
27692,1457,0.052614473
27696,1700,0.061380705
27697,403,0.014550312
27706,13155,0.474806901
27707,1390,0.050167828
27709,4398,0.158720993
27713,625,0.022552593
27719,243,0.00876655
27721,478,0.017243245
27724,7658,0.276222767
27726,1083,0.039060809
27734,686,0.024734982
27736,10911,0.393387655
27741,1387,0.049998198
27747,768,0.027678668
27749,18509,0.667015028
27759,72609,2.615692208
27760,232,0.008357349
27765,300,0.01080497
27771,2697,0.097115696
27777,52544,1.891636966
27784,1319,0.047473366
27786,216,0.007773699
27791,10014,0.360332482
27792,3389,0.121941566
27793,10521,0.378548555
27795,871,0.031336571
27796,943,0.033925745
27800,628,0.022589928
27804,9939,0.357466552
27805,7019,0.252436612
27809,2738,0.098457334
27811,19394,0.697349969
27813,15842,0.56958976
27817,1428,0.051335514
27821,11899,0.427698501
27823,278,0.009991733
27824,37082,1.33273433
27826,1568,0.056350176
27830,2190,0.078692059
27834,556,0.019975569
27836,11282,0.405302486
27841,54,0.001939586
27842,984,0.035342289
27845,131788,4.732914347
27849,61507,2.208589177
27862,21,0.000753715
27866,585,0.020993325
27873,8196,0.294048003
27874,3607,0.129403745
27876,497,0.017828957
27879,5609,0.201190861
27881,550,0.019726696
27882,11553,0.414353346
27883,8782,0.314958936
27884,218,0.007818104
27890,2316,0.083040516
27892,33168,1.189158182
27893,222,0.007958986
27899,83936,3.008566615
27912,7297,0.261428776
27919,1717,0.061499337
27920,403,0.014434097
27922,6553,0.234689492
27925,952,0.034091316
27933,20522,0.734686571
27938,8769,0.313873577
27939,2231,0.079852536
27941,11,0.000393687
27942,4460,0.159616348
27943,98,0.00350714
27946,940,0.033636299
27947,4193,0.150033993
27950,38488,1.377030411
27959,851,0.030437426
27960,570,0.020386266
27962,240,0.008583077
27968,34615,1.237664474
27975,828,0.029597855
27977,1048,0.037459342
27978,566,0.020230181
27989,189160,6.758369359
28000,18396,0.657
28004,46,0.001642622
28008,506,0.018066267
28009,83685,2.987789639
28012,4155,0.148329287
28014,148,0.005283073
28020,871,0.031084939
28031,96396,3.438906924
28033,814,0.029037206
28036,1101,0.039270937
28038,14143,0.504422569
28041,79,0.002817303
28045,1235,0.04403637
28046,1236,0.044070456
28049,3449,0.122963386
28050,4752,0.169411765
28055,2568,0.091534486
28062,542,0.019314375
28063,225,0.008017675
28064,5872,0.209236032
28066,531,0.018919689
28069,11685,0.416295557
28072,4786,0.170490168
28081,828,0.029486129
28085,1946,0.069289656
28086,490,0.017446415
28087,60,0.00213622
28088,22,0.000783253
28090,3853,0.137166251
28094,2394,0.085213925
28095,7419,0.26406834
28096,21320,0.758826879
28101,1880,0.066901534
28102,6385,0.227208028
28104,809,0.028785938
28106,6385,0.227175692
28107,12598,0.448215747
28110,57,0.002027748
28111,10,0.000355733
28119,14997,0.533340446
28121,1447,0.051456207
28122,2934,0.104331129
28125,3715,0.132088889
28126,3341,0.118786888
28130,1868,0.066405972
28131,16532,0.587679073
28135,3846,0.136698063
28137,12,0.000426485
28138,2777,0.09869216
28140,7534,0.267732765
28145,8620,0.306271096
28151,3466,0.123121736
28152,23,0.000816993
28164,7647,0.27151683
28167,12897,0.457876238
28168,6628,0.235302471
28169,3494,0.124037062
28172,83,0.002946188
28174,147,0.005217576
28178,771,0.027361772
28179,20258,0.718904148
28186,12062,0.42794295
28188,1767,0.062686249
28193,249,0.00883198
28194,2646,0.093849755
28195,23013,0.816208548
28197,8508,0.301734227
28200,1077,0.038191489
28201,213,0.007552924
28205,32,0.001134551
28206,28469,1.009324257
28208,756,0.026800908
28225,10284,0.364357839
28226,312,0.011053638
28230,31,0.001098123
28234,4969,0.175993483
28238,272,0.00963241
28239,988,0.034987075
28242,1154,0.040861129
28243,1454,0.051481783
28244,938,0.033210593
28245,179,0.006337405
28246,3411,0.120760462
28249,1640,0.058055152
28250,5003,0.177097345
28253,4213,0.149116908
28262,157440,5.570731017
28282,11113,0.392935436
28283,2115,0.074779903
28287,4137,0.146250928
28288,3365,0.118955034
28289,2949,0.104245466
28290,9161,0.323824673
28294,890,0.031455432
28295,3248,0.114790599
28299,7298,0.257888971
28302,107,0.003780652
28306,18,0.000635908
28307,1166,0.041191225
28315,5676,0.200459121
28317,538,0.018999188
28324,456,0.016099421
28326,3525,0.124443974
28327,21697,0.765947682
28329,4077,0.143916128
28331,6513,0.22988952
28340,274,0.009668313
28341,12,0.000423415
28342,390,0.013760497
28344,1729,0.061000564
28346,1118,0.039441191
28348,8411,0.296705235
28350,2818,0.099400353
28354,202,0.007124215
28360,601,0.021191819
28361,5319,0.187546278
28365,2361,0.083236383
28366,1657,0.058415004
28368,6174,0.217639594
28370,14485,0.510574551
28371,263,0.009270029
28375,60,0.002114537
28378,73379,2.585770667
28379,1000,0.035237323
28384,18,0.00063416
28386,36,0.001268231
28387,2540,0.089477578
28399,20298,0.714743477
28400,2731,0.096161972
28401,4048,0.142530193
28409,60967,2.146045267
28412,7425,0.261333239
28414,960,0.033786162
28417,1758,0.061864377
28418,334,0.011753114
28424,10244,0.360399662
28425,828,0.029129288
28427,736,0.025890878
28430,6787,0.238726697
28434,18575,0.653267215
28435,2271,0.079866362
28436,137,0.004817837
28442,39274,1.380845229
28448,216,0.007592801
28449,4822,0.169496292
28452,1354,0.047588922
28461,656,0.023049085
28466,3807,0.133738495
28471,1977,0.069439078
28475,17358,0.609587357
28478,3252,0.114193412
28479,4202,0.147547316
28480,192,0.006741573
28485,3464,0.121607864
28489,2248,0.078907649
28490,15745,0.552650053
28491,132,0.004633042
28496,7093,0.248912128
28497,909,0.031898095
28499,10355,0.363346082
28501,382,0.013403038
28502,2534,0.088906042
28504,14732,0.516839742
28505,613,0.021504999
28506,959,0.03364204
28518,2663,0.09337962
28527,9799,0.343499141
28529,106,0.003715518
28533,1299,0.045526233
28537,5005,0.175386341
28539,69,0.002417744
28540,2823,0.098913805
28546,6623,0.23201149
28548,16121,0.564698052
28549,27014,0.946232793
28552,9006,0.315424489
28555,62007,2.171493609
28558,10911,0.38206457
28562,9354,0.327498074
28564,28,0.000980255
28568,372,0.013021563
28570,6,0.000210011
28571,2963,0.103706556
28574,4110,0.143837055
28575,251,0.008783902
28577,781,0.027329671
28578,5617,0.196549794
28579,7696,0.269288639
28582,6448,0.225596529
28586,11068,0.387182537
28596,8393,0.293502588
28599,3582,0.125249135
28606,11,0.000384535
28616,142,0.004962259
28617,10858,0.379424817
28630,439,0.015333566
28636,3679,0.128474647
28638,158445,5.532683847
28640,4584,0.160055866
28645,29687,1.036376331
28646,3227,0.112650981
28647,3230,0.112751772
28656,134,0.004676159
28660,21661,0.755792045
28661,2983,0.104078713
28667,1633,0.056964454
28671,2242,0.078197482
28682,1296,0.045185134
28689,298,0.010387256
28690,476,0.016591147
28692,16122,0.561898787
28699,11486,0.400223004
28701,380,0.013239957
28702,1021,0.035572434
28704,1061,0.036963489
28709,23251,0.809885402
28713,3112,0.108382962
28720,774,0.026949861
28725,2480,0.086335944
28726,60,0.0020887
28727,715,0.024889477
28735,4967,0.172855403
28739,26390,0.918264379
28741,1395,0.048536933
28745,19980,0.695077405
28751,76,0.002643386
28753,4737,0.164748026
28756,130,0.004520796
28758,360,0.012518256
28763,150569,5.234815562
28769,9085,0.315791303
28773,32675,1.135613249
28780,1987,0.069041001
28781,44,0.001528786
28782,275,0.009554583
28792,8301,0.288309253
28795,870,0.030213579
28801,401,0.013923128
28802,13753,0.477501562
28803,249,0.008644933
28804,2947,0.102312179
28805,1059,0.036764451
28810,660,0.022908712
28819,1107,0.038412159
28822,1255,0.043543127
28824,100792,3.496808215
28826,831,0.028828141
28829,3904,0.135419196
28834,17781,0.616667823
28835,258,0.00894746
28837,6477,0.224607275
28841,677,0.023473527
28850,333,0.011542461
28857,33234,1.151678969
28859,4901,0.169825704
28873,32300,1.118692204
28874,29083,1.007238346
28878,1075,0.03722557
28883,405,0.014022089
28887,26224,0.907813203
28888,743,0.025720022
28890,441807,15.29273105
28899,2390,0.082701824
28900,352,0.012179931
28902,2343,0.081067054
28909,1266,0.043792591
28912,3809,0.131744604
28914,2185,0.075568929
28915,264,0.009130209
28919,6118,0.211556416
28922,1946,0.06728442
28923,322,0.011133008
28927,19020,0.657517198
28930,1781,0.061562392
28933,19,0.00065669
28938,294,0.010159652
28942,787,0.027192316
28945,1579,0.054551736
28946,15957,0.551267878
28948,30006,1.036548293
28952,1939,0.066972921
28953,4352,0.150312576
28954,2254,0.07784762
28955,1212,0.041858056
28956,1111,0.038368559
28957,4550,0.157129537
28958,2348,0.081082948
28959,537,0.018543458
28960,220,0.007596685
28963,20102,0.694057936
28980,4509,0.155590062
28986,714,0.024632581
28988,49716,1.715054505
28989,1006,0.034702818
28990,3137,0.108209727
29017,1457,0.050211945
29019,286,0.009855612
29024,95283,3.282903804
29027,1144,0.039411582
29028,1276,0.043957558
29029,1185369,40.83395914
29032,466,0.016051254
29033,1872,0.064478352
29044,20681,0.712057568
29048,975,0.033565134
29050,2184,0.075180723
29051,2111,0.072665313
29057,865,0.029769075
29058,194,0.006676303
29062,1494,0.051407336
29063,1832,0.063035475
29067,484,0.016651185
29068,2458,0.084560341
29069,403,0.013863566
29082,17945,0.617048346
29083,729,0.02506619
29084,7644,0.262824921
29087,597,0.020524633
29089,230,0.007906769
29093,541,0.018595538
29094,34580,1.188561215
29097,2186,0.07512802
29099,4944,0.169902746
29101,10624,0.365073365
29102,1826,0.062744829
29106,1007,0.034597677
29111,4345,0.149256295
29113,207,0.007110226
29114,1734,0.059558975
29122,7963,0.27343589
29124,52864,1.815135284
29125,265,0.009098712
29126,22593,0.775698688
29131,5417,0.185953108
29132,5699,0.195626802
29133,4550,0.156180277
29134,16643,0.571256951
29135,2628,0.090200789
29137,326550,11.20739953
29141,32189,1.104594901
29142,58,0.001990255
29144,5796,0.198874554
29146,506697,17.38478693
29148,4016,0.137779608
29154,646,0.022158194
29157,7151,0.245258429
29160,25441,0.872462277
29168,4065,0.139365058
29170,5364,0.183887556
29173,20172,0.691461283
29174,3540,0.12134092
29175,4715,0.161610968
29181,1725,0.059113807
29183,4367,0.149641915
29185,656,0.0224773
29187,461,0.015794703
29188,411,0.014081129
29189,452,0.015485286
29192,17,0.000582351
29194,11461,0.392580667
29201,5736,0.196431629
29202,1518,0.051982741
29203,272,0.009314112
29206,2154,0.073751969
29210,965,0.033036631
29211,1225,0.041936257
29213,2535,0.086776435
29216,1708,0.058461117
29225,1827,0.06251497
29230,1192,0.040780021
29235,3771,0.128989225
29238,674,0.023052192
29240,761,0.026025992
29249,1627,0.055625833
29255,1763,0.060263203
29259,19057,0.651320961
29260,2839,0.097026658
29264,669,0.022860853
29265,346,0.011822997
29267,164,0.005603581
29269,1956,0.066828385
29270,12468,0.425965152
29274,1688,0.057662089
29275,2952,0.100836892
29276,21402,0.731042492
29277,2343,0.080028691
29281,63301,2.161845565
29283,3898,0.133114776
29284,4461,0.152335746
29289,2513,0.08580013
29290,3353,0.11447593
29297,3149,0.107485408
29299,6605,0.225434315
29302,904,0.030851136
29303,6489,0.221444903
29304,3585,0.122338247
29309,7886,0.26906411
29311,5912,0.201699021
29314,6158,0.210070274
29319,3236,0.110372114
29320,6828,0.232878581
29325,5929,0.202182438
29326,16,0.000545591
29327,185,0.00630818
