video_id,likes
9678,8822.0
54171,19911.0
83224,3130.0
34033,24743.0
81556,7743.0
32477,496.0
80437,775.0
60892,515.0
31487,105421.0
18994,1082.0
64482,32033.0
11368,3269.0
33407,120.0
41281,1205.0
57067,14294.0
42762,1800.0
79528,3501.0
36032,221.0
18203,908.0
64532,2634.0
8715,198.0
84471,64087.0
46791,29354.0
68375,2084.0
65243,2171.0
87506,7005.0
16053,7159.0
35562,37452.0
79762,39.0
85418,212.0
86571,9354.0
15100,6324.0
55079,5859.0
82572,7719.0
70273,460.0
31314,90176.0
60257,15227.0
56367,358.0
35462,2246.0
40357,1324.0
44714,2128.0
84557,2499.0
82210,108727.0
23291,1839.0
5222,14351.0
76121,17124.0
73747,12461.0
47818,13288.0
83467,2594.0
31723,23732.0
72378,1647.0
52144,4203.0
14855,154.0
86658,29647.0
85163,5341.0
46922,5299.0
82,472.0
45759,10837.0
44373,69835.0
38995,1309.0
86430,3861.0
69498,1316.0
83046,2862.0
52737,1705.0
73312,210.0
29548,3706.0
46623,341.0
3179,605.0
27870,422.0
88274,3701.0
51635,404.0
44412,3133.0
108,5711.0
32001,9925.0
146,1163.0
75651,3079.0
43714,784.0
3924,2720.0
43774,9545.0
18741,13372.0
82048,2544.0
30347,3596.0
55420,1785.0
27368,5858.0
5441,256.0
27073,3314.0
16423,14581.0
30348,1681.0
9224,108.0
71144,4852.0
34525,3701.0
83334,5489.0
21334,35938.0
81331,15102.0
1287,374.0
64413,20829.0
60626,216.0
16485,2372.0
33049,1349.0
40161,19321.0
16948,745.0
19012,139718.0
42598,586.0
74590,3105.0
5230,26690.0
20497,34953.0
70438,410.0
33907,5082.0
5285,3084.0
31637,3327.0
62460,871.0
70266,7527.0
22676,49765.0
11043,3816.0
18387,8790.0
75499,1628.0
65638,1026.0
62019,1898.0
21850,4359.0
54951,85124.0
47707,31837.0
87134,3802.0
19114,5406.0
7336,1196.0
21834,2119.0
52141,20587.0
6647,39190.0
56591,1886.0
30776,2594.0
61487,6297.0
61207,26912.0
88801,1283.0
51215,55.0
36909,3273.0
76418,547.0
26299,2769.0
15856,2032.0
29234,1206.0
81069,4560.0
81951,3526.0
4008,15799.0
43436,37952.0
6342,24529.0
29953,2144.0
79492,574.0
77210,1285.0
8356,1344.0
43032,476.0
85776,3070.0
63612,1869.0
50927,94681.0
52664,10295.0
10259,3292.0
17913,2204.0
37024,6779.0
24389,458.0
21874,818.0
32565,408.0
27875,21819.0
3973,3496.0
87449,946.0
28356,570.0
8801,856.0
30353,2843.0
36156,205.0
80982,4024.0
28337,13571.0
14332,5876.0
33359,3450.0
32190,1808.0
19987,741.0
15330,351.0
72817,78798.0
44884,2903.0
54997,801.0
23751,3883.0
15987,1091.0
12245,4533.0
81113,443.0
76132,26156.0
51483,529.0
33254,1878.0
76759,1975.0
33646,654.0
67895,74594.0
83267,5310.0
72607,16199.0
52818,11183.0
5723,1205.0
60848,4055.0
970,1637.0
2195,6299.0
33386,1446.0
86176,618.0
69017,214.0
78255,3000.0
42099,5985.0
14102,2217.0
81737,1373.0
80862,7453.0
89243,1264.0
24970,264.0
80307,49715.0
66450,3166.0
16522,345.0
52111,671.0
68129,1391.0
16541,6550.0
44340,736.0
48337,9661.0
31099,2808.0
32286,619.0
34326,373.0
13484,9337.0
61367,4.0
44020,1304.0
32907,6888.0
13776,1912.0
70330,54280.0
16421,648.0
32144,861.0
58257,5361.0
35394,2514.0
6238,1942.0
10482,14611.0
70985,2555.0
61318,16505.0
15174,1326.0
46415,5323.0
57859,3078.0
64731,4792.0
56922,273.0
9183,1031.0
40931,1222.0
44656,996.0
85983,541.0
48301,2415.0
54104,2491.0
79595,716.0
183,332.0
3215,13011.0
69344,166628.0
22021,2424.0
1830,33541.0
88748,3577.0
35679,154.0
30004,2129.0
38255,13585.0
32740,3057.0
40062,202.0
62826,2415.0
55263,1645.0
63398,7276.0
29464,734.0
82148,42570.0
80811,8958.0
71273,29963.0
36738,8421.0
54522,2595.0
9121,7894.0
47826,4291.0
3896,6512.0
74657,10421.0
21979,1144.0
58430,3433.0
82826,555.0
40565,23329.0
17585,5072.0
62749,1986.0
63433,7136.0
1729,9802.0
59189,29180.0
76425,718.0
11674,5004.0
636,383.0
43354,990.0
33958,841.0
12022,24150.0
50266,476.0
69129,4567.0
86949,944.0
60609,7767.0
43828,20159.0
74176,779.0
68548,8917.0
37872,415.0
76447,1486.0
48451,7716.0
51935,22359.0
53250,20200.0
65936,1107.0
8657,16809.0
29208,180.0
54781,2803.0
87953,17437.0
87259,2323.0
62952,2157.0
31467,4788.0
68428,4043.0
88769,16543.0
6809,130.0
34227,11602.0
17662,5154.0
8079,12093.0
29336,3708.0
44469,3604.0
5816,10121.0
13934,161.0
74085,594.0
77666,7837.0
74266,3418.0
64436,3584.0
17056,29153.0
44991,387.0
17367,7634.0
14461,162.0
2270,7949.0
83144,1687.0
75080,10945.0
64557,987.0
65438,5653.0
403,3474.0
13775,1062.0
16606,5279.0
36869,1463.0
33767,3923.0
39104,23.0
16225,2260.0
85106,50902.0
63537,76725.0
44197,5826.0
59625,7125.0
73043,117173.0
62398,478.0
57781,444.0
4697,3109.0
59238,6143.0
15498,2834.0
69697,18426.0
36649,2582.0
13799,8728.0
83512,1515.0
51821,1709.0
54182,3480.0
61727,12914.0
65583,541.0
24760,10696.0
17006,164.0
73348,1963.0
52405,3244.0
59444,606.0
2647,2120.0
47667,17701.0
45580,3094.0
10750,311.0
67741,86194.0
7335,1797.0
26236,6704.0
51988,24108.0
59752,946.0
33553,1048.0
68216,841.0
79008,1598.0
84266,4171.0
35840,5843.0
80575,27298.0
27124,341.0
55547,4120.0
41022,4288.0
79187,1808.0
41710,17634.0
406,2400.0
22958,2888.0
54731,11024.0
83194,3594.0
52925,11910.0
12927,1902.0
80976,4866.0
30521,57789.0
58784,139.0
72510,1632.0
33028,392.0
49976,7282.0
88417,67.0
62120,28623.0
21280,2463.0
55911,1787.0
66451,8660.0
23592,5012.0
23871,849.0
21825,4801.0
73588,140.0
63198,515.0
57497,680.0
74778,3508.0
73712,152.0
12732,2373.0
82288,8267.0
12368,85187.0
81389,1358.0
80770,1280.0
31743,2202.0
5468,11213.0
87763,3783.0
76313,8303.0
79653,2803.0
63899,608.0
70594,5450.0
21684,4294.0
32159,1210.0
81621,31752.0
80264,3154.0
41900,2065.0
71723,1209.0
67122,10190.0
71156,5695.0
85248,2233.0
22442,2113.0
86395,3961.0
31349,1668.0
47814,4934.0
56039,11430.0
13733,267.0
66766,21709.0
18728,344.0
65937,6453.0
29710,227.0
80721,21257.0
30616,7815.0
27985,1715.0
51416,170686.0
1095,21060.0
22178,757.0
68660,925.0
66194,258.0
21351,9230.0
78961,1117.0
34906,3817.0
27487,14934.0
13606,1822.0
35912,6332.0
37222,41110.0
68665,5105.0
26146,4465.0
15751,8059.0
57741,44543.0
68669,12573.0
83086,6057.0
20137,11239.0
55584,2465.0
64315,1899.0
73856,13054.0
54872,37980.0
75788,2353.0
51021,2514.0
88020,1920.0
18670,12102.0
19910,2976.0
67339,3006.0
15652,56.0
63389,3246.0
33160,1080.0
75308,13991.0
77534,3171.0
82911,269.0
7061,75.0
35779,8234.0
53024,1550.0
67504,1215.0
60992,38.0
32888,3600.0
19027,23023.0
32548,15599.0
72277,8880.0
47456,19813.0
61900,565.0
32547,6415.0
26407,4456.0
3489,4780.0
33277,3814.0
37856,602.0
73582,4295.0
44550,1634.0
586,14429.0
44205,963.0
58108,5957.0
50918,25721.0
39021,11939.0
86175,6119.0
13195,761.0
3303,1005.0
27528,1338.0
16297,868.0
13568,2962.0
83395,10671.0
34517,11399.0
83163,2033.0
85299,15133.0
7378,2693.0
64559,11651.0
29456,5925.0
21459,994.0
46859,4280.0
72478,2135.0
42849,7884.0
36210,4089.0
14025,4077.0
48041,2982.0
71300,1390.0
58113,1590.0
41994,351.0
62854,3486.0
13172,235.0
5596,683.0
10489,118833.0
75887,3407.0
25332,47592.0
40108,2649.0
5990,19555.0
76760,2276.0
57956,4049.0
50912,1096.0
22043,556.0
77183,4255.0
29892,9199.0
18788,289.0
42436,66.0
51856,20931.0
29335,2997.0
30976,928.0
29577,821.0
54769,2549.0
9367,2109.0
76849,6162.0
36953,97.0
17098,18332.0
7770,1474.0
67170,6265.0
48167,735.0
81550,10945.0
86249,2636.0
13403,78847.0
79882,6682.0
42651,333.0
25050,2972.0
81878,630.0
75350,1429.0
72726,984.0
39415,40860.0
12233,768.0
76814,757.0
18429,3195.0
3004,64887.0
57016,385.0
88244,7024.0
18589,1025.0
40386,3160.0
21344,5247.0
80797,2747.0
78906,3757.0
68345,2024.0
7492,43337.0
30457,4566.0
12365,257.0
88112,15410.0
80517,11934.0
33069,51.0
85871,57.0
88634,4702.0
64758,3921.0
13347,282.0
21443,755.0
9846,1664.0
1402,4209.0
79864,11713.0
22987,15779.0
11973,12816.0
82430,181.0
41751,46462.0
49333,2939.0
70801,114.0
2716,14213.0
1077,5610.0
87199,942.0
75590,61539.0
39688,11294.0
9737,356.0
20718,845.0
28774,3365.0
39430,5474.0
44944,449.0
71015,3041.0
8831,4099.0
12226,471.0
68183,2028.0
13693,24918.0
27283,10258.0
22696,500.0
76846,2357.0
49550,1004.0
41518,23.0
56585,1345.0
26113,26997.0
82184,3564.0
26780,7900.0
83649,3647.0
26385,892.0
66138,1262.0
34543,52096.0
63306,4121.0
10690,4580.0
82027,785.0
60557,29318.0
54639,10783.0
58373,2102.0
78451,578.0
70791,2685.0
88990,9187.0
38054,9661.0
67056,3664.0
73768,15419.0
73381,2105.0
47668,4656.0
28493,703.0
31082,4962.0
82889,360.0
64317,1312.0
25502,8681.0
41723,10624.0
47522,24983.0
68708,2459.0
17402,87.0
63334,1685.0
51560,11200.0
72291,3222.0
32461,380.0
63049,6613.0
10929,2736.0
22162,83.0
6282,15024.0
4926,22361.0
13401,30432.0
11914,33543.0
72824,84525.0
76103,2158.0
84695,3331.0
65823,983.0
88360,12968.0
27778,3184.0
6534,7172.0
60739,14358.0
84216,66764.0
24373,2698.0
28629,871.0
49014,1368.0
22444,2283.0
38479,2190.0
27,22676.0
86255,13474.0
73141,7037.0
51547,6484.0
5724,12592.0
70309,10192.0
34551,374.0
55672,10131.0
82738,49.0
30694,1852.0
25019,4282.0
37906,11567.0
17519,5517.0
88541,11339.0
54996,1690.0
44929,2878.0
15873,36495.0
9142,3520.0
12775,697.0
48929,1452.0
6430,22.0
5989,13.0
62855,6513.0
25201,5767.0
50618,3597.0
19566,1792.0
13450,17989.0
72465,744.0
45044,244.0
28921,1259.0
74511,3168.0
8616,2962.0
14962,34985.0
87010,18.0
9255,2860.0
42065,2479.0
60787,9477.0
48148,1085.0
50069,848.0
68135,8593.0
80552,5211.0
49609,5100.0
23997,3563.0
56117,537.0
34681,645.0
70490,6783.0
39885,4658.0
83424,31355.0
34022,873.0
33898,2962.0
42539,12427.0
67614,2362.0
6292,1137.0
46643,5469.0
84437,975.0
8550,150.0
34063,1983.0
53254,947.0
13485,9151.0
59301,4759.0
23469,4895.0
54536,1988.0
16619,2178.0
59530,906.0
12034,10221.0
82358,45043.0
16621,4459.0
61123,2841.0
62679,271.0
7402,11331.0
89189,229.0
17030,5609.0
81006,12889.0
45493,13296.0
80908,3339.0
18318,71663.0
80296,160.0
67269,868.0
61465,2870.0
21303,25135.0
45079,22688.0
46740,1446.0
39441,310.0
66972,3925.0
60360,1982.0
18549,65172.0
18532,15448.0
40523,512.0
32188,7779.0
21748,2141.0
63468,18119.0
36812,2450.0
71073,434.0
85455,5376.0
33949,818.0
64933,2417.0
64,3773.0
29825,4290.0
74370,1827.0
52253,1620.0
4468,3977.0
70674,615.0
29509,4182.0
83818,9066.0
33550,4721.0
76499,2282.0
52,313.0
77532,1323.0
73871,1493.0
46411,2537.0
69593,27996.0
37515,7734.0
65295,9108.0
36154,6775.0
35083,601.0
70387,3.0
88213,4043.0
18152,5375.0
55047,5496.0
32384,446.0
27402,2188.0
64786,89.0
59426,620.0
49060,12806.0
84773,1175.0
12468,4988.0
68763,10855.0
73759,293318.0
52668,19866.0
16813,16728.0
4749,2881.0
54401,4743.0
40667,15553.0
5831,1038.0
40257,30802.0
42106,2606.0
47739,6555.0
31905,5321.0
55663,5564.0
22413,4188.0
19477,11.0
13600,2065.0
13157,1471.0
67309,363.0
22657,883.0
17131,50427.0
34218,1554.0
71274,2053.0
84561,14985.0
53857,4438.0
64740,10609.0
27680,2836.0
18674,709.0
41923,953.0
50863,606.0
49533,4085.0
35085,2012.0
17013,2183.0
46024,23319.0
4566,2081.0
25110,17829.0
8752,11781.0
6802,5040.0
81319,4471.0
42395,1164.0
50359,445.0
25026,5655.0
7878,1787.0
76014,7442.0
72032,126.0
68788,7373.0
8628,2543.0
30778,9363.0
81190,2203.0
2482,9011.0
58233,5031.0
60754,3488.0
69089,964.0
9265,50363.0
67364,36949.0
33737,3031.0
79960,17951.0
37195,5452.0
46511,65379.0
36297,1073.0
54134,2093.0
1956,23478.0
86084,344.0
26619,7433.0
36212,6153.0
60301,4358.0
73651,15551.0
32999,96.0
35885,28882.0
26970,1060.0
19199,95.0
46924,5319.0
44518,10893.0
65459,7871.0
11596,986.0
69951,15404.0
9170,5677.0
58629,247451.0
11138,12312.0
4213,5328.0
77771,24118.0
42263,27531.0
11564,395.0
85358,2230.0
55543,123138.0
25361,9278.0
34082,311704.0
51388,14081.0
8205,7654.0
80354,37520.0
75727,10015.0
34950,6804.0
74947,22.0
63761,5293.0
40642,47.0
74957,4036.0
74061,2930.0
16376,961.0
83211,6206.0
77163,2915.0
10304,4178.0
17834,52389.0
52113,3896.0
88976,5316.0
55445,1124.0
87807,1465.0
50775,1189.0
46349,182.0
10302,1804.0
13761,8388.0
72866,17477.0
82864,3730.0
70010,11909.0
58159,4236.0
88510,1413.0
66449,1759.0
34228,354.0
68399,2074.0
64607,1260.0
68704,1198.0
71335,10438.0
39019,2785.0
53244,22988.0
22456,4622.0
35191,4798.0
82153,7876.0
71577,4036.0
37855,32308.0
31067,4243.0
69127,468.0
7284,349.0
65368,2553.0
17978,5260.0
28842,4522.0
33941,18314.0
63409,5810.0
15922,10136.0
74046,32941.0
8222,2100.0
25930,1936.0
82730,536.0
62739,5622.0
21346,14724.0
66777,5720.0
40602,1008.0
70601,833.0
7144,1516.0
39544,10286.0
66785,1080.0
72893,85.0
55406,2357.0
46694,728.0
44022,7396.0
27750,846.0
89073,866.0
76530,2540.0
22988,7837.0
72263,7368.0
52273,1617.0
74407,20130.0
4460,11032.0
41144,3226.0
65325,6432.0
53539,32420.0
83992,20637.0
71977,3920.0
1949,2253.0
4530,3313.0
14895,1850.0
4122,2113.0
48567,163.0
84842,18078.0
74462,875.0
8068,6454.0
41240,2319.0
1366,1416.0
79089,2091.0
45335,2740.0
88841,2134.0
86243,23716.0
39416,1408.0
55799,3776.0
19526,19715.0
6598,5196.0
55319,6276.0
89017,979.0
17518,3861.0
86091,4255.0
76736,8867.0
9516,9543.0
12820,8486.0
24818,3395.0
40344,3071.0
17787,465.0
9440,704.0
74339,7060.0
87337,3859.0
70861,424.0
26601,5367.0
43645,522.0
24957,3428.0
57095,3933.0
46000,3042.0
58118,7651.0
52135,666.0
68280,28356.0
78132,8560.0
26493,701.0
36778,3118.0
7617,10515.0
88762,13256.0
78825,12817.0
45547,12161.0
38926,1725.0
42747,13207.0
79881,28835.0
34869,1317.0
62063,7450.0
60218,1245.0
46435,2576.0
55821,1845.0
23349,519.0
25323,1475.0
54245,1206.0
36270,1053.0
50368,32218.0
31791,2549.0
83997,328983.0
87655,1731.0
47923,14585.0
56785,1205.0
76575,803.0
32162,189.0
28855,1137.0
2841,157.0
42844,17063.0
41329,2994.0
50902,3639.0
41029,5545.0
20611,1062.0
64542,3693.0
54988,5432.0
36845,102.0
63100,26675.0
6112,946.0
24347,40243.0
88974,4040.0
78106,55439.0
87120,5102.0
64047,26057.0
50946,1065.0
42425,791.0
42009,17710.0
48047,15779.0
44151,340.0
87799,8780.0
2113,890.0
21698,3085.0
64306,619.0
78218,276.0
1220,652.0
4082,5150.0
39070,3988.0
31884,5943.0
10739,50741.0
21477,171.0
44075,475.0
7135,255.0
27417,618.0
59215,12490.0
40531,16411.0
29490,369.0
19263,1589.0
20183,12889.0
45265,1881.0
81947,4690.0
17344,15877.0
46512,147.0
53552,6742.0
88367,2716.0
56306,2672.0
65050,6978.0
36739,4243.0
10409,5362.0
9083,52.0
84324,3813.0
48253,8056.0
84328,666.0
36427,3787.0
74654,2522.0
72145,10906.0
42398,8276.0
30339,3596.0
84877,3562.0
47895,1646.0
84976,348.0
43178,653.0
81138,5586.0
34394,983.0
83564,901.0
53493,8906.0
14325,867.0
19186,970.0
84233,9490.0
60461,10189.0
33192,1986.0
12080,6606.0
54390,4679.0
33868,6688.0
37708,516.0
60410,4150.0
27016,4452.0
83346,3543.0
1028,1034.0
4966,10595.0
66518,13649.0
5086,6267.0
73228,135.0
7619,1721.0
85500,333.0
79177,3401.0
8005,43755.0
51081,961.0
72790,2829.0
30953,3460.0
45701,3977.0
65075,6828.0
44689,148.0
36727,13342.0
45603,1641.0
13889,659.0
64525,1174.0
76120,109.0
76294,1127.0
7453,21067.0
40702,5185.0
28813,211.0
76986,96.0
53896,5530.0
23989,958.0
14225,15166.0
12074,2513.0
80145,11255.0
25613,2630.0
51023,424.0
40425,1611.0
25428,2.0
31983,4833.0
40747,3347.0
84733,9426.0
50962,50210.0
12832,43709.0
76038,284.0
63538,3050.0
65201,2369.0
48998,109486.0
80745,5952.0
84288,7977.0
79639,69833.0
28561,4368.0
70732,40450.0
14121,1371.0
42826,14727.0
76430,8910.0
3030,760.0
59107,2511.0
6884,6351.0
73706,40514.0
36873,20083.0
3133,959.0
34004,10068.0
19015,669.0
53097,10521.0
16155,312.0
19431,1448.0
27695,3384.0
55983,2901.0
19003,4900.0
24450,1315.0
54454,1981.0
29719,4842.0
40816,14697.0
13778,32870.0
30721,420.0
21755,2150.0
12488,8789.0
11040,3041.0
50765,170.0
39791,8546.0
3464,17489.0
47851,928.0
60145,2757.0
69095,3211.0
66033,3621.0
8942,9990.0
28743,15911.0
69295,20943.0
67253,17327.0
15783,8988.0
46560,17180.0
33548,21149.0
52062,3192.0
29977,5208.0
32934,4589.0
20140,22608.0
31152,16575.0
54740,18410.0
73982,255.0
57210,8897.0
86623,17541.0
18901,2061.0
25375,1763.0
5360,18487.0
41416,4560.0
47402,7743.0
15350,5338.0
6887,36261.0
63625,16665.0
63162,2971.0
13982,644.0
35129,1946.0
66467,696.0
50980,3457.0
20709,1391.0
1814,5128.0
35258,529.0
87562,112641.0
49358,696.0
24140,16049.0
32279,10726.0
37306,2.0
15445,801.0
85122,22204.0
49628,2573.0
23713,132.0
65605,96992.0
14743,35778.0
58362,721.0
45539,2424.0
45581,1562.0
82583,12.0
26927,633.0
8882,2552.0
47432,6831.0
60031,2848.0
39994,363.0
59779,2363.0
25017,4736.0
33072,40763.0
69436,10109.0
88513,218783.0
29077,6760.0
42298,568.0
27825,82859.0
6405,71.0
34989,3221.0
25740,4125.0
38142,171.0
11661,63751.0
87081,381.0
57855,8952.0
42468,444.0
10607,46538.0
7660,26984.0
78395,184.0
796,702.0
39515,92128.0
31164,1260.0
55565,883.0
43577,840.0
44211,9226.0
29115,1149.0
24200,6813.0
75507,52.0
52021,1584.0
75885,2506.0
59508,20823.0
86464,584.0
42505,4621.0
10840,6676.0
68482,447.0
47639,14368.0
82602,6698.0
76901,10968.0
58589,5937.0
2888,5709.0
76124,2767.0
24415,4945.0
6447,300.0
75067,755.0
60811,12504.0
13848,1975.0
51854,31077.0
3365,15.0
39139,45897.0
89226,12140.0
22595,15002.0
84950,657.0
65263,1291.0
8717,222.0
23091,2799.0
26918,114.0
45853,147.0
25738,175.0
20467,13058.0
44614,477.0
33126,1415.0
18676,2319.0
71606,359.0
50257,136772.0
47685,737.0
68556,2307.0
7443,4821.0
2247,782.0
29465,4838.0
71449,3527.0
3908,8374.0
63680,7872.0
42852,201.0
46772,1914.0
13643,4160.0
89239,4514.0
11491,2889.0
6579,47328.0
492,390.0
39384,621.0
16246,492862.0
79655,7432.0
80204,5153.0
63521,7220.0
20713,7121.0
40605,1901.0
51395,7245.0
58881,3572.0
54098,1028.0
36267,5797.0
1176,69397.0
10405,3829.0
17494,5124.0
59037,2947.0
75183,1793.0
2506,2107.0
54863,14229.0
31465,821.0
79998,1333.0
74809,3878.0
8161,1091.0
60627,2425.0
21974,7756.0
42645,659.0
8729,10607.0
50984,1607.0
71217,3315.0
74523,8947.0
72326,31999.0
56511,287.0
74351,35945.0
41395,1600.0
49584,562.0
2669,2257.0
33233,6003.0
63075,119360.0
4924,413.0
29258,3828.0
20316,4402.0
15157,1010.0
42236,16582.0
18177,759.0
80676,45113.0
12048,267.0
3578,4811.0
73113,4111.0
48005,330.0
51284,25853.0
30787,2384.0
9621,5318.0
8014,9145.0
49431,3932.0
43835,3217.0
2177,1529.0
68546,5495.0
53095,493.0
40661,805.0
67219,95998.0
46084,11920.0
7824,3996.0
64487,2953.0
76150,7300.0
10439,1644.0
32778,5941.0
32516,398.0
54929,1810.0
20932,19329.0
44604,130.0
37353,1505.0
3001,3037.0
14428,3573.0
71353,5881.0
67864,996.0
18938,2701.0
38838,2859.0
84975,4528.0
67405,221.0
82894,16160.0
27045,308.0
59139,7907.0
77913,18693.0
48884,54676.0
15490,1610.0
37782,7857.0
76767,511.0
53535,2589.0
61925,1439.0
14880,4265.0
20829,33204.0
11678,939.0
74010,1533.0
21609,1545.0
46864,977.0
57278,5321.0
68615,1504.0
70216,2436.0
19659,13343.0
35750,13520.0
82664,898.0
17341,2893.0
16922,6653.0
72815,925.0
37807,260.0
77770,3823.0
14383,234.0
30929,16276.0
24316,3907.0
60747,7358.0
12466,127.0
16289,2675.0
82040,5868.0
23859,1094.0
5253,17217.0
85658,2457.0
13348,8836.0
78542,1524.0
16325,11979.0
1610,20929.0
81494,5873.0
21686,4959.0
11848,41709.0
62229,931.0
32835,1195.0
34257,2109.0
71640,8046.0
10657,1045.0
82615,515.0
21007,607.0
47655,353.0
71594,3075.0
63957,50.0
18849,22149.0
7085,5480.0
37419,11730.0
70491,241.0
28904,4584.0
40379,15782.0
53413,1051.0
36841,4761.0
266,290.0
140,338.0
16109,56036.0
74453,959.0
72900,4836.0
7502,710.0
31068,205.0
22012,15106.0
39744,1134.0
15089,3445.0
6831,21192.0
13499,2153.0
85030,945.0
87015,7834.0
68812,9715.0
11574,4850.0
26350,302.0
44786,623.0
36256,2532.0
62304,2461.0
40371,96803.0
36941,2868.0
63120,11619.0
55589,1454.0
21929,1742.0
66956,729.0
30474,984.0
44418,2155.0
81990,2404.0
22860,93021.0
34032,617.0
71413,315.0
70447,2926.0
41580,19894.0
49473,38419.0
1441,16330.0
35168,14.0
81768,24057.0
77523,4853.0
70681,264.0
18086,1028.0
14030,9802.0
57701,5725.0
59611,44.0
69410,15853.0
17664,7967.0
19021,9384.0
86706,7400.0
72253,3322.0
76599,5470.0
67641,14291.0
8577,3004.0
34729,1659.0
81685,2147.0
65710,1178.0
44782,44259.0
48978,3987.0
25355,924.0
38001,599.0
89148,98834.0
66273,1449.0
43200,68282.0
19365,12977.0
82576,44883.0
15488,948.0
25585,1031.0
57429,6833.0
70766,2333.0
51001,2253.0
2873,25194.0
29380,571.0
57135,623.0
42758,13123.0
25841,69.0
22364,2824.0
79937,2317.0
20329,398.0
60501,5093.0
12728,959.0
17484,13179.0
20614,31939.0
40338,22498.0
62847,1542.0
44230,20551.0
30645,6016.0
57856,769.0
89197,17390.0
68616,15100.0
30109,895.0
62821,3859.0
39893,31604.0
73721,12841.0
29349,747.0
67376,28.0
7090,267.0
17,2533.0
36633,52705.0
52119,532.0
17597,9799.0
56093,7708.0
4418,34084.0
77569,1848.0
11655,7958.0
34393,421.0
74545,2122.0
25526,8353.0
52506,8881.0
77284,1719.0
20820,36.0
64639,1532.0
28023,60756.0
84909,9662.0
56325,4301.0
75616,246.0
35751,31738.0
28,381.0
24703,286.0
68309,2479.0
54112,4664.0
41351,41864.0
68994,1850.0
44749,10561.0
1888,836.0
40850,21728.0
44933,9974.0
12510,399185.0
69057,1716.0
45228,13994.0
5446,1237.0
32679,1406.0
30986,5949.0
54727,437.0
19632,340.0
27744,1688.0
33957,127.0
80589,6685.0
57326,20165.0
67357,980.0
38806,5605.0
83577,6337.0
34655,130884.0
75134,2093.0
21889,19571.0
65679,1412.0
16165,13375.0
24911,57.0
79799,8701.0
66404,22741.0
25677,36621.0
8170,2848.0
10549,1002.0
31493,78869.0
52055,6338.0
70919,6616.0
44591,760.0
19189,12100.0
71035,2717.0
6660,20635.0
71998,4724.0
79694,189.0
30689,6262.0
61324,8774.0
71734,19989.0
62322,14729.0
8996,6498.0
32525,8266.0
55531,1627.0
3877,514.0
77804,6708.0
47691,554.0
21657,4764.0
10214,1492.0
16194,663.0
32233,927.0
64979,8679.0
66439,1692.0
2876,319.0
37036,18937.0
41239,4966.0
39312,554.0
29452,16469.0
40144,5393.0
65120,334.0
59910,27953.0
27136,178079.0
85135,8112.0
62912,595.0
51746,1513.0
56888,558.0
58256,1085.0
10018,972.0
8325,643.0
2917,283.0
59195,3062.0
82192,647.0
21023,1471.0
30488,6314.0
35585,583.0
4451,97496.0
25333,6339.0
60987,125062.0
42640,15280.0
81513,2111.0
70451,3522.0
45273,174512.0
69966,6978.0
75379,198.0
60750,16836.0
54633,293.0
85012,801.0
44802,2037.0
62223,290.0
29091,20391.0
81945,6392.0
65573,131796.0
5568,1152.0
56996,825.0
63057,1452.0
33702,12469.0
74073,2681.0
46324,157.0
33668,503.0
19772,1230.0
40348,247.0
38698,5889.0
34182,17089.0
18943,8124.0
36875,4819.0
31553,1186.0
79956,59778.0
2420,1144.0
86642,3535.0
5248,5159.0
36139,2456.0
63948,2831.0
82313,12627.0
32573,4709.0
49925,4825.0
60211,3607.0
60825,906.0
44576,84806.0
49288,6050.0
66309,1490.0
38774,248.0
25637,6715.0
57116,5989.0
29767,9504.0
48319,885.0
70879,5747.0
39236,234.0
55387,170.0
67817,24370.0
53181,9625.0
70983,839.0
25056,4216.0
61898,6257.0
23202,16669.0
88944,2756.0
74926,10239.0
84710,3507.0
87097,21297.0
19876,6205.0
40408,5713.0
3254,1068.0
62691,139.0
78816,118.0
74569,1528.0
60239,965.0
39519,125369.0
61100,29031.0
35425,7096.0
74802,89725.0
48708,3185.0
71169,1775.0
50081,4920.0
88034,48506.0
8837,10463.0
61657,2115.0
64785,803.0
80235,62853.0
71575,1391.0
76221,2492.0
6423,10568.0
13760,4196.0
78275,20519.0
71076,3676.0
14360,28134.0
72846,5748.0
75127,13350.0
11461,11125.0
56697,9641.0
65287,2908.0
79032,165.0
21875,3992.0
19748,6832.0
64878,2167.0
84110,2433.0
28852,8203.0
70020,4797.0
47825,2120.0
64053,38203.0
86911,5146.0
16136,4637.0
86511,215.0
78661,437.0
10097,54924.0
41167,1304.0
57361,3325.0
55863,1933.0
35851,3095.0
57152,578.0
73184,5127.0
3743,971.0
17644,6310.0
77918,16791.0
47247,20619.0
79979,1472.0
75710,14.0
87798,2348.0
41428,7935.0
58313,5155.0
85634,5020.0
81659,19962.0
26863,1385.0
63093,2903.0
53251,22524.0
41217,30566.0
86510,11069.0
18499,2003.0
10776,3227.0
45836,722.0
14534,794.0
28204,655.0
84697,1638.0
17824,2072.0
55630,214.0
32248,13375.0
5704,149928.0
78838,365.0
32267,25951.0
19046,20291.0
70597,725.0
6992,1942.0
10530,50396.0
75253,4699.0
55991,50718.0
30728,27908.0
71602,3865.0
70081,6775.0
52001,1715.0
5106,20576.0
14326,11868.0
63210,1018.0
66993,25827.0
86996,3277.0
81153,193045.0
26383,5938.0
