Employee_ID,Attrition_rate
EID_11152,0.187199739
EID_12917,0.183771685
EID_18590,0.204387356
EID_15327,0.198174726
EID_11687,0.197185317
EID_5179,0.165502555
EID_5623,0.184567147
EID_25331,0.196648339
EID_24386,0.195020286
EID_6507,0.20229186
EID_7842,0.191368963
EID_12018,0.194101508
EID_6640,0.194689308
EID_9872,0.192271094
EID_2331,0.20356713
EID_19685,0.189946842
EID_25701,0.204932687
EID_25681,0.192930917
EID_20151,0.193504519
EID_8980,0.189186901
EID_12719,0.186690691
EID_20075,0.190372859
EID_14984,0.186063723
EID_8177,0.181621627
EID_1360,0.19936252
EID_24812,0.202492297
EID_8480,0.190165048
EID_14567,0.196796854
EID_16194,0.208943058
EID_10020,0.186672426
EID_7321,0.189193849
EID_15387,0.190638654
EID_19419,0.191169483
EID_20496,0.200357824
EID_1308,0.195989672
EID_14770,0.18320421
EID_21893,0.176563692
EID_10990,0.191375152
EID_17521,0.205368357
EID_15274,0.204979386
EID_24001,0.197380142
EID_4111,0.190016824
EID_4284,0.179348692
EID_19682,0.194729431
EID_14871,0.195219893
EID_18152,0.191077235
EID_12520,0.185015913
EID_4739,0.187879735
EID_8424,0.184298339
EID_23600,0.187094337
EID_25891,0.200073943
EID_11618,0.196242749
EID_12674,0.206257439
EID_5999,0.179788019
EID_18063,0.170272153
EID_14859,0.189170752
EID_20353,0.181185446
EID_22962,0.182897451
EID_19650,0.172556238
EID_6108,0.198989312
EID_19012,0.199964377
EID_22925,0.191016
EID_15619,0.207230604
EID_19998,0.189447655
EID_20052,0.196723283
EID_25044,0.195708451
EID_5422,0.184702898
EID_15354,0.205587865
EID_3804,0.176409826
EID_23277,0.183682055
EID_12336,0.201566891
EID_24839,0.177659109
EID_1651,0.203137493
EID_24355,0.182036118
EID_24276,0.205603969
EID_10346,0.183405124
EID_9579,0.18801045
EID_23242,0.198009834
EID_23541,0.194023889
EID_14741,0.172700445
EID_7783,0.190834042
EID_12569,0.207431777
EID_3834,0.182321229
EID_6799,0.199111978
EID_15609,0.200771625
EID_5496,0.186846576
EID_5080,0.20530574
EID_14834,0.206458711
EID_18266,0.196676887
EID_1182,0.17432534
EID_6445,0.195747894
EID_18656,0.19526492
EID_24011,0.192441084
EID_25093,0.193730662
EID_11334,0.185743596
EID_15785,0.17336275
EID_8060,0.180405574
EID_4349,0.19308958
EID_22525,0.184532088
EID_1231,0.200253047
EID_2127,0.171647879
EID_4047,0.187493347
EID_12989,0.193796159
EID_17726,0.205894088
EID_1602,0.195551838
EID_5945,0.172683705
EID_15166,0.205460662
EID_25317,0.190127761
EID_18848,0.192780805
EID_14455,0.19623902
EID_9724,0.194982028
EID_22697,0.190121046
EID_16505,0.19083737
EID_11616,0.179527543
EID_10352,0.197020481
EID_24093,0.178458824
EID_11826,0.192085016
EID_24211,0.200807081
EID_14709,0.200472992
EID_18747,0.190001684
EID_16077,0.183799809
EID_15440,0.190610985
EID_4935,0.187426827
EID_13791,0.197654806
EID_16876,0.195035409
EID_1335,0.173965831
EID_19086,0.196408049
EID_12872,0.194496184
EID_11623,0.189358712
EID_7807,0.194079959
EID_9605,0.198605133
EID_12736,0.207507228
EID_20565,0.191797444
EID_17225,0.199458438
EID_19974,0.188849576
EID_16045,0.187025125
EID_2082,0.182086918
EID_22219,0.189207706
EID_19439,0.183900367
EID_2979,0.183018694
EID_24414,0.189919602
EID_15148,0.192952516
EID_10690,0.204015884
EID_16346,0.193104521
EID_22752,0.20128562
EID_21746,0.208134263
EID_1705,0.18325783
EID_7498,0.200601403
EID_6874,0.193020186
EID_4543,0.199622624
EID_8931,0.186389305
EID_16435,0.19911593
EID_16767,0.19554853
EID_3058,0.196216837
EID_16381,0.188000369
EID_17190,0.188458763
EID_7079,0.172820436
EID_10191,0.184520031
EID_1378,0.187767205
EID_20222,0.196748382
EID_6156,0.182094546
EID_5975,0.187847191
EID_18682,0.181815194
EID_8837,0.187985274
EID_24686,0.201761969
EID_9869,0.207839094
EID_14673,0.197760061
EID_14443,0.177820103
EID_21591,0.190428609
EID_25240,0.192173132
EID_18365,0.196537915
EID_9260,0.206873061
EID_10696,0.188769867
EID_18012,0.191015977
EID_17421,0.214887384
EID_23615,0.192958779
EID_14132,0.191737245
EID_13168,0.191499939
EID_16973,0.191086829
EID_13426,0.181331925
EID_1493,0.185268455
EID_3994,0.190862132
EID_10574,0.183773392
EID_12394,0.18812922
EID_4781,0.197474874
EID_24911,0.202265531
EID_3205,0.192574879
EID_25568,0.191756766
EID_4343,0.197719403
EID_4330,0.188412774
EID_12518,0.18989807
EID_18426,0.185311983
EID_3862,0.194574469
EID_13478,0.201721193
EID_5607,0.183469885
EID_22353,0.183481805
EID_18346,0.180096856
EID_5978,0.192361817
EID_3391,0.176043865
EID_8525,0.184435827
EID_5245,0.176419284
EID_11791,0.196877043
EID_22913,0.187452435
EID_15587,0.194575347
EID_4851,0.204379192
EID_3432,0.172891234
EID_13090,0.180615322
EID_15117,0.196440693
EID_22004,0.178087001
EID_16053,0.198554814
EID_16458,0.197566616
EID_8021,0.194091565
EID_24385,0.200047168
EID_7053,0.198204742
EID_13544,0.17619838
EID_9014,0.186100026
EID_9246,0.190149563
EID_15642,0.186809006
EID_12295,0.186141297
EID_7925,0.203625626
EID_18473,0.180243435
EID_19427,0.172471972
EID_17027,0.186296134
EID_22093,0.18762505
EID_25611,0.19229594
EID_20490,0.198684266
EID_4204,0.167303906
EID_2604,0.172503124
EID_16152,0.206327728
EID_8563,0.19786331
EID_18620,0.191176753
EID_11012,0.205413334
EID_19598,0.179598044
EID_13159,0.18902756
EID_13171,0.185932708
EID_8374,0.176686206
EID_9838,0.209026068
EID_18489,0.199178797
EID_17451,0.210717326
EID_7269,0.199620657
EID_20548,0.182504493
EID_9466,0.180744896
EID_16085,0.20291916
EID_24082,0.202521743
EID_5078,0.182401569
EID_23951,0.188746561
EID_8327,0.193213688
EID_5904,0.20280199
EID_11085,0.18620366
EID_21437,0.202808891
EID_7471,0.204135927
EID_12046,0.193342619
EID_18653,0.196449172
EID_14175,0.194767127
EID_5514,0.193909944
EID_20148,0.203627613
EID_14260,0.200193637
EID_15574,0.190183324
EID_7287,0.193938393
EID_18889,0.200097393
EID_13106,0.182675196
EID_15448,0.195862869
EID_25897,0.193662796
EID_23758,0.194061964
EID_23208,0.19610191
EID_13646,0.18708372
EID_5467,0.192495805
EID_6022,0.182001978
EID_10923,0.184077636
EID_10408,0.202561093
EID_4186,0.170539562
EID_22022,0.181907825
EID_16390,0.196547459
EID_19493,0.198078527
EID_12519,0.19896066
EID_23549,0.193793093
EID_17612,0.201540062
EID_25007,0.18868753
EID_1949,0.193504805
EID_23313,0.194763311
EID_22516,0.189121739
EID_21836,0.185008289
EID_7268,0.189617689
EID_8202,0.194667528
EID_6613,0.203302107
EID_2596,0.179057736
EID_19849,0.190070264
EID_11546,0.20773479
EID_3942,0.176171119
EID_7899,0.198286243
EID_4802,0.188580871
EID_6725,0.186496818
EID_3835,0.186952411
EID_9511,0.193346523
EID_5757,0.188923279
EID_24838,0.189172813
EID_15225,0.203732196
EID_8238,0.172040984
EID_2826,0.183704153
EID_20774,0.182247874
EID_19311,0.173729008
EID_12339,0.191748844
EID_1583,0.207063468
EID_1033,0.193512365
EID_10764,0.196012602
EID_17203,0.202537838
EID_1345,0.176118315
EID_4951,0.196271972
EID_16956,0.195359939
EID_9203,0.191299016
EID_7021,0.185605293
EID_8707,0.190619204
EID_5209,0.180511606
EID_20428,0.189477536
EID_10913,0.197496589
EID_11507,0.193723577
EID_3693,0.195414097
EID_22857,0.184237863
EID_18744,0.182858706
EID_19600,0.190792152
EID_21336,0.192906313
EID_17676,0.194892616
EID_1678,0.187640326
EID_4889,0.185517877
EID_9961,0.201898284
EID_23386,0.203404295
EID_19835,0.188862871
EID_9519,0.178623553
EID_5449,0.201187372
EID_20640,0.178259769
EID_16387,0.194928713
EID_20293,0.181118068
EID_2296,0.177883033
EID_11827,0.18319928
EID_21522,0.202857688
EID_2767,0.17872014
EID_2873,0.199344541
EID_2603,0.179873626
EID_2674,0.176339347
EID_23682,0.180526849
EID_13310,0.201068745
EID_6523,0.183999739
EID_13056,0.203667964
EID_7244,0.18407199
EID_1072,0.187731235
EID_25833,0.201662072
EID_11244,0.196910579
EID_22918,0.188055056
EID_16735,0.202220757
EID_4201,0.19657342
EID_5998,0.194995044
EID_19254,0.186114626
EID_16653,0.200948254
EID_11729,0.206828553
EID_19573,0.206075371
EID_21463,0.191605397
EID_5899,0.187229712
EID_23613,0.200484916
EID_8609,0.18393755
EID_2660,0.179511737
EID_1333,0.190400765
EID_3212,0.190231098
EID_7830,0.196784069
EID_4372,0.190170072
EID_15955,0.194512648
EID_22059,0.183440671
EID_22804,0.185417853
EID_4700,0.191235096
EID_14401,0.192652074
EID_19971,0.194551433
EID_10684,0.189762768
EID_21512,0.184906625
EID_16722,0.191811442
EID_16012,0.182419229
EID_19093,0.187547502
EID_25636,0.189262849
EID_10567,0.200562328
EID_11601,0.197710943
EID_25697,0.205488061
EID_22131,0.197803425
EID_8511,0.184768983
EID_18114,0.196306354
EID_12784,0.195486314
EID_12820,0.189245018
EID_4512,0.175081815
EID_5837,0.186423997
EID_12564,0.190549432
EID_16737,0.190431043
EID_25986,0.203672259
EID_8729,0.188131205
EID_4386,0.190194888
EID_5223,0.197522804
EID_1494,0.192232273
EID_22699,0.181481479
EID_1083,0.189191533
EID_1329,0.177489268
EID_3550,0.181335309
EID_18845,0.201596183
EID_17946,0.199164924
EID_1712,0.184495545
EID_12024,0.187545624
EID_2974,0.184855327
EID_12806,0.18345811
EID_10396,0.1910074
EID_3998,0.185053346
EID_22451,0.182330053
EID_12242,0.185541282
EID_18599,0.188359479
EID_9423,0.178762478
EID_25347,0.17762435
EID_20183,0.194596273
EID_18079,0.191746557
EID_10059,0.189852163
EID_1322,0.185357915
EID_18109,0.190909221
EID_7325,0.185965441
EID_6000,0.191708257
EID_10760,0.193997611
EID_24380,0.175871517
EID_7070,0.190441041
EID_2796,0.188654406
EID_18860,0.194821628
EID_13597,0.186809035
EID_6858,0.189735779
EID_14987,0.20826169
EID_8902,0.195891628
EID_9453,0.18497149
EID_20605,0.192614844
EID_16020,0.180302357
EID_6335,0.187180998
EID_1317,0.187069582
EID_5575,0.179447505
EID_17433,0.194142984
EID_6238,0.173466887
EID_10734,0.180903273
EID_7661,0.194318115
EID_9281,0.165407032
EID_19259,0.207647814
EID_9544,0.188924428
EID_2572,0.194342971
EID_12706,0.195564204
EID_20500,0.18197635
EID_19258,0.188849649
EID_15915,0.203865479
EID_25265,0.203991276
EID_16567,0.205057205
EID_19553,0.218092856
EID_25403,0.192925865
EID_10354,0.189977342
EID_19522,0.185867519
EID_20132,0.199101952
EID_3363,0.189763828
EID_15253,0.185927583
EID_8368,0.179241096
EID_3883,0.198932466
EID_7323,0.1717633
EID_16203,0.204500405
EID_9080,0.202893707
EID_12266,0.191289422
EID_13777,0.198000224
EID_24876,0.189200557
EID_11961,0.206562558
EID_25871,0.176078294
EID_3563,0.180740242
EID_3377,0.179314152
EID_19924,0.199592301
EID_4070,0.189852499
EID_7727,0.193675086
EID_2253,0.190179884
EID_5056,0.196657383
EID_16751,0.201691552
EID_2105,0.178703803
EID_14078,0.197265333
EID_18779,0.198832492
EID_2218,0.179612622
EID_6130,0.191352643
EID_21722,0.192454124
EID_17748,0.192192694
EID_21322,0.195425602
EID_6016,0.18629704
EID_20480,0.192780047
EID_18843,0.203468458
EID_7336,0.188629703
EID_4455,0.186192673
EID_15206,0.20592055
EID_15582,0.195173083
EID_22381,0.190264777
EID_22606,0.182554917
EID_12159,0.181070648
EID_10027,0.18679883
EID_4107,0.189434689
EID_18932,0.186153703
EID_1321,0.1802094
EID_7759,0.178010402
EID_21961,0.181589483
EID_15289,0.20239323
EID_23069,0.197517612
EID_17187,0.21254424
EID_25372,0.182106359
EID_9787,0.194084864
EID_9797,0.202710573
EID_10831,0.189245309
EID_24620,0.196489337
EID_8715,0.196663401
EID_13459,0.189536317
EID_14031,0.204327414
EID_14541,0.197106582
EID_12395,0.192592534
EID_7150,0.194939177
EID_14422,0.186865903
EID_19060,0.201255958
EID_9338,0.181818498
EID_21042,0.203865364
EID_8011,0.175802629
EID_8102,0.189590873
EID_11068,0.194082822
EID_15461,0.189557952
EID_18509,0.198616135
EID_5796,0.196952121
EID_19905,0.186766658
EID_21609,0.201594124
EID_14873,0.1839629
EID_8033,0.18989441
EID_21354,0.18638988
EID_16377,0.201752945
EID_10566,0.198055528
EID_4791,0.170981129
EID_20944,0.202634505
EID_24913,0.201878631
EID_3868,0.176488771
EID_10611,0.191054833
EID_21702,0.195186983
EID_9472,0.166633478
EID_10746,0.189331198
EID_17717,0.202375731
EID_18535,0.185047508
EID_23706,0.182039239
EID_7039,0.177831403
EID_23797,0.207690843
EID_1574,0.187969144
EID_5931,0.186454048
EID_6468,0.206922388
EID_15805,0.208472339
EID_2988,0.19170959
EID_21966,0.188112906
EID_16571,0.197590583
EID_10082,0.177662737
EID_8359,0.191911684
EID_3200,0.192921894
EID_2206,0.19314563
EID_14234,0.192642509
EID_12498,0.198027465
EID_12009,0.204235483
EID_12486,0.176750064
EID_2679,0.199759909
EID_25329,0.17915155
EID_18268,0.191939055
EID_18253,0.189854973
EID_11915,0.188921688
EID_2503,0.180640916
EID_22110,0.188993575
EID_9344,0.199926599
EID_17568,0.189760713
EID_1445,0.185440168
EID_12971,0.1886373
EID_14129,0.175405828
EID_22888,0.200888527
EID_17510,0.200189216
EID_11722,0.192114854
EID_18542,0.189135176
EID_13158,0.186027696
EID_2810,0.193388251
EID_16559,0.193719107
EID_1124,0.181984145
EID_2137,0.177686963
EID_13145,0.184000665
EID_14181,0.193884486
EID_24695,0.171838534
EID_21367,0.203856926
EID_13213,0.194560424
EID_15852,0.185526988
EID_9531,0.192557204
EID_6197,0.179423557
EID_20012,0.185939646
EID_10381,0.193997407
EID_9136,0.193189065
EID_12063,0.181333238
EID_22318,0.190040265
EID_24047,0.202062405
EID_5834,0.198772303
EID_4763,0.18003024
EID_24096,0.199497908
EID_13825,0.18797353
EID_14326,0.205969659
EID_10111,0.18402693
EID_23362,0.187010463
EID_8682,0.190991974
EID_18727,0.176833734
EID_20725,0.204375178
EID_15976,0.170912317
EID_17626,0.200438832
EID_13302,0.186967606
EID_11333,0.18575133
EID_12305,0.193420267
EID_4987,0.183893081
EID_12132,0.188926126
EID_14163,0.187618789
EID_15666,0.196839199
EID_19257,0.192100762
EID_1591,0.174743373
EID_5610,0.187103544
EID_4835,0.184236461
EID_5060,0.204143299
EID_15897,0.205798961
EID_9771,0.211884105
EID_11486,0.190646568
EID_14583,0.191060229
EID_17832,0.183285981
EID_6876,0.200182956
EID_18560,0.206254256
EID_1091,0.196979801
EID_3837,0.185937515
EID_8508,0.201763739
EID_23640,0.188584566
EID_13280,0.197418474
EID_3352,0.19886742
EID_13404,0.192303225
EID_23565,0.191050694
EID_24526,0.197869643
EID_9254,0.181171217
EID_8916,0.183700935
EID_15227,0.188599585
EID_11672,0.197823835
EID_8926,0.176268288
EID_25125,0.205005605
EID_3170,0.186330394
EID_24612,0.187909832
EID_23932,0.19578998
EID_11554,0.190263916
EID_19854,0.183911198
EID_16362,0.210958146
EID_13195,0.203280618
EID_25559,0.192134066
EID_18526,0.190024163
EID_23226,0.182215109
EID_5873,0.19518579
EID_11286,0.19735049
EID_7573,0.200696025
EID_11669,0.19762526
EID_12639,0.200464046
EID_12309,0.186985783
EID_17566,0.200182724
EID_3644,0.197904345
EID_9921,0.193038362
EID_14703,0.191078231
EID_19366,0.205088147
EID_12449,0.201110612
EID_24591,0.17990297
EID_4698,0.184172972
EID_17657,0.185154592
EID_24446,0.207689931
EID_18528,0.193640972
EID_8868,0.191978174
EID_5820,0.182990483
EID_24215,0.188683828
EID_19176,0.189084379
EID_6578,0.19116607
EID_9672,0.189295902
EID_10702,0.185247696
EID_4741,0.183263467
EID_24067,0.188120798
EID_2416,0.188010695
EID_12089,0.194794036
EID_8392,0.195743551
EID_16766,0.202504552
EID_23137,0.19090831
EID_24704,0.180135607
EID_13184,0.187267009
EID_21642,0.186460773
EID_8050,0.18737022
EID_20432,0.184787304
EID_14456,0.193148741
EID_7769,0.17238916
EID_14077,0.188756719
EID_17805,0.187216763
EID_14927,0.186933998
EID_7995,0.209057681
EID_2297,0.184138422
EID_7960,0.190094103
EID_9481,0.193101703
EID_2781,0.193367821
EID_25571,0.191243984
EID_12462,0.220444302
EID_17761,0.194420021
EID_22310,0.198139436
EID_15161,0.197675832
EID_3361,0.182932405
EID_2166,0.199544674
EID_1515,0.199535999
EID_13787,0.199718122
EID_23496,0.201333422
EID_7820,0.189140135
EID_14433,0.210968468
EID_9405,0.20024897
EID_4195,0.18864719
EID_24190,0.186167047
EID_20400,0.187599825
EID_16111,0.20042689
EID_5502,0.196647277
EID_17381,0.183349021
EID_22435,0.180841208
EID_3060,0.192298271
EID_19197,0.193642066
EID_13311,0.191763112
EID_14282,0.188373659
EID_5849,0.184256407
EID_19845,0.183394298
EID_6965,0.193959846
EID_5048,0.202109498
EID_13766,0.18275409
EID_22269,0.179037849
EID_4363,0.189005669
EID_12215,0.197246285
EID_14479,0.196312835
EID_7348,0.187471467
EID_25664,0.18433979
EID_4940,0.18260754
EID_6877,0.178551839
EID_8337,0.20468455
EID_1775,0.180619563
EID_13938,0.186035308
EID_12735,0.184513604
EID_16138,0.20168931
EID_18586,0.195549251
EID_16650,0.183400934
EID_18259,0.190646432
EID_19144,0.193850864
EID_4483,0.183138496
EID_10929,0.190159346
EID_19882,0.178811559
EID_3779,0.180286739
EID_18678,0.189233648
EID_7168,0.186926626
EID_23279,0.192519985
EID_17008,0.176389449
EID_2795,0.187411787
EID_1833,0.182529603
EID_21026,0.183965212
EID_20322,0.191851755
EID_10026,0.184616122
EID_7742,0.202927571
EID_21792,0.200786052
EID_14341,0.209484439
EID_24634,0.196415794
EID_3379,0.177020321
EID_20627,0.187369501
EID_8572,0.188186259
EID_15104,0.18430256
EID_12426,0.179372541
EID_17588,0.187214902
EID_20961,0.184375083
EID_23260,0.183992485
EID_7213,0.19623479
EID_11851,0.195543448
EID_5696,0.190138464
EID_23011,0.196201136
EID_2035,0.178767709
EID_22461,0.185033914
EID_23215,0.187269482
EID_6913,0.178964937
EID_5739,0.184059175
EID_19814,0.199560099
EID_20320,0.175898985
EID_2043,0.1884575
EID_21992,0.183058039
EID_9324,0.179452423
EID_3863,0.189957265
EID_7513,0.203092812
EID_11120,0.194279296
EID_6548,0.209212967
EID_23957,0.189474189
EID_11408,0.188927474
EID_24638,0.182290421
EID_3908,0.18152102
EID_17023,0.177376585
EID_10902,0.181554067
EID_3543,0.186186234
EID_3633,0.192453849
EID_3394,0.1748378
EID_8619,0.193219042
EID_13424,0.193351641
EID_15405,0.193549282
EID_21727,0.188400202
EID_18916,0.198064516
EID_3335,0.204581198
EID_2811,0.167069908
EID_8620,0.192494921
EID_3249,0.171074637
EID_22140,0.16903356
EID_18934,0.187003617
EID_24271,0.183117588
EID_2164,0.180936814
EID_22961,0.193772478
EID_25318,0.176749521
EID_23064,0.184929612
EID_1056,0.167222551
EID_4389,0.170013255
EID_6949,0.185310561
EID_16133,0.191805911
EID_8023,0.202472791
EID_19426,0.190359263
EID_12895,0.18693997
EID_17667,0.210190988
EID_14826,0.205389429
EID_8807,0.189754545
EID_13977,0.186424372
EID_11167,0.190023997
EID_22535,0.195429608
EID_5357,0.187449096
EID_1450,0.194951497
EID_24647,0.186854329
EID_1516,0.19512413
EID_10122,0.184778131
EID_2423,0.197132898
EID_4276,0.185676308
EID_10610,0.194210962
EID_5840,0.173518185
EID_19117,0.203705325
EID_1753,0.201512664
EID_11679,0.200533659
EID_12425,0.188068258
EID_21118,0.174386862
EID_1348,0.186271331
EID_3143,0.17014339
EID_12153,0.199320978
EID_22834,0.199405823
EID_14978,0.199600433
EID_23361,0.206139482
EID_5207,0.184520768
EID_8395,0.192941828
EID_2440,0.19781297
EID_14196,0.216497211
EID_16684,0.201083297
EID_22520,0.195955987
EID_14689,0.183796463
EID_22890,0.193106518
EID_18695,0.184974751
EID_1275,0.172421638
EID_6033,0.198902051
EID_25616,0.186753398
EID_6190,0.194243648
EID_2964,0.193755883
EID_24869,0.188675661
EID_3319,0.196622331
EID_15857,0.201938563
EID_4615,0.169465167
EID_23926,0.186943585
EID_15506,0.199506685
EID_4168,0.177471745
EID_23593,0.196895709
EID_3108,0.183935304
EID_22846,0.193102116
EID_12618,0.179039321
EID_20341,0.194918943
EID_15441,0.201071527
EID_20278,0.180570752
EID_19511,0.189926803
EID_7832,0.174188753
EID_7775,0.186920448
EID_9409,0.178137249
EID_11483,0.183100538
EID_6657,0.192196964
EID_10338,0.199478349
EID_7683,0.192520201
EID_11854,0.209872616
EID_17102,0.19400266
EID_9882,0.200741346
EID_19326,0.202711814
EID_1670,0.191154365
EID_17455,0.208587917
EID_24867,0.190214233
EID_22972,0.196130279
EID_4679,0.192416844
EID_7172,0.2048219
EID_7401,0.203681923
EID_13199,0.201233159
EID_12244,0.200540214
EID_12771,0.190117224
EID_7230,0.187321422
EID_19736,0.208934702
EID_2755,0.178437277
EID_19126,0.200059015
EID_20949,0.189127344
EID_4573,0.178632846
EID_23671,0.185201691
EID_11580,0.185119592
EID_15600,0.17677731
EID_17577,0.19124207
EID_6773,0.175449611
EID_9565,0.170456289
EID_13401,0.191089149
EID_17438,0.204289212
EID_7604,0.194427935
EID_1215,0.195070624
EID_24765,0.195293724
EID_2084,0.189124125
EID_17898,0.198566167
EID_9752,0.188454157
EID_19867,0.187483288
EID_5430,0.176312792
EID_22617,0.185366464
EID_23590,0.185337855
EID_11131,0.195958053
EID_1623,0.180236365
EID_25390,0.195924371
EID_23316,0.195175922
EID_11595,0.182084118
EID_10827,0.197790848
EID_14787,0.197101895
EID_18290,0.180628615
EID_17889,0.192377737
EID_7936,0.181342111
EID_12044,0.200275709
EID_8205,0.173806752
EID_22950,0.193070041
EID_4965,0.20107595
EID_24073,0.197336791
EID_4946,0.198955162
EID_14618,0.190279347
EID_17692,0.184222389
EID_23220,0.193834061
EID_24364,0.182892218
EID_20216,0.169049324
EID_24865,0.180083371
EID_11009,0.187072075
EID_6889,0.191917048
EID_10375,0.187797226
EID_11917,0.214834178
EID_25323,0.181514528
EID_21841,0.199932831
EID_25278,0.187683876
EID_17857,0.190401556
EID_2991,0.190855511
EID_23822,0.176277641
EID_12098,0.184300807
EID_14665,0.196909084
EID_25373,0.195592572
EID_22143,0.194601978
EID_4000,0.175130775
EID_2951,0.176764346
EID_8610,0.190951731
EID_6998,0.190025198
EID_21972,0.194781174
EID_3582,0.176697149
EID_18220,0.195943674
EID_12381,0.191775787
EID_15689,0.191549714
EID_12239,0.203131036
EID_3987,0.187137634
EID_20164,0.198082483
EID_1654,0.197764477
EID_25583,0.200166839
EID_22736,0.195910326
EID_22169,0.196740302
EID_9495,0.195005234
EID_2465,0.190233681
EID_1659,0.199299755
EID_4509,0.183219333
EID_15264,0.200373236
EID_9494,0.19173339
EID_23657,0.198831832
EID_10376,0.188950973
EID_25277,0.192255235
EID_15121,0.200900083
EID_14760,0.200106439
EID_9160,0.202170495
EID_18574,0.185409981
EID_2977,0.189189466
EID_4745,0.211901211
EID_6762,0.182899707
EID_2682,0.191550261
EID_19172,0.216701085
EID_1013,0.190102537
EID_1242,0.173631984
EID_10336,0.186354363
EID_11247,0.20965198
EID_4631,0.177061525
EID_21660,0.190641056
EID_6752,0.191497518
EID_14409,0.19287018
EID_21720,0.196879794
EID_14495,0.202284324
EID_15348,0.198589859
EID_9610,0.198828803
EID_10629,0.181654178
EID_10182,0.189609957
EID_10598,0.185504128
EID_11065,0.194910533
EID_16129,0.188572452
EID_15572,0.195481552
EID_21059,0.188343828
EID_7812,0.195125306
EID_15162,0.18635295
EID_6911,0.204792906
EID_17591,0.179998771
EID_22638,0.200385774
EID_3217,0.187868087
EID_10116,0.189141659
EID_23199,0.185478546
EID_18844,0.193876567
EID_19931,0.200371021
EID_22215,0.190490716
EID_14623,0.202332224
EID_7884,0.188504656
EID_3197,0.172012467
EID_11291,0.193950932
EID_3320,0.187210358
EID_12585,0.186458569
EID_13592,0.214697502
EID_11264,0.193763614
EID_6997,0.186226002
EID_2327,0.190907052
EID_9340,0.182622606
EID_14544,0.188914317
EID_13055,0.20356705
EID_14014,0.195197863
EID_7429,0.195244227
EID_19008,0.189322452
EID_14283,0.205904161
EID_10882,0.203485634
EID_5194,0.204797499
EID_23844,0.201338335
EID_22628,0.196381712
EID_10033,0.199075574
EID_13281,0.192463579
EID_23871,0.196801942
EID_3621,0.188384493
EID_12968,0.205096159
EID_5819,0.177081381
EID_6694,0.176636955
EID_17656,0.208917536
EID_8888,0.199056636
EID_14552,0.188559252
EID_15342,0.206408936
EID_7728,0.186313512
EID_10331,0.204298151
EID_5479,0.193548082
EID_25526,0.192215499
EID_12348,0.198412283
EID_6196,0.186096814
EID_3619,0.185514201
EID_11280,0.193405488
EID_18119,0.180575143
EID_18058,0.209532297
EID_20911,0.186789429
EID_19840,0.20499342
EID_11808,0.200927862
EID_16265,0.176399174
EID_25976,0.180882391
EID_3872,0.193719254
EID_23029,0.169763996
EID_11745,0.175182588
EID_9556,0.182097702
EID_19748,0.191677115
EID_23253,0.181325513
EID_16237,0.198396372
EID_11694,0.180268818
EID_12824,0.182858333
EID_12797,0.18850096
EID_3524,0.178158272
EID_10559,0.205978426
EID_22844,0.193830822
EID_22281,0.179809389
EID_9535,0.189603343
EID_1642,0.186415937
EID_17630,0.193400711
EID_15083,0.197878274
EID_2690,0.180032631
EID_12199,0.185221084
EID_3449,0.20151523
EID_12097,0.211152533
EID_23272,0.192419395
EID_6890,0.190404326
EID_2438,0.193829929
EID_6508,0.185905637
EID_10772,0.183321349
EID_6076,0.176556496
EID_3045,0.210261715
EID_24779,0.182375599
EID_12553,0.215774131
EID_24984,0.180947586
EID_17157,0.199404454
EID_11823,0.191357959
EID_4765,0.187259897
EID_16143,0.189757365
EID_19658,0.204503893
EID_12035,0.179806966
EID_3481,0.200574654
EID_12776,0.203279393
EID_21160,0.184766132
EID_11127,0.18568365
EID_11784,0.189088423
EID_17458,0.185133968
EID_15653,0.180594951
EID_25399,0.179879677
EID_8799,0.200245319
EID_14529,0.184039032
EID_19407,0.197540617
EID_8224,0.19147548
EID_21582,0.195333412
EID_14807,0.201755481
EID_17338,0.205128925
EID_10635,0.186141962
EID_16300,0.1984043
EID_5155,0.171046502
EID_11136,0.184218724
EID_7716,0.204000789
EID_13041,0.199993288
EID_1572,0.188680314
EID_2382,0.172111192
EID_4568,0.212123674
EID_25153,0.203648939
EID_20523,0.20005552
EID_2332,0.198313343
EID_6143,0.173097813
EID_19549,0.195324957
EID_24568,0.192128347
EID_23211,0.186980088
EID_2342,0.180849256
EID_2922,0.175221837
EID_6026,0.212313253
EID_10107,0.186377106
EID_14855,0.190064297
EID_18780,0.186855925
EID_10578,0.191219783
EID_3842,0.198560606
EID_10225,0.190740513
EID_15275,0.199494444
EID_10740,0.183036101
EID_9483,0.194504424
EID_11262,0.197100341
EID_24388,0.202637236
EID_19271,0.197550163
EID_15363,0.206177316
EID_16555,0.193046445
EID_7387,0.198377369
EID_2692,0.178793227
EID_19754,0.179512979
EID_10859,0.177265551
EID_16618,0.198688394
EID_1697,0.173721306
EID_3764,0.17519024
EID_4502,0.181171936
EID_19240,0.183914959
EID_22590,0.197796819
EID_14056,0.205419174
EID_20697,0.183089102
EID_2505,0.183140789
EID_23288,0.20086363
EID_23373,0.1940547
EID_18878,0.181635605
EID_11857,0.181961033
EID_25945,0.184219151
EID_18242,0.203533111
EID_22823,0.175574235
