ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption
7835,2014-05-23 11:00:00,-1.4,-13.6,1003.0,236.87,A,216.0
7836,2014-05-23 12:00:00,-1.4,-13.6,1000.0,242.805,A,207.0
7837,2014-05-23 13:00:00,-0.7,-14.3,998.0,248.955,A,195.0
7838,2014-05-23 14:00:00,-0.7,-17.1,999.0,256.855,A,192.0
7839,2014-05-23 15:00:00,-1.4,-15.0,1007.0,262.54,A,192.0
7840,2014-05-23 16:00:00,0.0,-13.6,997.0,268.475,A,207.0
7841,2014-05-23 17:00:00,-3.6,-12.9,1001.0,270.265,A,219.0
7842,2014-05-23 18:00:00,-3.6,-10.7,1007.0,1.5150000000000001,A,216.0
7843,2014-05-23 19:00:00,-4.3,-12.1,992.0,2.39,A,216.0
7844,2014-05-23 20:00:00,-3.6,-10.0,1002.0,2.665,A,225.0
7845,2014-05-23 21:00:00,-3.6,-12.9,999.0,5.545,A,246.0
7846,2014-05-23 22:00:00,-2.9,-12.1,998.0,9.05,A,261.0
7847,2014-05-23 23:00:00,-5.0,-11.4,999.0,2.265,A,258.0
8040,2014-06-01 00:00:00,-6.4,-7.1,994.0,5.72,A,489.0
8041,2014-06-01 01:00:00,-6.4,-6.4,987.0,1.7650000000000001,A,546.0
8042,2014-06-01 02:00:00,-5.7,-4.3,1005.0,2.7800000000000002,A,531.0
8043,2014-06-01 03:00:00,-5.0,-6.4,998.0,1.7650000000000001,A,534.0
8044,2014-06-01 04:00:00,-5.7,-5.0,1004.0,3.1550000000000002,A,528.0
8045,2014-06-01 05:00:00,-6.4,-5.0,983.0,4.695,A,525.0
8046,2014-06-01 06:00:00,-4.3,-3.6,988.0,1.8900000000000001,A,528.0
8047,2014-06-01 07:00:00,-5.7,-5.7,994.0,3.5300000000000002,B,570.0
8048,2014-06-01 08:00:00,-6.4,-3.6,1004.0,4.42,B,558.0
8049,2014-06-01 09:00:00,-5.7,-6.4,999.0,2.64,B,558.0
8050,2014-06-01 10:00:00,-4.3,-5.7,999.0,1.965,B,516.0
8051,2014-06-01 11:00:00,-3.6,-5.7,1002.0,2.515,B,537.0
8052,2014-06-01 12:00:00,-4.3,-3.6,993.0,2.265,B,534.0
8053,2014-06-01 13:00:00,-2.9,-4.3,1000.0,3.665,B,474.0
8054,2014-06-01 14:00:00,-4.3,-5.0,996.0,5.205,A,510.0
8055,2014-06-01 15:00:00,-3.6,-4.3,999.0,6.245,A,510.0
8056,2014-06-01 16:00:00,-4.3,-4.3,988.0,7.385,A,507.0
8057,2014-06-01 17:00:00,-5.7,-5.7,999.0,8.15,A,531.0
8058,2014-06-01 18:00:00,-4.3,-4.3,986.0,9.54,A,537.0
8059,2014-06-01 19:00:00,-4.3,-5.0,983.0,2.14,A,633.0
8060,2014-06-01 20:00:00,-2.9,-4.3,983.0,1.8900000000000001,A,711.0
8061,2014-06-01 21:00:00,-2.9,-3.6,1000.0,2.265,A,771.0
8062,2014-06-01 22:00:00,-4.3,-2.9,985.0,1.8900000000000001,A,762.0
8063,2014-06-01 23:00:00,-5.0,-5.7,996.0,3.0300000000000002,A,759.0
8064,2014-06-02 00:00:00,-5.0,-5.7,1001.0,2.515,A,756.0
8065,2014-06-02 01:00:00,-6.4,-5.7,986.0,2.915,A,774.0
8066,2014-06-02 02:00:00,-7.1,-5.7,1004.0,6.545,A,552.0
8067,2014-06-02 03:00:00,-7.1,-8.6,990.0,8.675,A,543.0
8068,2014-06-02 04:00:00,-7.1,-7.1,990.0,13.945,A,306.0
8069,2014-06-02 05:00:00,-5.7,-5.7,989.0,14.985,A,219.0
8070,2014-06-02 06:00:00,-8.6,-10.7,993.0,3.755,A,225.0
8071,2014-06-02 07:00:00,-7.1,-7.1,1004.0,9.425,A,240.0
8072,2014-06-02 08:00:00,-5.0,-7.9,991.0,11.805,A,216.0
8073,2014-06-02 09:00:00,-5.0,-10.7,1006.0,16.075,A,237.0
8074,2014-06-02 10:00:00,-5.0,-6.4,997.0,5.92,A,210.0
8075,2014-06-02 11:00:00,-2.9,-10.0,1006.0,10.69,A,207.0
8076,2014-06-02 12:00:00,-2.1,-9.3,1000.0,5.395,A,219.0
8077,2014-06-02 13:00:00,-1.4,-10.0,991.0,3.665,A,219.0
8078,2014-06-02 14:00:00,0.7,-9.3,987.0,3.29,A,222.0
8079,2014-06-02 15:00:00,0.0,-10.7,992.0,4.955,A,222.0
8080,2014-06-02 16:00:00,-1.4,-10.7,998.0,1.5150000000000001,A,237.0
8081,2014-06-02 17:00:00,-2.9,-10.0,999.0,2.54,A,243.0
8082,2014-06-02 18:00:00,-2.9,-9.3,986.0,5.08,A,309.0
8083,2014-06-02 19:00:00,-2.1,-7.1,990.0,6.495,A,333.0
8084,2014-06-02 20:00:00,-4.3,-5.0,995.0,8.285,A,381.0
8085,2014-06-02 21:00:00,-4.3,-7.1,997.0,2.265,A,408.0
8086,2014-06-02 22:00:00,-7.1,-6.4,993.0,3.4050000000000002,A,402.0
8087,2014-06-02 23:00:00,-7.1,-5.0,995.0,2.015,A,429.0
8088,2014-06-03 00:00:00,-7.1,-6.4,991.0,3.6550000000000002,A,405.0
8089,2014-06-03 01:00:00,-7.1,-7.1,1002.0,2.39,A,420.0
8090,2014-06-03 02:00:00,-6.4,-5.0,1002.0,3.1550000000000002,A,390.0
8091,2014-06-03 03:00:00,-7.1,-5.7,1001.0,3.545,A,423.0
8092,2014-06-03 04:00:00,-5.0,-9.3,1001.0,2.515,A,501.0
8093,2014-06-03 05:00:00,-7.1,-6.4,1000.0,2.265,A,519.0
8094,2014-06-03 06:00:00,-8.6,-7.1,990.0,2.64,A,498.0
8095,2014-06-03 07:00:00,-9.3,-7.9,1005.0,2.465,A,438.0
8096,2014-06-03 08:00:00,-7.9,-9.3,996.0,2.665,A,459.0
8097,2014-06-03 09:00:00,-6.4,-7.1,1000.0,2.265,A,336.0
8098,2014-06-03 10:00:00,-4.3,-6.4,1002.0,3.1550000000000002,A,264.0
8099,2014-06-03 11:00:00,-4.3,-7.1,993.0,4.42,A,258.0
8100,2014-06-03 12:00:00,-3.6,-7.1,999.0,4.6850000000000005,A,273.0
8101,2014-06-03 13:00:00,-3.6,-4.3,1006.0,5.7,A,309.0
8102,2014-06-03 14:00:00,-2.1,-7.1,995.0,3.04,A,342.0
8103,2014-06-03 15:00:00,-3.6,-4.3,990.0,4.455,A,453.0
8104,2014-06-03 16:00:00,-4.3,-7.1,994.0,5.995,A,672.0
8105,2014-06-03 17:00:00,-6.4,-7.1,1000.0,8.91,A,744.0
8106,2014-06-03 18:00:00,-5.7,-7.1,1008.0,10.7,A,774.0
8107,2014-06-03 19:00:00,-5.0,-3.6,999.0,11.49,A,804.0
8108,2014-06-03 20:00:00,-5.0,-5.0,1004.0,14.87,A,762.0
8109,2014-06-03 21:00:00,-5.7,-5.0,999.0,17.035,A,687.0
8110,2014-06-03 22:00:00,-5.0,-5.7,995.0,3.415,A,630.0
8111,2014-06-03 23:00:00,-7.9,-6.4,999.0,3.665,A,603.0
8112,2014-06-04 00:00:00,-5.7,-5.7,992.0,2.265,A,630.0
8113,2014-06-04 01:00:00,-6.4,-5.0,1008.0,2.14,A,645.0
8114,2014-06-04 02:00:00,-6.4,-5.7,1007.0,2.265,A,564.0
8115,2014-06-04 03:00:00,-6.4,-3.6,1009.0,5.895,A,642.0
8116,2014-06-04 04:00:00,-7.1,-3.6,1011.0,7.685,A,663.0
8117,2014-06-04 05:00:00,-5.0,-7.1,1001.0,7.45,A,678.0
8118,2014-06-04 06:00:00,-6.4,-5.7,1000.0,9.34,A,648.0
8119,2014-06-04 07:00:00,-5.7,-5.0,997.0,3.29,A,618.0
8120,2014-06-04 08:00:00,-5.0,-6.4,997.0,1.95,A,546.0
8121,2014-06-04 09:00:00,-5.7,-6.4,993.0,2.965,A,516.0
8122,2014-06-04 10:00:00,-5.0,-3.6,1010.0,2.54,B,534.0
8123,2014-06-04 11:00:00,-3.6,-5.0,1012.0,5.455,B,498.0
8124,2014-06-04 12:00:00,-3.6,-5.7,1002.0,1.6400000000000001,B,522.0
8125,2014-06-04 13:00:00,-4.3,-2.9,999.0,2.7800000000000002,A,492.0
8126,2014-06-04 14:00:00,-3.6,-4.3,1000.0,3.42,A,471.0
8127,2014-06-04 15:00:00,-3.6,-2.9,993.0,4.5600000000000005,A,513.0
8128,2014-06-04 16:00:00,-4.3,-2.9,1007.0,6.2,A,564.0
8129,2014-06-04 17:00:00,-3.6,-5.0,994.0,2.265,A,498.0
8130,2014-06-04 18:00:00,-3.6,-2.9,993.0,2.265,A,570.0
8131,2014-06-04 19:00:00,-3.6,-4.3,994.0,2.765,A,579.0
8132,2014-06-04 20:00:00,-3.6,-5.7,996.0,3.2800000000000002,A,567.0
8133,2014-06-04 21:00:00,-4.3,-2.9,1012.0,1.6400000000000001,A,570.0
8134,2014-06-04 22:00:00,-4.3,-5.7,1002.0,1.6400000000000001,B,543.0
8135,2014-06-04 23:00:00,-5.0,-2.1,1011.0,2.7800000000000002,B,519.0
8136,2014-06-05 00:00:00,-5.0,-2.1,1000.0,2.665,B,450.0
8137,2014-06-05 01:00:00,-3.6,-5.0,997.0,4.955,B,501.0
8138,2014-06-05 02:00:00,-5.0,-1.4,1010.0,6.495,B,474.0
8139,2014-06-05 03:00:00,-5.0,-3.6,993.0,7.385,B,492.0
8140,2014-06-05 04:00:00,-2.9,-2.9,1003.0,9.05,A,465.0
8141,2014-06-05 05:00:00,-3.6,-5.7,1009.0,10.965,A,465.0
8142,2014-06-05 06:00:00,-4.3,-2.9,991.0,12.755,A,444.0
8143,2014-06-05 07:00:00,-3.6,-1.4,1004.0,14.145,B,447.0
8144,2014-06-05 08:00:00,-5.0,-1.4,1008.0,14.935,B,438.0
8145,2014-06-05 09:00:00,-2.9,-5.0,992.0,17.225,A,393.0
8146,2014-06-05 10:00:00,-4.3,-3.6,1011.0,2.265,A,432.0
8147,2014-06-05 11:00:00,-2.9,-2.9,994.0,2.5300000000000002,A,447.0
8148,2014-06-05 12:00:00,-1.4,-3.6,1000.0,3.88,A,432.0
8149,2014-06-05 13:00:00,-2.1,-3.6,1002.0,2.765,A,432.0
8150,2014-06-05 14:00:00,-2.1,-1.4,999.0,3.2800000000000002,A,441.0
8151,2014-06-05 15:00:00,-1.4,-5.0,1002.0,3.795,A,420.0
8152,2014-06-05 16:00:00,-3.6,-5.0,1009.0,1.8900000000000001,A,417.0
8153,2014-06-05 17:00:00,-2.9,-4.3,995.0,4.43,A,417.0
8154,2014-06-05 18:00:00,-2.9,-3.6,1005.0,5.97,A,417.0
8155,2014-06-05 19:00:00,-5.0,-5.0,1010.0,6.885,A,459.0
8156,2014-06-05 20:00:00,-4.3,-2.9,1005.0,9.425,A,453.0
8157,2014-06-05 21:00:00,-5.0,-2.9,1003.0,2.765,A,513.0
8158,2014-06-05 22:00:00,-4.3,-3.6,1005.0,3.415,A,744.0
8159,2014-06-05 23:00:00,-4.3,-5.7,1001.0,2.39,A,696.0
8160,2014-06-06 00:00:00,-5.7,-4.3,1000.0,2.5300000000000002,A,603.0
8161,2014-06-06 01:00:00,-3.6,-2.1,1010.0,3.42,A,552.0
8162,2014-06-06 02:00:00,-5.0,-5.0,1010.0,3.54,A,540.0
8163,2014-06-06 03:00:00,-5.7,-3.6,999.0,1.6400000000000001,B,516.0
8164,2014-06-06 04:00:00,-2.9,-5.0,1000.0,2.325,B,522.0
8165,2014-06-06 05:00:00,-3.6,-1.4,1004.0,1.7650000000000001,B,522.0
8166,2014-06-06 06:00:00,-2.9,-1.4,1008.0,2.075,B,504.0
8167,2014-06-06 07:00:00,-5.0,-2.9,1001.0,2.765,A,474.0
8168,2014-06-06 08:00:00,-2.9,-2.9,1013.0,1.8900000000000001,A,465.0
8169,2014-06-06 09:00:00,-3.6,-3.6,999.0,2.665,A,429.0
8170,2014-06-06 10:00:00,-2.9,-2.1,1003.0,6.045,A,345.0
8171,2014-06-06 11:00:00,-1.4,-7.1,995.0,14.47,A,204.0
8172,2014-06-06 12:00:00,0.7,-10.7,1009.0,21.645,A,207.0
8173,2014-06-06 13:00:00,-0.7,-10.7,1000.0,32.225,A,216.0
8174,2014-06-06 14:00:00,-0.7,-11.4,1002.0,42.055,A,198.0
8175,2014-06-06 15:00:00,-2.9,-10.0,1002.0,52.985,A,204.0
8176,2014-06-06 16:00:00,-0.7,-10.0,1006.0,60.535,A,207.0
8177,2014-06-06 17:00:00,-2.1,-12.9,1003.0,69.335,A,210.0
8178,2014-06-06 18:00:00,-2.9,-13.6,994.0,76.36,A,201.0
8179,2014-06-06 19:00:00,-3.6,-15.7,999.0,85.94,A,207.0
8180,2014-06-06 20:00:00,-3.6,-11.4,1016.0,94.63,A,186.0
8181,2014-06-06 21:00:00,-4.3,-12.9,998.0,106.95,A,207.0
8182,2014-06-06 22:00:00,-6.4,-12.9,1008.0,116.53,A,195.0
8183,2014-06-06 23:00:00,-5.0,-15.0,1009.0,125.58,A,198.0
8184,2014-06-07 00:00:00,-7.1,-14.3,1005.0,134.66,A,207.0
8185,2014-06-07 01:00:00,-7.1,-15.7,1015.0,145.115,A,210.0
8186,2014-06-07 02:00:00,-7.9,-14.3,1011.0,154.305,A,189.0
8187,2014-06-07 03:00:00,-9.3,-15.0,1002.0,162.355,A,186.0
8188,2014-06-07 04:00:00,-7.1,-18.6,1013.0,169.655,A,198.0
8189,2014-06-07 05:00:00,-9.3,-15.0,1005.0,177.455,A,186.0
8190,2014-06-07 06:00:00,-8.6,-14.3,1004.0,185.105,A,213.0
8191,2014-06-07 07:00:00,-10.0,-15.7,1015.0,4.505,A,219.0
8192,2014-06-07 08:00:00,-9.3,-13.6,1017.0,8.775,A,210.0
8193,2014-06-07 09:00:00,-7.9,-16.4,1007.0,5.145,A,216.0
8194,2014-06-07 10:00:00,-7.1,-15.0,1009.0,11.205,A,207.0
8195,2014-06-07 11:00:00,-5.0,-14.3,1014.0,14.725,A,210.0
8196,2014-06-07 12:00:00,-3.6,-14.3,1005.0,25.43,A,210.0
8197,2014-06-07 13:00:00,-5.0,-12.9,1001.0,31.955,A,216.0
8198,2014-06-07 14:00:00,-2.9,-17.9,1006.0,41.02,A,198.0
8199,2014-06-07 15:00:00,-3.6,-14.3,1018.0,52.7,A,186.0
8200,2014-06-07 16:00:00,-4.3,-15.0,1008.0,61.655,A,183.0
8201,2014-06-07 17:00:00,-5.7,-17.9,1013.0,71.47,A,192.0
8202,2014-06-07 18:00:00,-6.4,-14.3,1003.0,79.66,A,198.0
8203,2014-06-07 19:00:00,-5.0,-17.1,1003.0,89.1,A,189.0
8204,2014-06-07 20:00:00,-6.4,-15.7,1021.0,97.665,A,198.0
8205,2014-06-07 21:00:00,-7.1,-17.9,1014.0,105.59,A,192.0
8206,2014-06-07 22:00:00,-6.4,-14.3,1009.0,112.615,A,177.0
8207,2014-06-07 23:00:00,-7.9,-14.3,1013.0,121.29,A,210.0
8208,2014-06-08 00:00:00,-10.0,-17.9,1014.0,125.06,A,210.0
8209,2014-06-08 01:00:00,-10.7,-15.7,1015.0,128.57999999999998,A,192.0
8210,2014-06-08 02:00:00,-10.0,-15.7,1019.0,133.225,A,192.0
8211,2014-06-08 03:00:00,-9.3,-14.3,1016.0,136.105,A,192.0
8212,2014-06-08 04:00:00,-8.6,-17.1,1003.0,143.88,A,195.0
8213,2014-06-08 05:00:00,-9.3,-15.0,1006.0,148.05,A,192.0
8214,2014-06-08 06:00:00,-9.3,-16.4,1004.0,2.415,A,195.0
8215,2014-06-08 07:00:00,-9.3,-14.3,1003.0,7.56,A,189.0
8216,2014-06-08 08:00:00,-9.3,-15.7,1019.0,9.815,A,198.0
8217,2014-06-08 09:00:00,-6.4,-16.4,1006.0,5.795,A,210.0
8218,2014-06-08 10:00:00,-5.7,-16.4,1004.0,4.505,A,222.0
8219,2014-06-08 11:00:00,-4.3,-13.6,1011.0,10.44,A,201.0
8220,2014-06-08 12:00:00,-2.9,-17.1,1006.0,19.63,A,222.0
8221,2014-06-08 13:00:00,-3.6,-14.3,996.0,26.03,A,207.0
8222,2014-06-08 14:00:00,-3.6,-17.9,1013.0,33.955,A,204.0
8223,2014-06-08 15:00:00,-4.3,-16.4,999.0,42.505,A,186.0
8224,2014-06-08 16:00:00,-5.0,-15.7,1010.0,48.905,A,204.0
8225,2014-06-08 17:00:00,-2.9,-14.3,996.0,56.18,A,210.0
8226,2014-06-08 18:00:00,-5.0,-15.7,1002.0,61.975,A,225.0
8227,2014-06-08 19:00:00,-4.3,-16.4,1001.0,68.5,A,216.0
8228,2014-06-08 20:00:00,-5.7,-14.3,1001.0,77.3,A,210.0
8229,2014-06-08 21:00:00,-5.7,-15.7,1007.0,84.2,A,222.0
8230,2014-06-08 22:00:00,-6.4,-14.3,1013.0,89.245,A,210.0
8231,2014-06-08 23:00:00,-7.1,-16.4,1009.0,94.055,A,216.0
8232,2014-06-09 00:00:00,-6.4,-15.7,996.0,100.74,A,222.0
8233,2014-06-09 01:00:00,-6.4,-15.7,1000.0,107.64,A,195.0
8234,2014-06-09 02:00:00,-5.7,-15.7,996.0,116.065,A,210.0
8235,2014-06-09 03:00:00,-6.4,-16.4,1011.0,123.465,A,204.0
8236,2014-06-09 04:00:00,-7.1,-15.0,998.0,126.61,A,192.0
8237,2014-06-09 05:00:00,-7.1,-15.7,996.0,131.13,A,201.0
8238,2014-06-09 06:00:00,-7.9,-15.7,1009.0,135.3,A,216.0
8239,2014-06-09 07:00:00,-6.4,-15.0,998.0,137.84,A,198.0
8240,2014-06-09 08:00:00,-5.7,-14.3,1002.0,142.11,A,192.0
8241,2014-06-09 09:00:00,-5.0,-15.0,991.0,146.005,A,216.0
8242,2014-06-09 10:00:00,-2.9,-15.7,1000.0,148.76,A,213.0
8243,2014-06-09 11:00:00,-0.7,-15.7,1003.0,157.185,A,213.0
8244,2014-06-09 12:00:00,-0.7,-12.1,1005.0,162.87,A,216.0
8245,2014-06-09 13:00:00,-0.7,-10.7,988.0,168.055,A,198.0
8246,2014-06-09 14:00:00,0.7,-12.9,1000.0,176.105,A,219.0
8247,2014-06-09 15:00:00,0.7,-12.1,1000.0,184.655,A,222.0
8248,2014-06-09 16:00:00,-1.4,-11.4,1005.0,189.325,A,195.0
8249,2014-06-09 17:00:00,-0.7,-12.9,1004.0,194.995,A,276.0
8250,2014-06-09 18:00:00,-1.4,-12.1,997.0,6.17,A,273.0
8251,2014-06-09 19:00:00,-2.9,-12.9,991.0,11.715,A,267.0
8252,2014-06-09 20:00:00,-2.1,-11.4,1003.0,13.72,A,276.0
8253,2014-06-09 21:00:00,-4.3,-12.1,987.0,15.51,A,285.0
8254,2014-06-09 22:00:00,-5.0,-12.1,996.0,17.3,A,282.0
8255,2014-06-09 23:00:00,-3.6,-10.0,995.0,2.39,A,294.0
8256,2014-06-10 00:00:00,-5.0,-10.0,1000.0,2.665,A,282.0
8257,2014-06-10 01:00:00,-7.1,-10.7,988.0,1.7650000000000001,A,276.0
8258,2014-06-10 02:00:00,-8.6,-10.0,988.0,3.0300000000000002,A,285.0
8259,2014-06-10 03:00:00,-9.3,-11.4,1006.0,4.17,A,288.0
8260,2014-06-10 04:00:00,-7.9,-8.6,999.0,4.4350000000000005,A,330.0
8261,2014-06-10 05:00:00,-9.3,-9.3,997.0,6.2,A,351.0
8262,2014-06-10 06:00:00,-9.3,-11.4,994.0,3.665,A,372.0
8263,2014-06-10 07:00:00,-10.0,-12.1,988.0,4.955,A,381.0
8264,2014-06-10 08:00:00,-6.4,-7.9,995.0,3.665,A,417.0
8265,2014-06-10 09:00:00,-2.1,-5.7,1001.0,5.33,A,408.0
8266,2014-06-10 10:00:00,1.4,-9.3,1000.0,1.5150000000000001,A,396.0
8267,2014-06-10 11:00:00,0.0,-10.0,994.0,3.1550000000000002,A,279.0
8268,2014-06-10 12:00:00,3.6,-12.1,996.0,8.025,A,240.0
8269,2014-06-10 13:00:00,3.6,-10.0,1005.0,15.825,A,225.0
8270,2014-06-10 14:00:00,3.6,-11.4,1000.0,24.5,A,213.0
8271,2014-06-10 15:00:00,1.4,-12.1,993.0,32.275,A,219.0
8272,2014-06-10 16:00:00,3.6,-12.1,1001.0,39.2,A,225.0
8273,2014-06-10 17:00:00,2.9,-8.6,998.0,47.1,A,219.0
8274,2014-06-10 18:00:00,1.4,-8.6,996.0,52.535,A,234.0
8275,2014-06-10 19:00:00,0.7,-12.1,1000.0,58.72,A,228.0
8276,2014-06-10 20:00:00,0.7,-12.1,1005.0,62.225,A,252.0
8277,2014-06-10 21:00:00,-0.7,-8.6,996.0,66.02,A,270.0
8278,2014-06-10 22:00:00,-1.4,-12.1,991.0,3.29,A,273.0
8279,2014-06-10 23:00:00,-3.6,-10.7,1002.0,3.54,A,249.0
8280,2014-06-11 00:00:00,-2.9,-10.7,998.0,4.305,A,234.0
8281,2014-06-11 01:00:00,-5.0,-7.1,1005.0,6.095,A,267.0
8282,2014-06-11 02:00:00,-5.0,-8.6,994.0,9.1,A,243.0
8283,2014-06-11 03:00:00,-6.4,-9.3,989.0,13.37,A,255.0
8284,2014-06-11 04:00:00,-7.1,-9.3,992.0,17.515,A,228.0
8285,2014-06-11 05:00:00,-5.0,-10.7,1006.0,20.91,A,201.0
8286,2014-06-11 06:00:00,-5.7,-10.0,991.0,24.93,A,216.0
8287,2014-06-11 07:00:00,-2.1,-9.3,1008.0,5.145,A,207.0
8288,2014-06-11 08:00:00,-2.1,-11.4,996.0,10.69,A,222.0
8289,2014-06-11 09:00:00,-2.1,-10.7,991.0,13.32,A,219.0
8290,2014-06-11 10:00:00,-0.7,-10.0,1002.0,16.7,A,219.0
8291,2014-06-11 11:00:00,-0.7,-10.7,1006.0,2.665,A,231.0
8292,2014-06-11 12:00:00,1.4,-7.9,1002.0,3.165,A,234.0
8293,2014-06-11 13:00:00,0.7,-10.0,992.0,2.915,A,234.0
8294,2014-06-11 14:00:00,0.7,-8.6,999.0,4.33,A,243.0
8295,2014-06-11 15:00:00,0.7,-8.6,990.0,7.12,A,258.0
8296,2014-06-11 16:00:00,-1.4,-10.7,994.0,10.25,A,273.0
8297,2014-06-11 17:00:00,-0.7,-7.9,998.0,11.015,A,270.0
8298,2014-06-11 18:00:00,-2.9,-10.7,1003.0,12.305,A,276.0
8299,2014-06-11 19:00:00,-3.6,-5.7,1005.0,13.97,A,306.0
8300,2014-06-11 20:00:00,-2.9,-5.7,1000.0,17.1,A,282.0
8301,2014-06-11 21:00:00,-3.6,-6.4,1010.0,18.64,A,261.0
8302,2014-06-11 22:00:00,-4.3,-5.7,993.0,22.145,A,258.0
8303,2014-06-11 23:00:00,-4.3,-4.3,998.0,25.4,A,282.0
8304,2014-06-12 00:00:00,-3.6,-7.9,995.0,26.54,A,282.0
8305,2014-06-12 01:00:00,-4.3,-7.9,994.0,2.515,A,273.0
8306,2014-06-12 02:00:00,-4.3,-5.7,999.0,2.14,A,306.0
8307,2014-06-12 03:00:00,-4.3,-7.1,1000.0,2.765,A,321.0
8308,2014-06-12 04:00:00,-5.0,-6.4,990.0,2.015,A,273.0
8309,2014-06-12 05:00:00,-5.0,-4.3,990.0,2.515,A,282.0
8310,2014-06-12 06:00:00,-3.6,-4.3,991.0,2.665,A,282.0
8311,2014-06-12 07:00:00,-2.1,-5.0,1004.0,4.705,A,288.0
8312,2014-06-12 08:00:00,-2.9,-4.3,987.0,6.745,A,300.0
8313,2014-06-12 09:00:00,-4.3,-2.9,986.0,8.535,A,312.0
8314,2014-06-12 10:00:00,-2.1,-2.9,995.0,1.5150000000000001,A,321.0
8315,2014-06-12 11:00:00,-3.6,-4.3,990.0,2.14,A,354.0
8316,2014-06-12 12:00:00,-3.6,-5.7,994.0,1.5150000000000001,A,396.0
8317,2014-06-12 13:00:00,-1.4,-2.9,990.0,2.9050000000000002,A,414.0
8318,2014-06-12 14:00:00,-1.4,-5.0,989.0,4.045,A,405.0
8319,2014-06-12 15:00:00,-2.9,-4.3,996.0,4.3100000000000005,A,429.0
8320,2014-06-12 16:00:00,-2.1,-5.0,997.0,1.6400000000000001,A,468.0
8321,2014-06-12 17:00:00,-5.0,-2.9,986.0,2.515,A,486.0
8322,2014-06-12 18:00:00,-4.3,-4.3,983.0,2.4050000000000002,A,480.0
8323,2014-06-12 19:00:00,-3.6,-1.4,1002.0,3.795,A,519.0
8324,2014-06-12 20:00:00,-5.7,-5.0,998.0,5.3100000000000005,A,543.0
8325,2014-06-12 21:00:00,-7.1,-6.4,1000.0,5.825,A,579.0
8326,2014-06-12 22:00:00,-2.9,-2.9,1003.0,4.505,A,507.0
8327,2014-06-12 23:00:00,-5.7,-7.1,1004.0,9.925,A,264.0
8328,2014-06-13 00:00:00,-4.3,-11.4,999.0,20.87,A,198.0
8329,2014-06-13 01:00:00,-4.3,-12.1,1000.0,32.175,A,195.0
8330,2014-06-13 02:00:00,-5.7,-12.1,1008.0,42.63,A,198.0
8331,2014-06-13 03:00:00,-6.4,-14.3,993.0,50.055,A,186.0
8332,2014-06-13 04:00:00,-5.7,-15.7,991.0,57.98,A,192.0
8333,2014-06-13 05:00:00,-5.7,-14.3,992.0,62.775,A,210.0
8334,2014-06-13 06:00:00,-8.6,-13.6,1011.0,71.575,A,198.0
8335,2014-06-13 07:00:00,-6.4,-16.4,1005.0,79.0,A,186.0
8336,2014-06-13 08:00:00,-7.9,-14.3,1003.0,86.525,A,186.0
8337,2014-06-13 09:00:00,-6.4,-15.7,997.0,93.3,A,216.0
8338,2014-06-13 10:00:00,-5.7,-17.1,997.0,101.225,A,192.0
8339,2014-06-13 11:00:00,-4.3,-17.9,1000.0,108.5,A,189.0
8340,2014-06-13 12:00:00,-4.3,-15.7,1009.0,116.275,A,192.0
8341,2014-06-13 13:00:00,-4.3,-17.1,1006.0,124.59,A,213.0
8342,2014-06-13 14:00:00,-4.3,-18.6,995.0,134.28,A,219.0
8343,2014-06-13 15:00:00,-2.1,-17.9,1013.0,142.455,A,210.0
8344,2014-06-13 16:00:00,-5.0,-16.4,1014.0,150.255,A,183.0
8345,2014-06-13 17:00:00,-5.7,-15.0,997.0,157.905,A,213.0
8346,2014-06-13 18:00:00,-6.4,-15.7,1008.0,164.18,A,213.0
8347,2014-06-13 19:00:00,-6.4,-17.1,1002.0,172.87,A,192.0
8348,2014-06-13 20:00:00,-5.7,-14.3,1008.0,180.795,A,222.0
8349,2014-06-13 21:00:00,-5.0,-16.4,1011.0,190.095,A,210.0
8350,2014-06-13 22:00:00,-7.9,-16.4,1007.0,196.87,A,213.0
8351,2014-06-13 23:00:00,-5.7,-16.4,1009.0,204.145,A,198.0
8352,2014-06-14 00:00:00,-7.9,-17.9,1010.0,208.315,A,198.0
8353,2014-06-14 01:00:00,-8.6,-17.9,1017.0,213.235,A,216.0
8354,2014-06-14 02:00:00,-8.6,-16.4,1015.0,218.905,A,210.0
8355,2014-06-14 03:00:00,-9.3,-14.3,1001.0,220.445,A,198.0
8356,2014-06-14 04:00:00,-10.0,-15.0,1003.0,1.6400000000000001,A,198.0
8357,2014-06-14 05:00:00,-8.6,-14.3,997.0,2.415,A,195.0
8358,2014-06-14 06:00:00,-10.0,-15.7,1001.0,6.295,A,225.0
8359,2014-06-14 07:00:00,-8.6,-16.4,1006.0,11.09,A,228.0
8360,2014-06-14 08:00:00,-8.6,-15.7,1003.0,15.61,A,204.0
8361,2014-06-14 09:00:00,-7.9,-14.3,1009.0,20.28,A,186.0
8362,2014-06-14 10:00:00,-4.3,-17.9,1011.0,27.705,A,216.0
8363,2014-06-14 11:00:00,-4.3,-17.9,1010.0,36.505,A,210.0
8364,2014-06-14 12:00:00,-4.3,-14.3,995.0,41.44,A,225.0
8365,2014-06-14 13:00:00,-4.3,-17.1,1005.0,47.875,A,186.0
