ID,electricity_consumption
6560,200.5387089
6561,225.7423105
6562,195.8477011
6563,194.1998944
6564,201.1590287
6565,186.1765728
6566,207.4138063
6567,189.3969246
6568,179.9843795
6569,212.6940225
6570,214.8083626
6571,200.3196948
6572,218.4233469
6573,216.6946741
6574,204.6375656
6575,195.6639153
7128,240.1824509
7129,246.7880953
7130,249.5694503
7131,263.4166282
7132,266.6213253
7133,274.3838142
7134,267.1604864
7135,189.530015
7136,232.9611049
7137,208.4387117
7138,217.001212
7139,225.0199965
7140,209.900347
7141,193.5182074
7142,167.2726016
7143,194.9701806
7144,182.0200966
7145,186.7325535
7146,207.9524157
7147,213.7431928
7148,206.7040092
7149,265.3487649
7150,275.4060694
7151,275.9489434
7152,252.2787033
7153,281.2311245
7154,247.1192675
7155,270.7797719
7156,272.0712838
7157,265.7424187
7158,252.2559829
7159,281.2484323
7160,263.3571505
7161,262.4283433
7162,279.9562889
7163,292.4310835
7164,204.8517275
7165,262.04419
7166,256.4506001
7167,268.875868
7168,303.7497702
7169,292.4207329
7170,279.8801674
7171,289.5689919
7172,361.2916075
7173,300.4669525
7174,302.1277985
7175,317.1903439
7176,358.8532288
7177,310.573483
7178,325.7684951
7179,286.2627577
7180,279.1774245
7181,279.2914663
7182,296.4030145
7183,265.8408554
7184,299.9341768
7185,324.9664278
7186,291.2550774
7187,300.0555778
7188,331.8681612
7189,289.058608
7190,259.7636923
7191,260.4757072
7192,296.2913328
7193,303.1218344
7194,318.2824512
7195,319.1944346
7196,276.7912335
7197,291.5396801
7198,281.3657912
7199,291.1833177
7200,309.9625014
7201,286.9394921
7202,262.0107631
7203,256.8921581
7204,272.4151931
7205,270.9602874
7206,276.0613202
7207,291.2264936
7208,272.0672346
7209,271.4826781
7210,278.0832249
7211,281.5970384
7212,293.3207949
7213,262.1614749
7214,281.9495312
7215,296.3755179
7216,296.6992109
7217,299.5758885
7218,347.7750765
7219,368.8267277
7220,409.6881397
7221,376.0317219
7222,355.7222725
7223,331.4685265
7224,359.5023965
7225,371.4092623
7226,315.043331
7227,334.0235815
7228,307.0979742
7229,307.1156275
7230,310.8162214
7231,318.0270152
7232,364.3227344
7233,357.0346773
7234,322.419751
7235,331.1542809
7236,438.9734704
7237,360.4624124
7238,326.4594464
7239,285.2883801
7240,330.9766346
7241,291.9685025
7242,311.6519013
7243,284.4474737
7244,278.6372369
7245,314.5125932
7246,333.2278473
7247,355.852992
7248,408.6996411
7249,403.7710578
7250,347.0580945
7251,307.1953422
7252,316.5889423
7253,336.2922601
7254,318.5180278
7255,379.2228233
7256,339.3445613
7257,353.9776012
7258,337.0936495
7259,448.7866956
7260,451.5711678
7261,381.5109265
7262,350.8279755
7263,441.0123079
7264,316.4045228
7265,385.8831356
7266,312.8520952
7267,322.8030448
7268,346.6685287
7269,307.4866366
7270,397.6879834
7271,328.5946122
7272,283.3761675
7273,371.3519876
7274,435.6362368
7275,482.4100714
7276,356.3157513
7277,419.6407474
7278,342.1111955
7279,405.6264443
7280,481.500542
7281,506.8466033
7282,405.3099987
7283,474.6998078
7284,431.2666283
7285,466.8741188
7286,428.9301407
7287,477.4104431
7288,465.7770204
7289,428.8097581
7290,391.655254
7291,391.9898302
7292,506.5652881
7293,492.1258418
7294,382.3473692
7295,485.5121887
7848,301.217826
7849,288.5913599
7850,333.037215
7851,340.1585517
7852,304.7866528
7853,313.728222
7854,365.2609372
7855,411.215519
7856,407.6950454
7857,376.8060377
7858,370.8011524
7859,287.5153181
7860,320.7827935
7861,297.5132257
7862,301.7710173
7863,310.6395049
7864,367.2678248
7865,358.2135619
7866,438.8623185
7867,368.1863997
7868,435.8977037
7869,487.0290853
7870,471.3315973
7871,321.112529
7872,377.5519001
7873,381.8659981
7874,386.1645917
7875,366.0497623
7876,314.8114147
7877,394.0329461
7878,317.3694845
7879,303.470505
7880,343.0434102
7881,404.1276468
7882,372.0826433
7883,345.0797829
7884,323.0046469
7885,416.0139137
7886,333.4040206
7887,405.8751485
7888,370.5183959
7889,339.712443
7890,361.1446188
7891,437.7771631
7892,354.3278937
7893,392.9604455
7894,381.0883864
7895,445.9594487
7896,442.2937153
7897,438.6518436
7898,445.1345146
7899,483.764942
7900,448.875746
7901,466.0622115
7902,444.8648011
7903,319.1600222
7904,337.481206
7905,305.7228894
7906,375.8753364
7907,308.6374837
7908,291.7408008
7909,286.6502102
7910,292.0948561
7911,306.8971129
7912,331.4238149
7913,354.8087011
7914,477.2021051
7915,400.3497981
7916,452.1501955
7917,342.7305268
7918,475.0498792
7919,420.3835054
7920,441.3621315
7921,486.2488079
7922,507.5458939
7923,462.6384391
7924,380.1525442
7925,473.2261253
7926,476.232288
7927,436.2586213
7928,369.9643289
7929,334.5246283
7930,323.9696525
7931,335.2544646
7932,302.1655788
7933,290.0763586
7934,285.0775451
7935,345.1544561
7936,338.5357193
7937,400.5500215
7938,398.7148128
7939,535.9698774
7940,446.6487872
7941,455.6964488
7942,432.7354583
7943,492.4802744
7944,475.8558932
7945,478.2239279
7946,501.745586
7947,406.4743609
7948,433.1903429
7949,415.5955275
7950,444.9093864
7951,370.6456979
7952,408.4895914
7953,321.5580221
7954,358.0088263
7955,370.980513
7956,285.4828443
7957,370.6049379
7958,446.0303207
7959,403.1800511
7960,408.9321452
7961,319.398517
7962,375.3077243
7963,367.9123269
7964,302.3874279
7965,391.2558604
7966,392.8541833
7967,428.6797108
7968,377.2440969
7969,459.1446928
7970,397.1712577
7971,379.5266457
7972,365.3864229
7973,437.9500386
7974,371.3428732
7975,425.028622
7976,318.0938185
7977,415.2988299
7978,345.649491
7979,333.1168794
7980,302.6338242
7981,289.4990641
7982,281.0863104
7983,282.185367
7984,277.4488437
7985,337.8151527
7986,353.4519946
7987,416.3332174
7988,370.4999048
7989,354.431381
7990,424.9354205
7991,370.0154605
7992,448.5786557
7993,449.1043828
7994,428.3710235
7995,525.0274314
7996,496.2661943
7997,450.2673418
7998,360.5786745
7999,414.7630883
8000,315.2721727
8001,248.7042488
8002,268.9454911
8003,302.9946731
8004,291.4191503
8005,277.172162
8006,262.051877
8007,277.3676675
8008,284.3100512
8009,289.8992302
8010,340.1037759
8011,264.1003889
8012,261.4522559
8013,329.2797022
8014,429.0283481
8015,377.617097
8016,389.4529391
8017,366.5801186
8018,475.8418043
8019,383.0188869
8020,447.7286085
8021,355.0965363
8022,483.1168522
8023,456.0304904
8024,425.312731
8025,426.9336943
8026,351.5003595
8027,361.7803498
8028,385.7099031
8029,310.505112
8030,312.5889702
8031,332.6842436
8032,426.3396147
8033,403.8426942
8034,404.573301
8035,419.5603482
8036,500.2511647
8037,553.4614043
8038,577.7266074
8039,419.8403842
8592,327.9051949
8593,311.3973875
8594,341.8385436
8595,320.4666591
8596,301.0460622
8597,260.0760311
8598,316.0746768
8599,292.8556607
8600,364.7987079
8601,313.2780447
8602,246.6535964
8603,248.088396
8604,284.762348
8605,244.6341043
8606,250.0631858
8607,248.7143146
8608,284.1720339
8609,258.3829113
8610,299.6699123
8611,261.6623398
8612,278.7416448
8613,295.950446
8614,299.3328223
8615,311.0889941
8616,266.4458323
8617,300.7790971
8618,328.1005021
8619,334.198168
8620,353.9008528
8621,309.3411044
8622,331.9438787
8623,361.5051589
8624,367.8640034
8625,312.96658
8626,303.8628353
8627,311.8288617
8628,235.9251358
8629,279.2908988
8630,277.2146665
8631,250.4024757
8632,304.0042041
8633,288.744336
8634,287.0120907
8635,371.5817035
8636,333.2476111
8637,406.0756107
8638,384.7471068
8639,402.1368946
8640,319.5515854
8641,366.2046529
8642,289.8424398
8643,282.1826214
8644,315.3208102
8645,321.591086
8646,317.8808959
8647,273.3573543
8648,289.4766104
8649,253.0225528
8650,292.0525218
8651,308.3498796
8652,288.5089864
8653,294.3364649
8654,260.5666957
8655,273.4580946
8656,326.213247
8657,379.2664537
8658,381.4760005
8659,380.2914503
8660,295.0597349
8661,384.8788447
8662,415.3532927
8663,311.6046154
8664,403.1034944
8665,348.9919499
8666,298.3425138
8667,348.1152879
8668,288.8318924
8669,303.7133223
8670,232.0889451
8671,272.1719469
8672,295.3535886
8673,380.1488053
8674,291.140375
8675,274.2791778
8676,261.0321196
8677,255.6041781
8678,263.1853409
8679,272.9215784
8680,262.100402
8681,233.7022647
8682,330.8778769
8683,375.0177323
8684,301.4692824
8685,374.3715506
8686,317.5183147
8687,282.2120289
8688,412.6018869
8689,391.8150444
8690,389.8011335
8691,439.8321471
8692,379.142464
8693,312.2758846
8694,293.7932784
8695,270.8852532
8696,243.3911581
8697,280.9328729
8698,273.7178645
8699,294.4778462
8700,257.5409676
8701,252.1482303
8702,303.0395193
8703,223.7386911
8704,221.0406242
8705,215.5202463
8706,264.4207482
8707,231.3671023
8708,282.1946888
8709,255.4566923
8710,250.0371617
8711,224.908614
8712,259.0166347
8713,262.7733837
8714,406.8732828
8715,408.4791241
8716,402.703581
8717,425.9512234
8718,334.8170417
8719,425.9598744
8720,312.5228142
8721,412.9360703
8722,396.7165489
8723,347.0647497
8724,407.6315994
8725,326.9350335
8726,396.8214238
8727,358.1639373
8728,386.8168113
8729,381.5358804
8730,382.938701
8731,372.2290096
8732,409.7673593
8733,425.0231988
8734,355.2761624
8735,380.8010162
8736,366.2007736
8737,372.8921589
8738,307.4035138
8739,277.1788015
8740,374.7943922
8741,269.9839608
8742,348.6932787
8743,332.1549156
8744,281.3289882
8745,298.8455603
8746,234.8785627
8747,251.2521346
8748,243.2348066
8749,292.1128434
8750,290.1009743
8751,273.4849478
8752,295.7249297
8753,299.9129993
8754,288.9437622
8755,305.9933892
8756,336.9616711
8757,384.5945038
8758,321.0444528
8759,318.9868617
9312,297.4297012
9313,324.5226882
9314,359.1628318
9315,282.1803638
9316,291.4481662
9317,262.620658
9318,253.5735745
9319,283.1251492
9320,244.770102
9321,254.4792616
9322,238.9713135
9323,248.985741
9324,231.2170948
9325,278.4396477
9326,235.0560727
9327,238.5232724
9328,253.7848562
9329,342.144768
9330,275.8777773
9331,345.6902978
9332,263.4191833
9333,309.1877401
9334,308.4984195
9335,353.4192426
9336,510.4217708
9337,503.0522647
9338,558.0300042
9339,440.3348556
9340,498.5244841
9341,559.9721044
9342,509.9290386
9343,507.9214177
9344,666.0850709
9345,313.6759431
9346,287.1750746
9347,284.8584775
9348,349.2782507
9349,263.1712671
9350,338.5913333
9351,288.2552029
9352,285.451257
9353,264.9728251
9354,318.0596311
9355,279.6042296
9356,281.5758835
9357,293.4366749
9358,361.6076864
9359,310.0818356
9360,325.9303864
9361,366.738243
9362,334.4791125
9363,325.2764157
9364,331.6244027
9365,514.3723909
9366,537.9872563
9367,419.4472479
9368,344.921292
9369,314.6037033
9370,347.6691983
9371,283.3175744
9372,249.3996778
9373,298.5367947
9374,285.1343715
9375,254.8510924
9376,264.2682983
9377,308.0272787
9378,286.1982802
9379,370.9465639
9380,351.9985017
9381,333.7533713
9382,284.1496088
9383,343.6711416
9384,303.9093632
9385,265.9644144
9386,242.05974
9387,331.8739032
9388,307.3379702
9389,338.699106
9390,367.4834149
9391,279.5041729
9392,265.0458902
9393,261.9899964
9394,257.923496
9395,277.8955218
9396,287.6275279
9397,242.6017047
9398,242.1497002
9399,323.092353
9400,268.7156907
9401,251.4208333
9402,306.9843487
9403,263.5776461
9404,284.3510775
9405,404.8402385
9406,399.0150469
9407,339.0139811
9408,441.4156623
9409,453.7046485
9410,420.8405194
9411,309.9375134
9412,346.0994815
9413,429.9192913
9414,392.7226607
9415,435.8576103
9416,385.8460335
9417,456.6060431
9418,378.2097083
9419,387.5275898
9420,343.4536222
9421,386.5685396
9422,442.802854
9423,432.6768543
9424,426.2687877
9425,382.3471773
9426,474.7026241
9427,493.6133483
9428,498.7301599
9429,502.961657
9430,380.0918357
9431,405.9740736
9432,386.0815838
9433,259.6599943
9434,293.7940508
9435,328.8256175
9436,238.7060521
9437,315.6356405
9438,233.7897105
9439,229.1480489
9440,274.1524481
9441,250.5999889
9442,309.4901677
9443,231.5808274
9444,244.8303383
9445,259.5152622
9446,264.1588157
9447,251.2935647
9448,273.5835806
9449,272.8145132
9450,248.3987356
9451,293.6127528
9452,249.3031861
9453,301.8734182
9454,247.1411044
9455,246.633621
9456,317.1744845
9457,364.1416905
9458,274.9352766
9459,365.3741643
9460,248.7176256
9461,269.109912
9462,360.4475135
9463,406.4019124
9464,364.3156968
9465,422.9653054
9466,370.2452408
9467,416.2389824
9468,419.5704402
9469,489.490607
9470,430.2720535
9471,432.0958973
9472,402.4129247
9473,408.5572967
9474,419.9536468
9475,451.3509855
9476,473.6301409
9477,411.9616338
9478,460.5344607
9479,440.4058851
9480,451.8543787
9481,449.5563913
9482,448.7626748
9483,431.2650644
9484,394.6680783
9485,435.6822238
9486,354.9413674
9487,406.7978114
9488,473.5741586
9489,357.2967509
9490,294.9164045
9491,218.5975149
9492,217.2135914
9493,218.7230622
9494,221.9518334
9495,203.0678424
9496,202.4625072
9497,201.7772133
9498,204.167822
9499,225.893237
9500,202.4549965
9501,216.7819212
9502,208.6244366
9503,204.0842227
10056,276.0947641
10057,249.4123411
10058,232.4975271
10059,249.6345244
10060,288.6487812
10061,278.3656867
10062,272.4854213
10063,330.2650857
10064,347.1046558
10065,370.1387368
10066,362.7583842
10067,380.5669449
10068,353.4727776
10069,334.2288568
10070,347.3849528
10071,284.2088439
10072,340.100632
10073,337.5818733
10074,319.7188902
10075,316.618706
10076,276.1179639
10077,294.1397601
10078,274.4791218
10079,235.1456803
10080,236.3774973
10081,253.0829691
10082,214.4798678
10083,236.6465231
10084,207.5919749
10085,194.1574081
10086,201.5702519
10087,215.486713
10088,194.781566
10089,205.2575426
10090,209.9286762
10091,202.3521389
10092,209.5103276
10093,206.4000863
10094,206.6658808
10095,206.2904896
10096,227.7966389
10097,224.2011146
10098,202.3457933
10099,235.8761591
10100,241.3590646
10101,246.2147985
10102,210.8462962
10103,204.9143213
10104,219.4220578
10105,215.269422
10106,220.0730748
10107,263.8484704
10108,267.7331461
10109,260.4282429
10110,241.8562226
10111,258.9867185
10112,230.6333703
10113,203.0261976
10114,260.7648305
10115,245.8204054
10116,232.8172165
10117,249.3822145
10118,241.3010322
10119,227.9630275
10120,221.1311686
10121,234.303727
10122,261.7784943
10123,228.8242806
10124,234.6533254
10125,275.0380156
10126,210.9487517
10127,232.6688041
10128,267.8017421
10129,254.4712793
10130,261.4407168
10131,327.5755217
10132,319.0723074
10133,360.6655199
10134,407.4915316
10135,307.4721427
10136,404.6263895
10137,386.6185924
10138,347.9867844
10139,344.5743034
10140,322.9333143
10141,335.1169454
10142,317.0423124
10143,307.1616415
10144,283.6748149
10145,316.2591
10146,259.4547273
10147,261.8678708
10148,271.6618394
10149,317.0286698
10150,295.3163338
10151,335.7048825
10152,318.4691759
10153,391.7150771
10154,346.9221694
10155,347.602572
10156,305.3288191
10157,365.323622
10158,371.3684355
10159,374.952636
10160,335.3173987
10161,350.5320174
10162,363.3242646
10163,328.022196
10164,313.3975216
10165,310.504878
10166,294.6871843
10167,296.9988998
10168,289.0851901
10169,289.2456951
10170,266.3491314
10171,254.0265233
10172,290.2274053
10173,247.4132799
10174,274.1189817
10175,269.7349853
10176,241.004154
10177,277.2693247
10178,368.7677793
10179,373.6988351
10180,360.424104
10181,343.4614278
10182,366.5836646
10183,374.6284846
10184,353.3406647
10185,327.9840394
10186,339.1205644
10187,354.9689974
10188,319.8930144
10189,312.5246761
10190,313.3314961
10191,327.763428
10192,296.0724044
10193,311.1310552
10194,321.7715568
10195,349.1705475
10196,337.7191813
10197,332.2095045
10198,339.7909136
10199,349.2344894
10200,320.8659248
10201,321.7928399
10202,336.5761121
10203,383.0027008
10204,359.5775282
10205,324.2429227
10206,331.099789
10207,328.419185
10208,349.7670405
10209,359.7482449
10210,334.05602
10211,356.7598949
10212,349.6517174
10213,332.0350854
10214,320.5403928
10215,362.1333267
10216,368.4281655
10217,368.667417
10218,384.8621497
10219,331.2826358
10220,400.5656985
10221,381.1787124
10222,343.3459782
10223,309.5887112
10224,353.022865
10225,337.3557447
10226,354.0328506
10227,327.9698942
10228,304.6417739
10229,320.6770332
10230,256.5119166
10231,270.1768088
10232,301.7720051
10233,244.7073816
10234,269.2439407
10235,232.0328899
10236,300.5008262
10237,405.2271454
10238,384.9115625
10239,334.8591528
10240,399.11316
10241,374.6935852
10242,387.7399909
10243,339.1640477
10244,326.8266603
10245,342.3174217
10246,335.7730802
10247,367.2848401
10800,306.5168734
10801,277.6250808
10802,270.416549
10803,273.7614084
10804,277.6281269
10805,288.5430365
10806,264.2596238
10807,267.4958107
10808,300.6504379
10809,281.5258601
10810,272.5751395
10811,256.1066194
10812,268.8474278
10813,249.3585463
10814,241.2439895
10815,262.8896531
10816,250.1141265
10817,260.9292393
10818,277.6633561
10819,248.2191788
10820,296.2810874
10821,275.7124605
10822,299.9606281
10823,294.7857112
10824,283.0875176
10825,377.0926028
10826,312.6367936
10827,289.2071144
10828,282.7374853
10829,268.3578851
10830,288.3388189
10831,254.8078534
10832,279.0250558
10833,266.6441874
10834,249.9996133
10835,224.7992608
10836,230.4743353
10837,223.36501
10838,237.7796375
10839,230.7863064
10840,230.6367148
10841,233.4713875
10842,236.7448629
10843,221.5363675
10844,251.1985792
10845,235.1133245
10846,269.8567334
10847,264.7206027
10848,240.5919308
10849,235.2737145
10850,245.4656704
10851,226.2471023
10852,262.0205799
10853,254.7553186
10854,270.4173702
10855,249.0777038
10856,237.8817515
10857,234.7483301
10858,262.7320476
10859,233.1680205
10860,234.5770859
10861,248.6383241
10862,244.7993022
10863,237.5899378
10864,247.9031762
10865,246.4613281
10866,253.8973451
10867,228.1094183
10868,239.6874592
10869,229.9077298
10870,245.0217337
10871,243.5212467
10872,294.8876882
10873,266.8585638
10874,303.9026111
10875,234.3156575
10876,240.265806
10877,260.5318075
10878,333.765683
10879,296.8813036
10880,238.703314
10881,265.8914889
10882,274.1450601
10883,268.613648
10884,255.4947764
10885,238.9500438
10886,238.0830036
10887,233.2827268
10888,217.217486
10889,222.0621093
10890,219.0241501
10891,212.5212265
10892,199.9279204
10893,200.2522911
10894,206.4011828
10895,196.449119
10896,205.9363422
10897,200.0276918
10898,196.6413326
10899,197.0888544
10900,195.6565639
10901,195.0965416
10902,191.3359302
10903,202.3408916
10904,192.8238119
10905,203.3412703
10906,204.6436698
10907,200.3464053
10908,205.7394724
10909,203.9013255
10910,203.306914
10911,188.6412663
10912,203.1934555
10913,183.1059594
10914,198.9139921
10915,203.7918529
10916,191.6788004
10917,224.6197995
10918,196.2241849
10919,231.7847625
10920,233.2108204
10921,220.7714401
10922,208.2039487
10923,197.4148165
10924,198.325006
10925,190.4684128
10926,199.4828232
10927,183.9554439
10928,203.5191593
10929,189.5380033
10930,188.2770473
10931,195.8023814
10932,202.8498674
10933,176.6290865
10934,208.8645301
10935,204.3685418
10936,202.524272
10937,218.4801153
10938,203.170142
10939,210.0150135
10940,216.5734685
10941,186.9697554
10942,191.5626409
10943,197.977397
10944,229.8215124
10945,193.671617
10946,237.6089442
10947,226.8391212
10948,207.5403031
10949,234.0144563
10950,256.7898495
10951,290.2110179
10952,256.3517059
10953,262.7515653
10954,259.3674659
10955,247.7189703
10956,248.1917593
10957,246.6703844
10958,240.3314619
10959,227.4982026
10960,231.4772818
10961,225.2787812
10962,209.809722
10963,225.7072061
10964,196.6017476
10965,202.872714
10966,194.4906763
10967,194.162611
11520,238.7128549
11521,228.1775693
11522,227.6873273
11523,253.539732
11524,218.9467594
11525,217.1793783
11526,176.1193289
11527,188.3568491
11528,179.4032798
11529,184.1123547
11530,168.3009259
11531,172.5433915
11532,188.2241664
11533,193.5810741
11534,198.6594607
11535,180.2004861
11536,185.3584543
11537,187.1837585
11538,185.0206028
11539,187.7935467
11540,151.1092442
11541,282.1633042
11542,299.3187612
11543,294.1640121
11544,285.632656
11545,306.250664
11546,310.2147344
11547,314.6660084
11548,299.3122467
11549,318.3132542
11550,310.5148578
11551,300.5538199
11552,305.4949571
11553,296.8219456
11554,286.1963694
11555,279.9879732
11556,275.0053235
11557,290.0658999
11558,333.7343358
11559,288.9538961
11560,281.5972453
11561,263.2045556
11562,333.0530929
11563,300.7214563
11564,299.8387589
11565,312.4488685
11566,303.6893539
11567,310.5721934
11568,288.5274654
11569,352.2116396
11570,333.6278131
11571,295.5889086
11572,303.6558713
11573,309.0770013
11574,307.7822547
11575,328.8490622
11576,313.1728597
11577,246.3110265
11578,220.4095283
11579,201.0100875
11580,180.6466736
11581,177.1898986
11582,193.4405348
11583,195.617604
11584,192.2446888
11585,196.7757774
11586,182.4862428
11587,192.3450664
11588,190.4456963
11589,194.1265188
11590,170.9352047
11591,165.1733474
11592,171.4485723
11593,189.7218317
11594,196.4484895
11595,176.4558321
11596,180.3170578
11597,153.3380157
11598,175.9051546
11599,217.2980914
11600,213.4933098
11601,205.8147757
11602,195.6952007
11603,215.6046416
11604,221.0433619
11605,227.3163216
11606,229.2825502
11607,221.3476205
11608,228.5961787
11609,213.5036476
11610,222.9027408
11611,253.9439507
11612,261.6545635
11613,227.5185034
11614,198.8856428
11615,198.8856428
11616,245.4087695
11617,212.4488754
11618,248.8191479
11619,286.3293229
11620,282.7483302
11621,282.9754998
11622,287.0948025
11623,268.340585
11624,264.3896103
11625,265.5546949
11626,233.1398576
11627,245.81678
11628,219.7584872
11629,271.7164927
11630,259.8710191
11631,243.6234567
11632,249.4463587
11633,250.686352
11634,245.4737216
11635,268.6527852
11636,245.9338381
11637,262.5610977
11638,267.3461825
11639,259.9975153
11640,275.4078023
11641,308.1980625
11642,288.7631361
11643,347.7459194
11644,324.32592
11645,365.2408548
11646,303.9198455
11647,337.5922389
11648,295.6167436
11649,341.7025302
11650,311.7962178
11651,303.6761832
11652,337.9758231
11653,304.3987279
11654,323.7344049
11655,306.8641401
11656,305.5518097
11657,302.364371
11658,333.1274699
11659,321.9182568
11660,352.0725641
11661,354.948859
11662,332.8768826
11663,342.1999656
11664,311.8437829
11665,356.279109
11666,333.2077115
11667,313.9117697
11668,322.8800333
11669,345.1868168
11670,300.2820854
11671,318.5339029
11672,310.7701204
11673,349.0967925
11674,353.0895672
11675,356.6485857
11676,351.6837379
11677,306.5070162
11678,346.8560092
11679,365.4344979
11680,336.8564681
11681,309.2932529
11682,327.8600644
11683,274.9407154
11684,275.5114071
11685,244.6982575
11686,253.0766227
11687,309.3153249
11688,268.1116362
11689,309.9468147
11690,280.4586395
11691,320.5709704
11692,320.1016619
11693,317.9788765
11694,354.2402654
11695,340.5027157
11696,307.7115229
11697,331.8213722
11698,326.5453818
11699,347.4200635
11700,267.1413294
11701,269.6750536
11702,261.6031774
11703,258.4463436
11704,292.7464792
11705,311.6833339
11706,279.1779245
11707,295.4053036
11708,312.8194395
11709,342.5869116
11710,340.3812972
11711,305.40949
12264,323.43328
12265,282.7960807
12266,339.1567113
12267,278.0907254
12268,335.0907608
12269,269.7173777
12270,282.9341001
12271,312.7945538
12272,317.7955812
12273,314.1885297
12274,271.9294139
12275,270.7916829
12276,313.0618002
12277,273.9510184
12278,238.0633513
12279,231.0590572
12280,233.4400132
12281,230.1412354
12282,221.9077352
12283,224.7691009
12284,219.3918729
12285,233.4576648
12286,228.3886325
12287,231.3009339
12288,239.6643105
12289,256.1712924
12290,290.3335216
12291,301.5518996
12292,249.6294647
12293,245.3244947
12294,274.6036842
12295,299.7186804
12296,322.2869767
12297,293.9063699
12298,313.1278922
12299,283.9388561
12300,309.2480259
12301,351.4761288
12302,291.5618367
12303,303.0226045
12304,314.061337
12305,349.8536943
12306,350.8186312
12307,339.1330544
12308,352.1894576
12309,365.3188467
12310,348.5972654
12311,351.833118
12312,303.7553477
12313,325.809055
12314,327.4693653
12315,326.3301807
12316,326.520023
12317,305.4477387
12318,328.0421728
12319,278.3972692
12320,301.6060576
12321,321.8425637
12322,317.9780961
12323,304.111966
12324,316.1760221
12325,335.0351725
12326,328.5398908
12327,329.1343972
12328,326.6289271
12329,261.9485443
12330,249.8942062
12331,279.0309204
12332,300.0419208
12333,266.893347
12334,355.5074111
12335,318.9642143
12336,351.3821466
12337,319.9697993
12338,350.5538297
12339,349.8697613
12340,346.1831072
12341,322.3088837
12342,306.4880354
12343,356.2430779
12344,303.9477319
12345,304.0733774
12346,271.058853
12347,310.3846865
12348,259.6286433
12349,316.9431101
12350,294.5152565
12351,322.1013709
12352,352.0356582
12353,269.5636372
12354,265.3488663
12355,282.3234932
12356,317.4238471
12357,329.666683
12358,284.298036
12359,306.2944682
12360,279.3004095
12361,305.9345976
12362,248.7695803
12363,268.5885572
12364,268.8889716
12365,291.9175821
12366,289.4649739
12367,278.5497037
12368,261.8439945
12369,254.2146334
12370,258.3927526
12371,245.5598314
12372,243.3989713
12373,252.5143179
12374,228.1055632
12375,235.3884723
12376,237.6647744
12377,234.961249
12378,237.7377419
12379,260.9879412
12380,255.0536187
12381,255.8770886
12382,250.6446897
12383,270.336558
12384,260.709074
12385,257.8503762
12386,257.9612556
12387,288.8883277
12388,277.4748419
12389,290.2278634
12390,295.8545777
12391,295.5416559
12392,266.9240076
12393,332.6094851
12394,348.2234269
12395,333.5943553
12396,268.1014557
12397,250.4634598
12398,268.6167511
12399,246.1819793
12400,235.9007594
12401,245.0357897
12402,310.8243359
12403,273.5962027
12404,357.3332865
12405,350.5442233
12406,359.1005211
12407,331.0875916
12408,334.1662752
12409,356.1204156
12410,323.0013713
12411,325.337004
12412,319.022296
12413,342.4659661
12414,324.4453377
12415,317.5197742
12416,297.0028949
12417,316.5286997
12418,294.2386789
12419,340.8109272
12420,278.2511267
12421,342.7255347
12422,341.1278847
12423,352.0522988
12424,320.2019568
12425,317.5232833
12426,349.9856369
12427,320.4509568
12428,369.0826989
12429,382.5125013
12430,339.4225074
12431,366.8803454
12984,330.1901614
12985,331.9144979
12986,363.0080549
12987,317.7883504
12988,324.0328968
12989,337.1960644
12990,344.9853084
12991,337.5174707
12992,362.0159536
12993,328.9808877
12994,359.8547125
12995,338.9912858
12996,381.3059441
12997,370.1401125
12998,395.0784201
12999,344.0852963
13000,343.8495886
13001,377.5906096
13002,359.5327425
13003,380.3503681
13004,374.2465751
13005,373.7755142
13006,372.4342127
13007,357.0694052
13008,381.4780347
13009,361.1170507
13010,343.7918349
13011,365.6943874
13012,338.6455297
13013,336.0042765
13014,330.5868163
13015,359.5253418
13016,355.5671961
13017,358.888598
13018,362.036726
13019,358.6046529
13020,357.4291307
13021,369.4214201
13022,372.0186136
13023,361.1779593
13024,328.7797882
13025,378.2588587
13026,364.5287288
13027,374.924639
13028,362.3241184
13029,340.0858518
13030,345.3324484
13031,336.3858745
13032,327.527547
13033,327.2422211
13034,320.6863572
13035,335.0752914
13036,333.5482067
13037,338.555316
13038,328.7518257
13039,342.7258804
13040,354.4940939
13041,363.4329993
13042,326.0874656
13043,344.9198246
13044,358.6724391
13045,343.9428051
13046,343.4226075
13047,346.1021935
13048,352.3660611
13049,331.8978958
13050,331.1388575
13051,326.5589413
13052,325.3420123
13053,339.0116837
13054,318.3099798
13055,346.8188922
13056,334.0782691
13057,322.6814152
13058,312.8216496
13059,320.8809862
13060,329.382284
13061,273.7324194
13062,291.3647151
13063,314.5405764
13064,320.4907249
13065,330.382968
13066,306.304295
13067,340.6799349
13068,306.7476978
13069,321.1399721
13070,343.0654224
13071,333.3623878
13072,336.0437563
13073,325.6683278
13074,335.3444044
13075,308.5622998
13076,337.8819668
13077,337.9470739
13078,326.6448948
13079,322.0708806
13080,320.2030166
13081,308.0133031
13082,313.0037664
13083,303.2952518
13084,303.4222851
13085,298.4249051
13086,283.4033032
13087,298.5780449
13088,323.4068965
13089,310.4536392
13090,302.1629853
13091,321.9599569
13092,308.4207811
13093,321.8316612
13094,333.8740637
13095,314.6753016
13096,293.3875893
13097,310.463968
