id,Country Name,Country Code,Year,Balance,Inflation,GDP,Exports,Trade
1267,Uruguay,URY,1993,-243790000,47.8519289,2.657546103,1645000000,26.46288321
1270,Paraguay,PRY,1979,-205900000,19.2457384,11.86214697,305160000,26.35334461
1271,Zimbabwe,ZWE,1986,16756953.97,8.025883095,2.099029129,1302000000,39.14741813
1273,"Bahamas, The",BHS,1990,-36600000,5.073711046,-1.596249086,1050000000,88.06064435
1275,Estonia,EST,2016,447112192.8,1.592692393,2.063262785,13169121370,120.4248222
1276,Antigua and Barbuda,ATG,1985,-23100000,7.411260593,7.643790495,17000000,75.95758673
1277,United States,USA,2016,-4.52E+11,1.275800039,1.485279193,1.45E+12,19.87258476
1278,Fiji,FJI,1987,27334302.54,7.340010366,-6.615019994,380000000,64.43626126
1280,Ethiopia,ETH,2008,-1805740812,30.31167309,10.78852168,1601835000,36.49626809
1281,Libya,LBY,1982,-1559518065,,,13203000000,
1282,"Korea, Rep.",KOR,2004,29743400000,2.984103715,4.89984045,2.54E+11,62.53367807
1283,Peru,PER,1980,-101100000,37.92997311,5.943335398,3898000000,35.68429242
1285,Seychelles,SYC,2009,-189461793.6,27.49417926,-1.105245793,395388000,140.3580384
1286,Senegal,SEN,2006,-861213459,3.99199613,2.461570253,1593970000,56.2573525
1287,Thailand,THA,2003,4771810541,2.149450259,7.189329965,80323600000,102.539552
1288,Uganda,UGA,2015,-1689828994,5.004456542,5.187859863,2267009000,28.80740976
1289,Costa Rica,CRI,2000,-684555193.4,9.518621977,3.73453301,5865000000,81.85550059
1291,Guatemala,GTM,1989,-367100000,10.90889688,3.942589519,1108000000,32.83902648
1292,Tunisia,TUN,2009,-1233748681,3.033112117,3.043448955,14445136000,77.18642146
1293,Guatemala,GTM,1991,-183700000,32.97505206,3.658248747,1202000000,32.45766827
1295,Denmark,DNK,1976,-1913896584,9.380027061,5.924574567,9115160000,48.32608029
1296,Syrian Arab Republic,SYR,1998,58000000,-0.299401035,6.337264017,2890000000,44.63567316
1297,Nigeria,NGA,1985,2603566207,5.542339376,8.3228297,12548000000,74.20176248
1298,Thailand,THA,1993,-6354894272,6.49193758,8.251043122,36969000000,64.43176973
1299,Mali,MLI,2001,-310041011.2,4.678362083,15.37623946,725000000,49.49057899
1300,Belize,BLZ,1999,-72792094.89,-2.235684119,8.780371455,186000000,75.8803675
1301,Botswana,BWA,2010,-290725328.1,8.919999829,8.563631748,4693238000,80.94411332
1302,India,IND,1999,-3228022816,3.06839552,8.845755561,35667000000,18.2562404
1303,Vanuatu,VUT,1997,-19341660.93,3.177858836,4.913239831,35000000,50.41224283
1304,Algeria,DZA,2007,30353590751,6.423261755,3.372875154,60163160000,65.04375037
1305,Grenada,GRD,1989,-36322222.22,8.996390756,3.767728162,28000000,47.50724801
1307,Guyana,GUY,1992,-138548000,13.49999925,7.831446686,292000000,199.3041305
1309,Netherlands,NLD,2004,44272657040,1.350007739,2.030706315,3.57E+11,104.0817793
1310,Canada,CAN,2005,21931401324,3.147044049,3.201382137,3.6E+11,58.39839123
1311,Ecuador,ECU,2011,-399958744.5,5.662656747,7.868140919,22322348000,58.98326272
1312,Barbados,BRB,1993,81853027.2,4.639833696,0.800006677,187000000,37.3377038
1313,South Africa,ZAF,1993,2803148534,12.98156329,1.233519912,24222000000,32.91868013
1314,Saudi Arabia,SAU,1992,-17716533333,-0.296625785,3.987540169,50280000000,61.25851683
1315,Ecuador,ECU,2000,1112624808,-7.714066764,1.091801564,4927000000,47.18524084
1316,Samoa,WSM,2012,770743.3776,3.960164012,0.402103619,76102000,52.62525119
1317,Ethiopia,ETH,1998,-332610081.6,-0.150146819,-3.458139148,561000000,26.57380704
1320,Philippines,PHL,1995,-1980000000,7.55087024,4.678692219,17502000000,61.84971383
1322,Benin,BEN,1994,10551783.96,35.03011278,2.020400448,398000000,51.88113926
1323,Poland,POL,1996,-3264000000,17.96235355,6.056579517,24440000000,38.49811872
1324,Botswana,BWA,1992,197703492.2,6.63928073,2.917070307,1742000000,86.89227243
1325,Sierra Leone,SLE,2006,-95019083.35,12.48606454,5.525833107,231037000,32.89125175
1326,Switzerland,CHE,1996,19915939191,0.162231876,0.540027605,79747000000,47.85670333
1327,St. Lucia,LCA,1993,-50170370.37,1.093814487,0.309702276,120000000,73.0599444
1328,Angola,AGO,1986,-303000000,-2.723735416,2.800000008,1332000000,36.17328
1330,Croatia,HRV,1993,694283341.4,,,3913000000,
1331,"Bahamas, The",BHS,1979,-42900000.04,8.554096535,26.13929577,3786000000,640.463183
1332,Bolivia,BOL,1984,-177809000,1443.397381,-0.200671744,725000000,19.67750435
1334,Kuwait,KWT,2007,41330130543,4.306788698,5.991661246,62691156000,73.31895158
1337,Cambodia,KHM,2003,-233437993.7,1.797517596,8.505895557,2118000000,100.4227574
1338,United Kingdom,GBR,2002,-39687681071,2.229512302,2.457877617,2.8E+11,36.43219226
1339,Brazil,BRA,1995,-18136000000,93.52187915,4.416731354,46506000000,12.8103148
1340,Cameroon,CMR,2010,-856304616.5,1.909827788,3.422507641,3878433000,34.46977723
1342,Malta,MLT,1999,-134413103.3,3.147248219,4.719974882,1977784639,116.80043
1343,Panama,PAN,1994,15900000,3.679745339,2.850147171,583000000,31.89436807
1344,Haiti,HTI,2014,-750652437.4,4.502751062,2.810148498,846120000,52.31883918
1346,Dominica,DMA,1983,-1750333.333,8.020753757,2.691695741,27000000,90.08341057
1347,Vietnam,VNM,1996,-2020000000,8.696767121,9.340017496,7255000000,74.61835935
1348,Argentina,ARG,1983,-2436000000,382.3494349,3.875123424,7836000000,11.86776881
1350,Bulgaria,BGR,2016,2870710000,2.246225402,3.941069516,25980714040,103.0092088
1351,Namibia,NAM,2010,-534108602.3,3.564140802,6.03924941,4025518000,85.0501169
1352,Belize,BLZ,2010,-45736663.04,1.137236683,3.32444222,478209469.7,84.73635064
1353,Sao Tome and Principe,STP,1987,-12978864.19,,,4000000,
1354,Denmark,DNK,2009,11323461379,0.5290228,-4.906525558,93984005062,55.13515904
1355,Albania,ALB,2009,-1849619252,2.420047478,3.352610243,1090600000,46.8326992
1356,Cambodia,KHM,2008,-819975437.4,12.25378661,6.691577475,4708010000,108.3512662
1357,Chile,CHL,2012,-10705803649,1.130160918,5.318628,77790648000,59.09802931
1359,Samoa,WSM,1984,655101.852,15.8656401,1.287558088,20000000,64.10201564
1360,Uganda,UGA,2009,-1048042886,34.02147325,6.801517348,1567614000,32.00515337
1361,Uganda,UGA,1994,-174200000,6.848497549,6.403635743,409000000,32.17697983
1362,Vanuatu,VUT,2000,4994539.504,2.184591316,5.922044539,26000000,41.54187361
1364,Belarus,BLR,1997,-859200000,71.64945098,11.4,7301000000,113.1761979
1365,Lithuania,LTU,1993,-85706585.79,,,,
1367,Portugal,PRT,1985,379982443,21.73455629,2.807439672,5685000000,49.18049198
1368,Czech Republic,CZE,1996,-4127553020,9.973286803,4.222814572,22165000000,74.59047407
1369,Kyrgyz Republic,KGZ,2004,29275302.49,5.108425962,7.026859719,718800000,75.05193298
1370,Maldives,MDV,2012,-184492004.3,6.77695272,2.51738385,314400000,64.7465891
1371,"Bahamas, The",BHS,1988,-66500000,1.484310644,2.309707661,761000000,58.5187551
1372,Honduras,HND,2010,-681535579.4,4.676043295,3.731140344,6264400000,95.7830036
1373,Paraguay,PRY,2014,-50672570.76,5.139030954,4.722333745,9635890000,70.60759104
1374,Sri Lanka,LKA,1980,-655303058.9,19.97751201,5.846026516,1067000000,77.12525741
1375,Sweden,SWE,1978,-190965360.2,9.549067086,1.751548043,21789700000,41.15625703
1376,Papua New Guinea,PNG,1977,114291649,7.437825162,0.834815597,683357000,80.78581945
1378,Portugal,PRT,1995,-131802964.1,3.428617561,4.282780446,22783000000,46.89011765
1379,Mauritius,MUS,2014,-714255680.4,1.480636807,3.744574431,3093875000,67.98279967
1382,Tonga,TON,1971,-623433.0125,,,2498270,
1383,South Africa,ZAF,1968,-19599992.17,3.797749764,4.153444814,3204180000,40.23954902
1384,Botswana,BWA,1987,628491474.5,12.69406983,11.88192814,1587000000,128.4298712
1385,Togo,TGO,2013,-568256386.8,-1.763621992,3.967792633,1521942000,105.1562717
1386,Trinidad and Tobago,TTO,1977,182833333.4,13.34229302,9.121791551,2179790000,127.3986831
1387,"Gambia, The",GMB,1993,-5165441.436,5.142322801,3.012101064,67000000,43.30881761
1388,Spain,ESP,1993,-5803781134,4.537241246,-1.031491775,64603000000,27.14182004
1389,Finland,FIN,1986,-693308768.6,4.786842019,2.726138081,16356000000,43.07165604
1390,Guinea,GIN,1990,-202980000,17.27918117,4.324062754,671000000,52.27598978
1392,Algeria,DZA,1980,249123767.1,25.86203876,0.790606973,13871000000,57.69002244
1393,Portugal,PRT,1991,-716355678.5,10.08618656,4.368206403,16280000000,47.50321382
1394,Lao PDR,LAO,2009,-60905624.7,-2.932073533,7.501774913,1052680000,43.09611632
1395,Solomon Islands,SLB,2016,-48803486.05,4.485257985,2.989473684,415000000,70.29219091
1396,Honduras,HND,1999,-240900000,11.56025421,-1.889534893,2776730889,117.3887511
1397,Sao Tome and Principe,STP,2011,-105761604.5,7.778964182,4.398201685,11042000,62.06929957
1398,Madagascar,MDG,1979,-426098368.4,11.32652279,9.85465029,394443000,29.88717511
1399,"Iran, Islamic Rep.",IRN,1999,6555000000,31.70784715,2.002696233,17128000000,26.74783888
1400,Hungary,HUN,2010,346345716.7,2.329190549,0.682378151,95482565950,140.281672
1402,Jamaica,JAM,2000,-367400000,10.59553477,0.878703548,1304000000,51.85133001
1403,Portugal,PRT,2014,141838939.7,0.750278399,0.893187068,63839207600,61.95334349
1404,Costa Rica,CRI,1995,-358142000,21.21805805,4.121496228,3453000000,65.04553577
1405,Panama,PAN,1991,-241100000,0.492796361,9.419005745,358000000,29.01899882
1406,Japan,JPN,1997,95455879688,0.503366305,1.076511705,4.21E+11,17.20853848
1407,Poland,POL,1977,-2392000000,,,10666000000,
1408,Burundi,BDI,2013,-258429277.2,13.16338004,4.594054218,94213783.68,33.35486846
1409,Kazakhstan,KAZ,1999,-171000000,13.28014062,2.699999998,5872000000,56.47029379
1411,India,IND,2007,-8075694484,5.756243466,9.801360337,1.5E+11,31.59810019
1412,Madagascar,MDG,2007,-429253584.2,9.603343667,6.240578451,1237684000,52.74263045
1413,Zambia,ZMB,1981,-720600000,7.158618025,6.167957407,1079000000,60.42348081
1414,Maldives,MDV,2003,-31296378.24,2.390773645,14.5505859,152000000,59.19280832
1416,Lesotho,LSO,1983,169448943.4,11.55684173,1.986165354,31000000,133.4370112
1417,Papua New Guinea,PNG,1992,95042869.62,2.87598162,13.8490849,1927000000,77.93541324
1421,Zambia,ZMB,2001,-737031600,25.33125846,5.316868274,987411000,50.53761407
1422,Barbados,BRB,1980,-16800000,,,226000000,
1424,Nepal,NPL,2002,215187101.2,3.934622497,0.120266897,568000000,32.8382215
1425,Mauritania,MRT,1979,-96940301.73,12.23491815,4.790039837,147000000,63.03659074
1426,Malawi,MWI,1984,-41746255.91,12.77205599,5.360304094,314000000,48.42679211
1428,Nepal,NPL,2005,153094707.2,6.11939041,3.479181046,863244000,38.70115787
1429,Canada,CAN,2016,-49423052317,0.612168438,1.414102746,3.9E+11,52.54266964
1430,Sweden,SWE,2016,22621780746,1.593251406,3.234941922,1.39E+11,54.48607206
1431,Mali,MLI,1982,-115187989.6,13.15369969,-7.378433046,145000000,35.76371563
1433,Seychelles,SYC,2003,-9361727.07,5.946831619,-5.887127528,273762000,97.22195235
1434,Pakistan,PAK,1999,-920000000,5.862286179,3.660132744,8424000000,29.58529343
1438,Vietnam,VNM,2015,906000000,-0.190788132,6.679288789,1.62E+11,169.8446118
1439,Canada,CAN,1964,-453738657.4,2.599249377,6.699456682,8037050000,31.58402579
1442,Cabo Verde,CPV,1977,5836137.302,,,2179280,
1443,Ecuador,ECU,2002,-1219024875,12.08527442,4.096776659,5042000000,40.18712425
1445,Indonesia,IDN,1994,-2792000000,7.776572803,7.539971096,40055000000,38.24856083
1446,Slovenia,SVN,1994,574000000,,,6828000000,
1447,Hungary,HUN,1985,-454953570.9,,,8470000000,
1448,Greece,GRC,1979,-1886000000,20.1507106,3.282080212,3884880000,24.77638628
1449,"Macedonia, FYR",MKD,2013,-177155057.4,4.483285382,2.925265321,4298771673,100.9303806
1450,Bolivia,BOL,1995,-302500000,11.42728112,4.6782771,1100000000,37.58625644
1451,United Kingdom,GBR,2009,-92250937620,1.521299207,-4.187759438,3.55E+11,36.67792398
1453,Denmark,DNK,2005,11007384394,2.906375904,2.336664491,85120849802,60.76441206
1454,Namibia,NAM,2005,333375875.1,5.52868033,2.529262603,2070000000,64.00301812
1455,"Venezuela, RB",VEN,1992,-3749000000,28.24406512,6.060473262,14185000000,48.33182541
1456,Pakistan,PAK,1997,-1711627499,13.38351463,1.014396014,8758000000,32.68768412
1457,Moldova,MDA,2010,-481468750.4,11.07095119,7.100000092,1541486600,92.86205928
1459,Trinidad and Tobago,TTO,1990,458988235.3,15.48974196,1.508415857,1960000000,60.55643252
1460,Colombia,COL,2005,-1890852906,5.557541217,4.706555934,21190000000,28.92507332
1461,Spain,ESP,1986,3914233943,10.87881648,3.253321725,27206000000,24.84175778
1462,Tunisia,TUN,1985,-581189241.1,3.597121043,5.648573235,1738000000,53.44709545
1464,Portugal,PRT,2012,-3957290665,-0.397566921,-4.028256748,58089790880,60.32269019
1466,Malta,MLT,1972,22538065.8,-1.2232847,5.838327027,67566100,82.51034985
1467,Bahrain,BHR,1977,-324023759.2,,,1845320000,
1468,Algeria,DZA,1990,1420261029,30.25959854,0.80000058,12930000000,36.60240717
1469,Gabon,GAB,1986,-1057446599,-20.80981407,-0.803597734,1271000000,62.78575684
1470,Guyana,GUY,1999,-49500000,11.19999915,2.969880978,523000000,144.3674413
1472,Papua New Guinea,PNG,1987,-197883735.4,7.971599956,2.770494835,1161000000,73.98575742
1473,Nepal,NPL,2011,288604650.2,10.81116622,3.421828241,919223000,35.3889903
1474,Turkey,TUR,1996,-2437000000,77.22351222,7.379664474,23224000000,36.83746822
1475,Spain,ESP,1996,-2233973439,3.4707213,2.674783588,1.07E+11,35.64190462
1476,Togo,TGO,1994,-56344984.55,35.84238136,14.98241435,328000000,55.97256106
1477,Kyrgyz Republic,KGZ,1999,-183754530.2,37.57449951,3.655789576,454000000,84.38331955
1478,Bolivia,BOL,2012,1970039110,7.100276603,5.122274661,11253958000,73.22358471
1479,Pakistan,PAK,1998,-2248000000,7.526036899,2.550234295,8514000000,28.69181354
1480,Israel,ISR,2012,1486100000,3.960140427,1.942507688,63140635000,53.84157661
1481,Dominican Republic,DOM,2012,-3970570000,5.060718586,2.793910372,9069100000,44.22849005
1482,Fiji,FJI,2010,-149456355.2,4.229785352,2.954672074,841361000,84.37549895
1483,Jordan,JOR,1978,-288441286.4,-4.789542336,21.00411821,297568000,69.20944793
1484,"Macedonia, FYR",MKD,2008,-1235795873,5.491483705,5.471711774,3990642000,109.725434
1485,Cyprus,CYP,1989,-248673279.2,4.751743926,7.947425531,791000000,67.47040073
1486,Benin,BEN,2015,-744456703.2,0.075030032,2.094457981,1778109730,49.32114435
1487,Uganda,UGA,2003,-4469680.939,7.806740874,6.473258671,531600000,30.08823388
1488,Brazil,BRA,1998,-33829000000,4.924111103,0.338356179,51140000000,12.99893006
1489,Pakistan,PAK,1976,-749996517.8,11.8558235,5.15618959,1185930000,26.21797007
1490,Portugal,PRT,2008,-31948592157,1.737715365,0.199272801,57136676788,57.84299743
1491,Brazil,BRA,1997,-30491000000,7.728887519,3.395028637,52994000000,13.16631265
1492,Morocco,MAR,1978,-1311358689,8.417213279,2.232663388,1507800000,33.82759955
1493,Malta,MLT,1993,-84336645.54,2.854505918,4.480749359,1355000000,130.2608974
1494,Myanmar,MMR,2015,-2449763026,4.136625537,6.992515574,11428800000,47.4370007
1496,Armenia,ARM,1997,-335738765,17.7359945,3.321079697,233000000,68.61879831
1497,Mauritius,MUS,2013,-750275471.4,2.750881118,3.360406103,2868763000,68.14603265
1498,Croatia,HRV,2003,-2129923194,4.049352335,5.557907035,6186630000,58.84806743
1499,Mexico,MEX,1984,4183000000,59.09347808,3.610180912,29101000000,26.0726741
1505,Kuwait,KWT,1979,14032112650,40.80499614,13.914124,18404100000,95.39037163
1507,Kazakhstan,KAZ,2006,-1999920744,21.55170891,10.7,38250000000,76.44942011
1512,Lithuania,LTU,2011,-1970380158,5.228250697,6.043130715,28049979152,137.5977981
1514,Dominican Republic,DOM,1996,-212700000,3.432405481,7.131367357,4053000000,53.93834582
1515,"Bahamas, The",BHS,2001,-644960000,0.353590622,2.625627121,423000000,35.83128819
1516,Samoa,WSM,1979,-22041779.75,,,18133300,
1517,South Africa,ZAF,1960,48999980.42,,,1984920000,47.70378163
1518,Costa Rica,CRI,1985,-126010000,17.18355306,1.041412268,976000000,43.23870437
1519,Mexico,MEX,2016,-22828408500,4.609582602,2.285861324,3.74E+11,73.68694836
1520,"Iran, Islamic Rep.",IRN,1979,11968000000,31.73047089,-12.02076025,8310070000,19.96670556
1521,United States,USA,2010,-4.31E+11,1.221349397,2.531920616,1.28E+12,21.70274102
1522,Fiji,FJI,1993,-138087593.8,7.236737447,2.130031625,450000000,71.54098751
1523,Bulgaria,BGR,1985,-136000000,0.229177129,2.68344074,13310000000,157.0349099
1524,Sweden,SWE,2005,23583338995,0.803683346,2.818329618,1.31E+11,62.3733669
1525,Mauritius,MUS,2004,-111788457.3,6.090583879,5.745767527,1993110000,74.60518958
1526,Cyprus,CYP,1980,-258319117.1,14.15334345,5.753244701,532000000,80.48976109
1527,Cambodia,KHM,2014,-1640473657,1.682777357,7.071525352,6846019000,104.5303481
1528,Mali,MLI,2007,-581137708.9,4.555046079,3.493616811,1556252000,45.92731706
1529,Tunisia,TUN,1982,-661940536.5,16.00766052,-0.493737603,1986000000,66.46665973
1530,Benin,BEN,1990,-18141163.38,2.176596925,8.976134361,288000000,28.21478604
1531,Lao PDR,LAO,1985,-114000000,64.81468778,5.069963948,54000000,10.43661994
1535,Haiti,HTI,1980,-100840000,,,226000000,
1536,"Venezuela, RB",VEN,2002,7599000000,33.02287608,-8.855647353,26781000000,42.78443859
1537,Nepal,NPL,2001,-164687682,11.01739973,4.799762644,737000000,36.79003622
1541,Malawi,MWI,1981,-145567806.7,16.40573891,-5.290119219,283000000,51.87100442
1542,Vanuatu,VUT,2011,-60956769.37,3.098921849,1.223225535,67330000,46.91436476
1543,Lao PDR,LAO,1994,-160300000,7.700595511,8.15901853,301000000,56.03760329
1545,"Egypt, Arab Rep.",EGY,1982,-1850714287,9.167295683,9.907171134,3120000000,47.66265178
1546,Albania,ALB,1988,-27100000,1.35E-06,-1.420039655,,
1547,Trinidad and Tobago,TTO,2004,1792858665,8.884686538,7.949593642,6517202000,85.65494235
1548,St. Lucia,LCA,1991,-71848148.15,5.756594043,0.37740003,110000000,78.83153143
1549,Costa Rica,CRI,2006,-938716203.6,13.03749845,7.237732806,8200000000,87.3794364
1550,Burundi,BDI,2012,-261157248.5,15.41650116,4.01936553,133503000,35.77881411
1551,Australia,AUS,1994,-15863048788,1.000644772,4.051610741,47528000000,31.23382665
1553,Tanzania,TZA,2001,-563686382.7,5.305545708,5.997828858,851300000,24.68613704
1554,Cabo Verde,CPV,2004,-130079767.7,-6.332546974,10.19707261,15094000,48.29623171
1555,Sri Lanka,LKA,1985,-418450274.1,0.583905559,4.999406369,1293000000,52.45497152
1556,Paraguay,PRY,1983,-247900000,14.43583331,-3.042617885,269000000,15.56105961
1558,Colombia,COL,2011,-9802311536,6.725211717,6.589511516,56914939000,33.13729393
1559,Saudi Arabia,SAU,2013,1.35E+11,-1.216334595,2.699254723,3.76E+11,72.86262091
1560,Syrian Arab Republic,SYR,2003,752000000,0.597453516,0.6,5730663000,49.66659859
1561,Tanzania,TZA,1998,-704367269.9,27.33931212,3.708511596,589000000,21.85084999
1562,Gabon,GAB,1997,531357331.2,0.946536838,5.738367395,3024000000,77.49468602
1565,Grenada,GRD,2016,-33893231.03,2.172025181,3.683789093,29562000,35.98514533
1566,Cambodia,KHM,2013,-1984197822,2.29732459,7.427900098,6665903000,104.9934242
1567,Grenada,GRD,1986,-19085185.19,4.335051084,7.194281206,31000000,61.30406481
1568,Swaziland,SWZ,1990,50747475.27,30.38490738,21.01800054,556000000,109.3564746
1569,Germany,DEU,2002,39762531030,1.350551643,0,6.16E+11,53.20061935
1571,Malaysia,MYS,1990,-869910809.2,3.806746389,9.009649272,29452000000,133.3585366
1572,Kazakhstan,KAZ,2009,-4120774908,4.691085074,1.199999999,43195762000,62.09806036
1574,Nicaragua,NIC,1981,-591600000,11.72111866,5.36329019,508000000,
1575,United States,USA,2012,-4.26E+11,1.842051483,2.224030854,1.55E+12,24.03073811
1576,Chile,CHL,1975,-490000000,347.2012094,-12.91210105,1552100000,40.36974882
1577,Zambia,ZMB,2006,592523573.8,14.54225268,7.903694445,3770370000,53.65451679
1578,Moldova,MDA,1996,-191830000,27.85289982,-5.877060161,795000000,110.0210307
1579,Iceland,ISL,1989,-102000000,22.86841305,0.258439846,1381000000,48.6459057
1580,Germany,DEU,2009,1.99E+11,1.7569942,-5.618860435,1.12E+12,59.87082436
1581,Uruguay,URY,2010,-730841067.9,4.907025243,7.803409668,6724163000,38.09387726
1582,Maldives,MDV,2009,-220831374.8,11.28683352,-7.228841633,169000000,48.24685417
1583,Malawi,MWI,1996,-147425934.2,52.34560851,7.316681511,481000000,48.44294019
1584,St. Lucia,LCA,1980,-33300000,20.95425946,-2.377446648,58000000,124.3667457
1585,Bangladesh,BGD,2014,755790761.7,5.668754958,6.061093054,30405190000,41.37061156
1586,Norway,NOR,1977,-5053108650,8.169679925,4.160767212,8879950000,52.42997505
1588,Saudi Arabia,SAU,1986,-11785497470,-26.8701502,17.01274627,20185000000,45.18874325
1589,Guinea-Bissau,GNB,2016,10056270,6.591822397,5.756852444,263065591,43.9766333
1590,Aruba,ABW,1991,-209497206.7,,,878770949.7,
1591,Albania,ALB,2000,-156300000,3.981288045,6.666620499,257930000,37.11216148
1592,Ukraine,UKR,1994,-1163000000,953.4611719,-22.93404553,10305000000,40.06313648
1594,Portugal,PRT,2015,235181129.1,2.029356345,1.822067428,55259978900,61.2838565
1595,Israel,ISR,1986,1276700000,50.15993321,4.190144597,7154000000,52.69406908
1598,Guinea-Bissau,GNB,2008,-28780321.35,12.46570228,3.207377203,128181000,37.83290249
1599,Libya,LBY,1993,-1365770941,,,8590000000,46.12645092
1600,Ukraine,UKR,2002,3180000000,5.121841928,5.199999971,17957100000,82.40508026
1601,Bolivia,BOL,1986,-388663000,230.1051605,-2.573877377,638000000,33.13650546
1602,"Bahamas, The",BHS,1995,-145900000,0.802435952,4.378751399,176000000,41.38232721
1603,Bolivia,BOL,1985,-285300000,12338.66161,-1.676387096,623000000,24.43615794
1604,Togo,TGO,1999,-127120530,1.115127212,2.481751426,391000000,62.68659388
1605,Sao Tome and Principe,STP,2012,-98870179.65,13.60900283,3.141975852,12170000,56.81647271
1607,Germany,DEU,1993,-21405510144,4.135528002,-0.956165307,3.8E+11,34.93776141
1608,Iceland,ISL,1999,-637734631.4,3.375437053,4.003823968,2004000000,50.60816311
1609,Chile,CHL,1999,99338040.68,2.279442498,-0.412096167,17162000000,44.0978139
1610,Haiti,HTI,2010,-101824279.2,5.451056322,-5.497792337,579060000,56.24970389
1612,Samoa,WSM,2006,-76679877.8,9.263286334,1.968807932,65146872,66.91144493
1614,Senegal,SEN,2002,-316833195.8,3.299822385,0.654803648,1067000000,56.71312436
1615,Singapore,SGP,1981,-1469689141,6.001742252,10.68384263,20967000000,342.5036557
1616,Finland,FIN,2002,12077649874,0.970277769,1.680325089,45145165101,56.86956063
1617,Cyprus,CYP,2002,-379165886.4,0.71437204,3.399104373,843000000,42.42456344
1618,Papua New Guinea,PNG,1999,119988846.1,11.06889437,1.855553847,1875000000,88.09166014
1619,Poland,POL,1989,-1409000000,,,13470000000,
1620,Kiribati,KIR,2006,-9676457.39,-0.255517252,-1.581000681,6306000,62.99428858
1621,Iceland,ISL,2001,-379909717.7,8.676280228,3.833743501,2019000000,52.63885407
1622,Italy,ITA,1999,14006565372,1.620674644,1.55985028,2.36E+11,36.53803645
1623,Tunisia,TUN,1977,-566499593.3,9.653309087,3.411095854,929197000,53.89611219
1624,"Iran, Islamic Rep.",IRN,1984,-414000000,17.74864799,-7.139850499,17087000000,20.00101942
1625,United Kingdom,GBR,1990,-38810922317,7.888311909,0.731800512,1.85E+11,37.33629976
1627,Denmark,DNK,2014,31348520894,1.032129549,1.619374971,1.11E+11,59.79577209
1630,Netherlands,NLD,2001,9810301129,4.177857797,2.124264345,2.31E+11,103.0285036
1631,Australia,AUS,1995,-18669238436,2.218595917,3.88933225,53111000000,31.05227032
1632,Malta,MLT,2012,151308332.5,2.099421434,2.606364195,4250246880,117.8675288
1633,Mali,MLI,1975,-61148908.81,22.98913825,11.62504914,53216000,27.64440418
1634,Colombia,COL,1980,-205835310,27.60264035,4.098199161,3924000000,25.93655449
1636,Syrian Arab Republic,SYR,1989,1222400000,23.32705523,-8.958214011,2986000000,51.45434005
1637,Angola,AGO,2015,-10272841903,-4.017647716,3.006980545,33181130226,52.32371065
1638,"Venezuela, RB",VEN,1996,8914000000,115.5247186,-0.197837257,23060000000,48.25396305
1639,Pakistan,PAK,1980,-866098820.4,9.062117378,10.21570404,2618000000,33.63487544
1640,"Venezuela, RB",VEN,1982,-4246000000,3.730850769,-2.071006071,16590000000,38.57633863
1641,Guyana,GUY,2009,-230589983.4,3.699086952,3.551809715,762614000,93.30333981
1642,United Kingdom,GBR,1998,-5272998683,1.157605207,3.137808431,2.74E+11,36.32444121
1643,Iceland,ISL,1990,-133579137.4,15.1715522,1.16937033,1592000000,50.17216405
1645,Bahrain,BHR,2008,2256886835,11.36485349,6.245128341,17316000000,125.6122036
1646,Fiji,FJI,1984,-18390967.41,3.0074963,8.393024471,332000000,66.38384694
1647,Indonesia,IDN,2011,1685068008,7.465943034,6.169784208,2.03E+11,42.65905345
1648,Mauritius,MUS,1985,-29528929.39,8.199523983,6.954475462,436000000,88.74354045
1649,Benin,BEN,2016,-808744428.6,-0.178908271,3.981287767,1354113267,41.9996338
1650,Turkey,TUR,1994,2631000000,104.7491372,-4.668147364,18106000000,31.65961087
1651,Oman,OMN,1989,305331599.5,-2.77E-07,11.75686184,3933000000,67.18827006
1652,"Congo, Rep.",COG,2001,-28424154.8,-13.92520817,3.8026019,2055000000,97.95080674
1653,Solomon Islands,SLB,2002,-67575809.4,12.23395248,-2.800002522,58000000,36.58590373
1654,Germany,DEU,1988,53961061179,1.690461283,3.707235669,3.23E+11,41.10445105
1655,Colombia,COL,1974,-351911520,25.38098579,5.742522109,1508600000,25.10745814
1656,Antigua and Barbuda,ATG,1984,600000,3.844227009,10.16500109,18000000,71.98634499
1657,Syrian Arab Republic,SYR,1990,1762300000,19.33487015,7.640772323,4212000000,53.71843228
1658,Comoros,COM,1985,-14256804.61,7.071234631,2.280371874,16000000,45.41853714
1659,Guatemala,GTM,1980,-163300000,10.00488533,3.759978164,1520000000,39.5750568
1660,Cambodia,KHM,2015,-1691629344,1.263296415,7.036087179,8542434000,113.0953723
1662,Vietnam,VNM,2011,236000000,21.26065929,6.240302749,96905674000,150.2555494
1664,Indonesia,IDN,2014,-27509865798,5.443174549,5.006668426,1.76E+11,39.79183168
1665,Bolivia,BOL,1982,-173625000,158.2827495,-3.938737804,828000000,24.70451823
1666,Nigeria,NGA,2016,2713369614,9.54367007,-1.61686895,32800000000,17.74360987
1667,El Salvador,SLV,1996,-169046259.3,6.75764906,1.705589084,1789000000,48.5870777
1668,Niger,NER,2007,-351265737.8,4.569262949,3.146570396,663286000,42.22436636
