"predict","no","yes"
"no",0.8254393538633379,0.17456064613666208
"yes",0.3492853984978256,0.6507146015021744
"yes",0.5536849191048088,0.44631508089519123
"no",0.8814015101181207,0.11859848988187921
"no",0.876508346671486,0.123491653328514
"no",0.8982279113016253,0.10177208869837472
"no",0.8910404560113261,0.10895954398867386
"no",0.7873306863838692,0.21266931361613087
"no",0.8832354160231305,0.1167645839768695
"no",0.9112450376222504,0.08875496237774959
"no",0.8430416209354482,0.15695837906455182
"no",0.8958096629344067,0.10419033706559332
"no",0.8760029827885842,0.12399701721141577
"no",0.8446071971261199,0.15539280287388013
"no",0.8727237601771469,0.12727623982285308
"no",0.8818701182592027,0.11812988174079735
"yes",0.651934954902492,0.348065045097508
"no",0.8846456654641363,0.1153543345358637
"no",0.8612649841511737,0.13873501584882636
"no",0.9021925242379691,0.09780747576203087
"yes",0.7384041962628287,0.2615958037371713
"yes",0.16347294140682722,0.8365270585931728
"yes",0.6252755844835343,0.3747244155164658
"no",0.8899696241534729,0.11003037584652708
"no",0.9168836890208943,0.08311631097910567
"no",0.870367706666828,0.12963229333317206
"no",0.8455289220844573,0.15447107791554276
"no",0.9201516887192176,0.07984831128078243
"yes",0.30015996106422227,0.6998400389357777
"yes",0.4128435434576355,0.5871564565423645
"yes",0.4995579942644687,0.5004420057355313
"no",0.9133014421461434,0.08669855785385662
"no",0.8945562744037079,0.1054437255962921
"no",0.8721686134397665,0.12783138656023355
"yes",0.7774873334329874,0.22251266656701263
"no",0.8969532799226425,0.10304672007735752
"yes",0.7000306778208849,0.2999693221791151
"yes",0.7068320722627162,0.2931679277372839
"no",0.9078766375341178,0.09212336246588218
"no",0.8169803033727017,0.18301969662729833
"yes",0.6651522663936331,0.33484773360636694
"no",0.8978809562667518,0.10211904373324816
"no",0.8867486166287377,0.11325138337126225
"no",0.9034177970142899,0.09658220298571009
"no",0.8801179650306763,0.11988203496932376
"no",0.8654094089793639,0.1345905910206361
"yes",0.42430536415813414,0.5756946358418659
"no",0.869873986200768,0.13012601379923205
"no",0.8889705400961334,0.11102945990386656
"yes",0.37935890867094235,0.6206410913290576
"no",0.915871154164737,0.08412884583526305
"no",0.9049656083654997,0.09503439163450034
"yes",0.548627000506805,0.451372999493195
"no",0.9042310241697965,0.09576897583020354
"yes",0.44523588472828723,0.5547641152717128
"no",0.8640890187604608,0.1359109812395391
"no",0.7998971803549322,0.2001028196450678
"no",0.8565725969474833,0.14342740305251667
"yes",0.7789873430255999,0.22101265697440012
"yes",0.1791356119937898,0.8208643880062102
"no",0.8621024304019127,0.13789756959808727
"no",0.8481058100845142,0.1518941899154858
"no",0.910949782163671,0.08905021783632909
"no",0.8966810810174595,0.10331891898254052
"no",0.8952862781241082,0.10471372187589177
"no",0.83834193603606,0.16165806396394003
"yes",0.7357018683092622,0.26429813169073774
"yes",0.7069498820547473,0.29305011794525276
"no",0.8407247055339849,0.15927529446601507
"yes",0.6919035948097343,0.30809640519026577
"no",0.8662102502498507,0.13378974975014934
"yes",0.7669015047198864,0.23309849528011356
"no",0.8872986715094221,0.11270132849057792
"no",0.8356970381189865,0.16430296188101345
"no",0.897506373691436,0.10249362630856396
"no",0.8999745070128768,0.10002549298712314
"yes",0.37675746717489,0.62324253282511
"no",0.8636046861511596,0.1363953138488404
"no",0.8065021718014024,0.19349782819859762
"yes",0.2649687627491587,0.7350312372508413
"yes",0.7363872628183598,0.26361273718164024
"yes",0.44749367095265236,0.5525063290473476
"no",0.8641957889821634,0.1358042110178366
"no",0.882306457951427,0.11769354204857302
"no",0.8836076159638823,0.11639238403611772
"no",0.8740278643801601,0.1259721356198399
"yes",0.773767124878211,0.226232875121789
"no",0.847129158688415,0.15287084131158502
"no",0.9172110855811249,0.08278891441887519
"yes",0.3773475405965455,0.6226524594034545
"no",0.9142622512056908,0.08573774879430918
"no",0.841559434854062,0.1584405651459379
"yes",0.2583210664929053,0.7416789335070947
"no",0.869687819393979,0.13031218060602107
"no",0.9099216662441589,0.09007833375584112
"no",0.9124207989264073,0.08757920107359268
"no",0.7985198127178763,0.20148018728212375
"no",0.8219334372579572,0.17806656274204277
"no",0.8706122055710455,0.12938779442895457
"no",0.9019057157723843,0.09809428422761567
"no",0.8180572677856447,0.18194273221435528
"no",0.9032081486480227,0.09679185135197732
"no",0.8496880389487452,0.1503119610512548
"no",0.8901281382678221,0.1098718617321779
"yes",0.7637769732606947,0.2362230267393053
"no",0.860823807862455,0.13917619213754492
"no",0.908257120650052,0.09174287934994792
"no",0.8978650718461705,0.10213492815382953
"no",0.9216065037583426,0.07839349624165735
"no",0.8481599280579455,0.15184007194205448
"no",0.838944287639611,0.161055712360389
"no",0.8335806068420123,0.1664193931579877
"no",0.8788473183164363,0.12115268168356373
"no",0.890942606316728,0.10905739368327201
"yes",0.6929620707604098,0.30703792923959017
"yes",0.18002311711552177,0.8199768828844782
"no",0.7853396151995415,0.21466038480045851
"yes",0.6107217639060092,0.3892782360939908
"yes",0.3196996795143471,0.6803003204856529
"yes",0.6659395684602374,0.33406043153976267
"no",0.8814025761283985,0.11859742387160156
"yes",0.763422264581763,0.236577735418237
"no",0.8673620731256908,0.13263792687430925
"no",0.8977235468575877,0.10227645314241231
"no",0.90924410201714,0.09075589798285998
"no",0.9205547094964791,0.0794452905035209
"no",0.8447906549668782,0.15520934503312178
"no",0.7840793177040526,0.21592068229594746
"no",0.8036589080874929,0.19634109191250715
"yes",0.6259019670407532,0.3740980329592468
"no",0.8516761522534444,0.14832384774655555
"yes",0.49992210506399715,0.5000778949360029
"yes",0.19751591016080783,0.8024840898391922
"no",0.8968677553137583,0.10313224468624174
"yes",0.6889611449683868,0.31103885503161327
"no",0.7983650368623263,0.20163496313767365
"yes",0.33317578799897785,0.6668242120010222
"no",0.9244829782522925,0.07551702174770741
"yes",0.7449639701601667,0.25503602983983337
"yes",0.19668879967407926,0.8033112003259207
"no",0.9013653390275052,0.09863466097249488
"yes",0.7647249966986496,0.23527500330135043
"no",0.8966646140354243,0.10333538596457571
"no",0.9110206280537811,0.08897937194621885
"yes",0.3486276526257457,0.6513723473742543
"no",0.8195560658469021,0.18044393415309784
"no",0.849939553535076,0.15006044646492395
"yes",0.20127992693021768,0.7987200730697823
"yes",0.6979745327016242,0.3020254672983757
"no",0.8996128426250095,0.10038715737499049
"no",0.9200368645548429,0.07996313544515711
"yes",0.7405548811652497,0.2594451188347503
"no",0.9008954628050343,0.09910453719496569
"no",0.9110591754418303,0.08894082455816969
"no",0.9082392008805686,0.09176079911943132
"no",0.8880650769604597,0.11193492303954036
"no",0.9097860060571383,0.09021399394286163
"no",0.8657288723008877,0.1342711276991123
"no",0.9092650491577262,0.09073495084227377
"no",0.861496439238019,0.13850356076198103
"no",0.8900391653179912,0.10996083468200878
"no",0.9152844546748571,0.08471554532514286
"no",0.8583665611193088,0.14163343888069121
"no",0.8978504225321443,0.1021495774678557
"no",0.8782366902533871,0.12176330974661283
"no",0.8810862599876166,0.11891374001238343
"no",0.8353399819810128,0.16466001801898725
"yes",0.6610297567867512,0.33897024321324876
"yes",0.703557978564315,0.296442021435685
"no",0.9137118474695044,0.08628815253049561
"no",0.7852701273514912,0.21472987264850887
"no",0.9125828033548664,0.08741719664513363
"no",0.8290016145755406,0.17099838542445941
"yes",0.7816845206980353,0.21831547930196474
"no",0.908773105912657,0.09122689408734298
"yes",0.231071653665623,0.768928346334377
"yes",0.32317928704807386,0.6768207129519261
"yes",0.7604068026980026,0.2395931973019973
"yes",0.1065773323622482,0.8934226676377518
"no",0.9166876557494901,0.08331234425050989
"no",0.8220854776759602,0.17791452232403984
"no",0.9183836777118505,0.08161632228814954
"no",0.9048391308157069,0.09516086918429317
"no",0.8560136809253387,0.14398631907466125
"yes",0.7560295242935551,0.24397047570644495
"no",0.7999183284644615,0.2000816715355385
"no",0.8979648625716755,0.1020351374283245
"no",0.9244296326927799,0.07557036730722017
"no",0.8694946581329872,0.13050534186701274
"yes",0.7310426090272868,0.26895739097271315
"no",0.8914933868242633,0.10850661317573669
"yes",0.21213525207599304,0.787864747924007
"yes",0.6981701587189716,0.3018298412810284
"no",0.9011891391840612,0.0988108608159388
"no",0.9145080827152409,0.0854919172847591
"yes",0.7346071391480837,0.26539286085191627
"no",0.8466303115689219,0.15336968843107812
"yes",0.289272428732845,0.710727571267155
"no",0.8695889464410826,0.13041105355891733
"yes",0.6096925582645549,0.390307441735445
"no",0.8269508387471932,0.17304916125280678
"no",0.8556221395568271,0.14437786044317288
"no",0.7964644315819913,0.2035355684180087
"no",0.9024446567681284,0.09755534323187169
"no",0.8372823668365027,0.16271763316349727
"no",0.880607654406242,0.11939234559375794
"no",0.8159714362950745,0.18402856370492546
"no",0.8653115511760737,0.13468844882392628
"yes",0.7537280380506851,0.24627196194931492
"no",0.9202914901651851,0.07970850983481496
"no",0.8519713864927994,0.14802861350720062
"no",0.8848404498683728,0.11515955013162718
"yes",0.20067583414973822,0.7993241658502618
"no",0.8980372119023157,0.10196278809768439
"no",0.8338632396309904,0.16613676036900962
"yes",0.7423020246952008,0.2576979753047992
"no",0.8653154558356712,0.13468454416432887
"no",0.8877480782979996,0.11225192170200034
"no",0.8326214929210128,0.16737850707898713
"no",0.8704793382360867,0.12952066176391333
"no",0.9035777943038386,0.09642220569616146
"no",0.8168918468339323,0.18310815316606763
"yes",0.14759893029760096,0.852401069702399
"no",0.8166988203046804,0.18330117969531953
"no",0.8249880946374241,0.17501190536257596
"no",0.8883320539521578,0.11166794604784223
"yes",0.7570789464783255,0.2429210535216745
"yes",0.5943005787803848,0.4056994212196152
"no",0.8812209266407587,0.11877907335924126
"no",0.8273178667829332,0.1726821332170668
"no",0.8920742592615795,0.1079257407384205
"no",0.9216378920616944,0.07836210793830559
"no",0.8827848146251354,0.11721518537486468
"no",0.9098368495942325,0.09016315040576749
"no",0.908249889549928,0.09175011045007198
"no",0.8527980556577781,0.14720194434222186
"no",0.8997689681474658,0.10023103185253426
"yes",0.5186478939634731,0.4813521060365269
"no",0.9142465087154542,0.08575349128454583
"no",0.9153252872041341,0.08467471279586589
"no",0.8413746150249931,0.15862538497500686
"no",0.8618448580292223,0.1381551419707777
"no",0.8433249381594916,0.15667506184050836
"no",0.8236900454679105,0.17630995453208956
"yes",0.7598795338807423,0.2401204661192577
"yes",0.3876268578553618,0.6123731421446382
"no",0.8913448964549484,0.10865510354505165
"no",0.8271896624775713,0.17281033752242872
"no",0.8958772612381715,0.1041227387618285
"no",0.8727165146681476,0.12728348533185238
"no",0.9170502948562426,0.08294970514375746
"no",0.8312332101794844,0.16876678982051557
"no",0.9051515290772991,0.0948484709227009
"no",0.8740672833258637,0.12593271667413627
"no",0.9053402663921103,0.09465973360788969
"no",0.9048373032786133,0.09516269672138662
"yes",0.31099482507148246,0.6890051749285175
"no",0.8725694561160415,0.12743054388395847
"no",0.8383199816867334,0.1616800183132666
"no",0.896223939883218,0.10377606011678195
"yes",0.1652646675289272,0.8347353324710728
"no",0.8646981231448203,0.1353018768551797
"no",0.9189896671130624,0.08101033288693757
"no",0.8586261765766658,0.14137382342333418
"no",0.8011750664319399,0.19882493356806005
"no",0.8891173942113757,0.11088260578862434
"yes",0.5070844196294313,0.49291558037056865
"no",0.9108267955409872,0.08917320445901274
"yes",0.6843255638564116,0.31567443614358837
"yes",0.2264687908837506,0.7735312091162494
"no",0.8947967396729641,0.10520326032703582
"no",0.8702646689349786,0.12973533106502144
"yes",0.2509452006977474,0.7490547993022526
"no",0.8133366487242033,0.18666335127579664
"no",0.8237734617693527,0.1762265382306473
"no",0.8876935112303678,0.11230648876963219
"no",0.864267027938519,0.13573297206148108
"no",0.8595704559544426,0.14042954404555738
"yes",0.37420280575039455,0.6257971942496054
"no",0.8906449054330063,0.10935509456699367
"no",0.8897374725113657,0.11026252748863431
"no",0.816201715230115,0.183798284769885
"no",0.8787905781272143,0.12120942187278566
"yes",0.36808063954471726,0.6319193604552827
"no",0.8574497333937058,0.1425502666062942
"no",0.9186887625367116,0.0813112374632884
"no",0.873334828912379,0.12666517108762096
"no",0.8409540436001361,0.1590459563998639
"yes",0.5654722778727679,0.4345277221272322
"no",0.8472259796159489,0.1527740203840511
"yes",0.12927868998434455,0.8707213100156554
"no",0.8353643943692289,0.16463560563077106
"no",0.8821243665694195,0.11787563343058052
"no",0.8748053803625965,0.12519461963740355
"no",0.8307934395843835,0.1692065604156165
"no",0.8398308226021531,0.1601691773978468
"no",0.8868502783386327,0.11314972166136733
"no",0.8959943351035602,0.10400566489643981
"yes",0.4745137955341697,0.5254862044658303
"no",0.876494153351749,0.12350584664825101
"yes",0.20754173895316474,0.7924582610468353
"no",0.7942217660319786,0.20577823396802142
"no",0.8994073295857061,0.1005926704142939
"no",0.895605543258648,0.10439445674135199
"no",0.8277744094755708,0.17222559052442926
"no",0.89063791771232,0.10936208228767998
"no",0.8723715512968796,0.12762844870312037
"no",0.8670582531346798,0.1329417468653203
"yes",0.7001581186433077,0.29984188135669226
"no",0.84956240195692,0.15043759804308
"no",0.8979571416638334,0.10204285833616655
"no",0.9098119540615819,0.09018804593841807
"yes",0.2197287695936262,0.7802712304063738
"no",0.8477716450705508,0.1522283549294492
"no",0.9008052835792568,0.09919471642074314
"no",0.8662680238408648,0.1337319761591352
"no",0.9219234034337119,0.07807659656628804
"no",0.8901214737354093,0.10987852626459066
"no",0.9067019244155758,0.0932980755844241
"no",0.8735433579312545,0.12645664206874555
"no",0.8796580888958782,0.12034191110412189
"no",0.8841144525509081,0.11588554744909182
"no",0.9143466928083975,0.08565330719160248
"no",0.9033605073847872,0.09663949261521279
"no",0.8448767625413224,0.15512323745867765
"yes",0.665623363318633,0.33437663668136697
"no",0.9038061290454065,0.0961938709545935
"no",0.8456539341503444,0.1543460658496556
"no",0.9191384277200942,0.08086157227990581
"no",0.8908227954065093,0.10917720459349066
"yes",0.7326096967246642,0.2673903032753358
"no",0.920771522368886,0.079228477631114
"no",0.9163549091245579,0.08364509087544217
"no",0.910546354495017,0.08945364550498304
"no",0.8520044253373626,0.1479955746626373
"yes",0.7832639083371603,0.21673609166283972
"no",0.8783033537623333,0.1216966462376668
"yes",0.3108004473629912,0.6891995526370088
"no",0.9245426650326227,0.07545733496737728
"no",0.8368940522632586,0.16310594773674142
"no",0.8262326353929885,0.17376736460701153
"no",0.9202314096428807,0.0797685903571192
"no",0.8323998060699337,0.1676001939300663
"no",0.923931455677328,0.07606854432267195
"no",0.8993257669588292,0.10067423304117083
"no",0.871917018289629,0.12808298171037108
"yes",0.47701006644045696,0.522989933559543
"no",0.863036445069628,0.13696355493037204
"no",0.9056342613983637,0.09436573860163631
"no",0.896571949824396,0.10342805017560397
"no",0.8616304398531583,0.13836956014684165
"no",0.8302944433942128,0.16970555660578718
"no",0.9023304001427529,0.09766959985724707
"yes",0.6800059418474251,0.3199940581525748
"yes",0.29725129982522847,0.7027487001747715
"no",0.7969677699340223,0.20303223006597765
"no",0.8517931219040963,0.14820687809590374
"no",0.8900024564083,0.10999754359169998
"no",0.8360152954074125,0.16398470459258752
"no",0.8989405168522877,0.10105948314771229
"yes",0.5779465631900342,0.42205343680996577
"yes",0.6139698254290422,0.3860301745709578
"no",0.8886228616200088,0.11137713837999116
"no",0.8965498494162268,0.10345015058377316
"no",0.892192864112143,0.10780713588785697
"no",0.9105845375722593,0.08941546242774066
"no",0.9237537202831325,0.07624627971686754
"yes",0.6604353880020771,0.33956461199792287
"yes",0.1826780583758778,0.8173219416241222
"no",0.8495700953663652,0.15042990463363487
"no",0.8678286754976201,0.13217132450237995
"no",0.8755107960692903,0.12448920393070971
"no",0.8272550805410703,0.17274491945892964
"yes",0.5470175747182688,0.4529824252817312
"no",0.8942502887938764,0.1057497112061237
"no",0.8500798290101294,0.14992017098987062
"no",0.9158760341671076,0.08412396583289236
"no",0.8584941979913543,0.1415058020086457
"no",0.8814128373305536,0.11858716266944633
"yes",0.3824642696713568,0.6175357303286432
"no",0.7936293830141254,0.20637061698587458
"no",0.8889558592776046,0.11104414072239548
"no",0.8616797466730133,0.1383202533269867
"no",0.918916176720318,0.08108382327968201
"yes",0.6620722104928629,0.3379277895071371
"no",0.8747875041048203,0.12521249589517972
"no",0.8932084774611818,0.1067915225388182
"no",0.8739419266128062,0.12605807338719377
"no",0.8387360556263705,0.16126394437362945
"no",0.8570891961041589,0.14291080389584104
"no",0.8108678891508629,0.1891321108491371
"no",0.8925996730774507,0.10740032692254929
"yes",0.39544258242905184,0.6045574175709482
"no",0.9019386569134724,0.09806134308652764
"no",0.8824250320193633,0.11757496798063674
"yes",0.49278260897563875,0.5072173910243613
"no",0.8419891075201636,0.15801089247983632
"yes",0.7768614044258444,0.22313859557415566
"no",0.8250839699909194,0.17491603000908057
"no",0.9012849714138818,0.09871502858611828
"no",0.8468312477731857,0.15316875222681428
"no",0.8800982309043665,0.11990176909563358
"no",0.8499211856961592,0.15007881430384082
"no",0.8371483906989028,0.16285160930109716
"no",0.8019272497313037,0.19807275026869625
"no",0.8775317820210589,0.12246821797894115
"no",0.8783276967287742,0.12167230327122584
"no",0.8445554611002718,0.15544453889972817
"yes",0.6500784274874163,0.34992157251258366
"no",0.8838067950110523,0.11619320498894768
"yes",0.25360117229230916,0.7463988277076908
"no",0.8767249731890704,0.12327502681092964
"no",0.8288838506841546,0.17111614931584537
"yes",0.7430655570791374,0.2569344429208627
"no",0.8982613954195324,0.10173860458046752
"no",0.8958019099525278,0.10419809004747217
"no",0.8702824663921743,0.1297175336078257
"no",0.877564945777943,0.122435054222057
"no",0.9066968400375014,0.09330315996249863
"yes",0.6838429920395517,0.3161570079604483
"no",0.886784464809306,0.113215535190694
"no",0.9114809715310979,0.0885190284689021
"no",0.8193839545658629,0.1806160454341371
"yes",0.6932787968853024,0.30672120311469764
"no",0.9009521491925687,0.09904785080743127
"no",0.9082874333722412,0.09171256662775884
"yes",0.2979221976704156,0.7020778023295844
"no",0.9033896774804422,0.09661032251955784
"no",0.8783915296502887,0.12160847034971134
"no",0.8895214327232437,0.11047856727675628
"no",0.8551693575588208,0.14483064244117913
"no",0.896064494472485,0.103935505527515
"no",0.847485165974055,0.152514834025945
"yes",0.26490102841508334,0.7350989715849167
"no",0.8647180905981203,0.1352819094018797
"yes",0.5846085022386633,0.4153914977613366
"no",0.850561517582458,0.14943848241754198
"no",0.8469314952234723,0.15306850477652761
"no",0.8994316962783799,0.10056830372162005
"no",0.8898741985300562,0.11012580146994383
"no",0.893627824162167,0.10637217583783297
"yes",0.6990614180725069,0.3009385819274931
"yes",0.17998568938834025,0.8200143106116597
"no",0.8839402059223694,0.11605979407763058
"yes",0.7786148802410091,0.22138511975899083
"no",0.9008762919993281,0.09912370800067194
"no",0.9077698712576403,0.09223012874235965
"no",0.9155955852868305,0.08440441471316952
"no",0.9160208796301136,0.08397912036988643
"no",0.8235970615422058,0.17640293845779417
"no",0.9063864850229482,0.0936135149770518
"yes",0.3562249045539506,0.6437750954460494
"no",0.8602903413161307,0.13970965868386925
"no",0.8959609732592675,0.10403902674073247
"no",0.8973220490279863,0.10267795097201371
"no",0.8893504778195647,0.11064952218043528
"no",0.8704297547625284,0.12957024523747157
"no",0.9034901480111485,0.09650985198885156
"no",0.9154041348483969,0.08459586515160314
"no",0.8983244387213813,0.1016755612786187
"yes",0.7096956453026109,0.2903043546973892
"no",0.9047629319742866,0.09523706802571337
"no",0.848378961053333,0.151621038946667
"no",0.9120492584340113,0.08795074156598874
"yes",0.5854089832729485,0.4145910167270515
"no",0.82039543838474,0.17960456161525995
"yes",0.44136415635607584,0.5586358436439242
"no",0.8503993359806425,0.14960066401935745
"yes",0.5793799625230347,0.42062003747696525
"no",0.9160657478906258,0.08393425210937422
"yes",0.14079336407723209,0.8592066359227679
"yes",0.6616909060054342,0.33830909399456577
"no",0.8952595225554948,0.10474047744450524
"no",0.8942486708316142,0.10575132916838578
"yes",0.6095142465131655,0.39048575348683445
"no",0.8953349714538194,0.10466502854618062
"yes",0.42341935144953136,0.5765806485504686
"no",0.8170963170326151,0.18290368296738493
"no",0.8875730292923807,0.1124269707076193
"no",0.9064061236653556,0.09359387633464443
"no",0.9030546185607097,0.09694538143929037
"no",0.9117917604219236,0.0882082395780764
"yes",0.2831044552724026,0.7168955447275974
"no",0.9121731098985544,0.08782689010144568
"yes",0.19803880921664596,0.801961190783354
"no",0.9095144188043282,0.09048558119567185
"no",0.8992285649258133,0.10077143507418676
"no",0.8571679678105495,0.1428320321894505
"no",0.9144371660155712,0.08556283398442875
"no",0.8734065025152471,0.1265934974847529
"no",0.9056076206968822,0.09439237930311788
"no",0.9087212153413408,0.0912787846586592
"no",0.8857282469073903,0.11427175309260972
"no",0.9123617783989181,0.08763822160108196
"yes",0.7464910372712567,0.25350896272874335
"no",0.9211755578426323,0.07882444215736777
"no",0.8360779030727652,0.16392209692723483
"no",0.7923960138159226,0.2076039861840774
"no",0.9042635772164886,0.09573642278351134
"no",0.9024019557042864,0.09759804429571362
"yes",0.6465697750261228,0.3534302249738772
"yes",0.7029704206414544,0.29702957935854557
"yes",0.14992482029107357,0.8500751797089264
"no",0.8845021211314431,0.11549787886855686
"no",0.9078450432307028,0.09215495676929725
"yes",0.7398118751378868,0.2601881248621131
"no",0.8460236943635512,0.15397630563644885
"yes",0.7528240014296532,0.24717599857034672
"no",0.8240544687342032,0.17594553126579685
"no",0.842468891020754,0.15753110897924602
"no",0.9188142755733162,0.08118572442668376
"no",0.8954495419689504,0.10455045803104952
"yes",0.29032461327948256,0.7096753867205174
"yes",0.7681086662851213,0.23189133371487866
"no",0.8904357611505167,0.10956423884948328
"no",0.7967781983189122,0.20322180168108783
"yes",0.6782033097166879,0.32179669028331215
"yes",0.1582220116671642,0.8417779883328358
"yes",0.18879165982674218,0.8112083401732578
"no",0.8329395237734682,0.1670604762265317
"no",0.8774111268204021,0.12258887317959787
"no",0.8744340342046866,0.12556596579531343
"no",0.9015597495037,0.09844025049630006
"no",0.8902076385341252,0.10979236146587482
"no",0.8599356900294152,0.14006430997058483
"no",0.9065975323415323,0.09340246765846771
"no",0.9204262755250906,0.07957372447490944
"no",0.917670936479837,0.08232906352016295
"no",0.9012410070934395,0.09875899290656058
"no",0.9044255219962599,0.09557447800374004
"yes",0.3955462477723497,0.6044537522276503
"no",0.8732533419725389,0.1267466580274611
"no",0.8917262026681668,0.10827379733183319
"no",0.8625057282141184,0.13749427178588158
"no",0.8882279281698404,0.11177207183015953
"yes",0.18253572672962126,0.8174642732703787
"no",0.9222794810774325,0.07772051892256747
"yes",0.6906303287615836,0.3093696712384164
"no",0.9152329796125118,0.08476702038748823
"no",0.9113537807910466,0.08864621920895341
"yes",0.4582964933100827,0.5417035066899173
"yes",0.17006235283261162,0.8299376471673884
"no",0.9220135319765114,0.07798646802348864
"no",0.8975759179210601,0.10242408207893997
"no",0.7982185772018506,0.2017814227981493
"yes",0.7428032487884453,0.2571967512115547
"yes",0.7757200955941483,0.22427990440585163
"no",0.8189090926951863,0.18109090730481373
"yes",0.7819894528115501,0.2180105471884499
"no",0.9208289042091422,0.07917109579085783
"yes",0.21646434290834526,0.7835356570916547
"no",0.8802694789141492,0.11973052108585086
"no",0.8428210795279147,0.1571789204720852
"no",0.9162820133177152,0.08371798668228486
"no",0.8632151176726812,0.13678488232731875
"yes",0.6809598496209648,0.3190401503790352
"no",0.822173977530185,0.17782602246981502
"no",0.9161361672833985,0.08386383271660143
"yes",0.1481590844750068,0.8518409155249932
"no",0.8778142358625777,0.12218576413742228
"no",0.8638027788648299,0.13619722113517002
"no",0.8722985902263094,0.12770140977369057
"no",0.896216538850269,0.10378346114973105
"no",0.8881935966920507,0.11180640330794939
"yes",0.635083712848848,0.364916287151152
"yes",0.7456348601805916,0.2543651398194084
"no",0.9222523065175698,0.07774769348243014
"yes",0.2429285612864951,0.7570714387135049
"no",0.8672892066205581,0.13271079337944192
"no",0.898188430163154,0.10181156983684599
"no",0.8600541807799875,0.1399458192200125
"no",0.9050536436804599,0.09494635631954004
"no",0.8408666304946937,0.15913336950530635
"no",0.9224568584141638,0.07754314158583621
"yes",0.17325656164894754,0.8267434383510525
"no",0.9017568386206241,0.09824316137937596
"no",0.8752531018476737,0.1247468981523263
"yes",0.3359729954031794,0.6640270045968206
"yes",0.1731505327906463,0.8268494672093537
"yes",0.7195297851863934,0.28047021481360657
"no",0.8809682700138481,0.11903172998615189
"no",0.8468061193624815,0.15319388063751851
"no",0.9171785696357765,0.08282143036422349
"no",0.8676651132577423,0.13233488674225768
"yes",0.5775287189096978,0.42247128109030224
"yes",0.25862186350496186,0.7413781364950381
"no",0.8843017846214966,0.11569821537850349
"yes",0.7674530795694727,0.23254692043052724
"yes",0.3019098233179176,0.6980901766820824
"yes",0.48532957172991753,0.5146704282700825
"no",0.8280317743985629,0.17196822560143712
"yes",0.4335217688341214,0.5664782311658786
"yes",0.704095416282662,0.2959045837173379
"yes",0.5113158416541816,0.48868415834581835
"no",0.9014175212152337,0.09858247878476636
"no",0.9136457888186321,0.08635421118136785
"no",0.8528096966127559,0.14719030338724412
"yes",0.6832726117721442,0.31672738822785584
"no",0.7971990898065462,0.20280091019345378
"no",0.8949924741161261,0.10500752588387387
"no",0.8583117311625151,0.14168826883748484
"no",0.9150351154457671,0.08496488455423294
"yes",0.30958944758453555,0.6904105524154645
"no",0.9212818305797711,0.0787181694202289
"no",0.9062902839566158,0.09370971604338423
"yes",0.5909039322027143,0.40909606779728563
"yes",0.32737943129763314,0.6726205687023669
"no",0.8996171039482694,0.10038289605173056
"no",0.8881084499548184,0.11189155004518157
"no",0.9121753695759298,0.08782463042407024
"no",0.8700375691232091,0.1299624308767909
"no",0.7855523924989705,0.21444760750102956
"yes",0.7580559753795415,0.24194402462045847
"no",0.8182193384541926,0.18178066154580738
"no",0.9164272630598665,0.08357273694013347
"no",0.8850181748105269,0.11498182518947304
"no",0.8601944377033264,0.13980556229667357
"no",0.8765058461838195,0.12349415381618047
"no",0.8444557453127857,0.15554425468721433
"yes",0.6717297209652614,0.3282702790347386
"yes",0.44104800975553604,0.558951990244464
"no",0.9142355534823181,0.0857644465176819
"no",0.8137895221423928,0.1862104778576072
"no",0.8747862684828015,0.12521373151719847
"yes",0.7777783965909232,0.22222160340907685
"no",0.9182415725535691,0.08175842744643093
"no",0.8583290218584972,0.14167097814150276
"no",0.9015838133115303,0.0984161866884697
"no",0.830244991201999,0.169755008798001
"no",0.9209977316669451,0.07900226833305496
"no",0.8524367199570333,0.14756328004296668
"yes",0.7570952894779461,0.24290471052205392
"no",0.8714555871196035,0.12854441288039647
"no",0.8830507385979327,0.11694926140206735
"no",0.9039392874664519,0.09606071253354811
"no",0.8278823589801367,0.17211764101986332
"no",0.8839624187205927,0.11603758127940732
"no",0.9137818448298193,0.08621815517018068
"no",0.9105931554334721,0.08940684456652796
"no",0.8280021730073627,0.17199782699263735
"no",0.8721841594058309,0.12781584059416903
"yes",0.478662369876626,0.521337630123374
"yes",0.7031691729624279,0.2968308270375721
"no",0.8785912893951107,0.1214087106048893
"no",0.8934963094313687,0.10650369056863133
"yes",0.7792918620265686,0.22070813797343136
"no",0.8724346215117127,0.12756537848828728
"no",0.83274424638888,0.16725575361112
"no",0.86926769890142,0.13073230109858
"no",0.9222951172997921,0.07770488270020791
"no",0.8896319164528187,0.11036808354718128
"no",0.9031556981911149,0.0968443018088851
"no",0.8091810971965583,0.19081890280344174
"yes",0.3968208101901973,0.6031791898098027
"no",0.8813760622788509,0.11862393772114906
"no",0.8704057127485607,0.1295942872514393
"yes",0.11291007760451344,0.8870899223954866
"no",0.872525106338016,0.12747489366198397
"yes",0.21629677761682686,0.7837032223831731
"no",0.893676171153422,0.10632382884657803
"no",0.899201641980046,0.10079835801995395
"no",0.9197973527865974,0.0802026472134026
