"predict","no","yes"
"yes",0.6618173454649305,0.33818265453506946
"no",0.8650665855602799,0.13493341443972012
"no",0.8850609596985815,0.11493904030141851
"no",0.7701761202030538,0.22982387979694618
"yes",0.6978812116450539,0.30211878835494616
"no",0.8772092953164699,0.1227907046835302
"no",0.8970416329364446,0.10295836706355548
"yes",0.4529963684563614,0.5470036315436386
"no",0.8808138929495052,0.11918610705049483
"no",0.8606225725197695,0.13937742748023055
"no",0.8446692495380974,0.15533075046190264
"no",0.8120202921172206,0.18797970788277935
"no",0.8553820352173676,0.14461796478263245
"no",0.843725986194892,0.15627401380510794
"yes",0.3919030639353015,0.6080969360646985
"no",0.8199896833990781,0.18001031660092195
"yes",0.622016453141426,0.37798354685857405
"no",0.7989310105519692,0.20106898944803075
"no",0.8174308944835951,0.18256910551640493
"no",0.8818432537454206,0.11815674625457938
"no",0.8601316470591136,0.13986835294088637
"no",0.8362398247499242,0.16376017525007583
"yes",0.6677018384560245,0.33229816154397557
"yes",0.37990317280917874,0.6200968271908213
"no",0.868488097889598,0.13151190211040195
"no",0.8097162130659517,0.19028378693404835
"no",0.8778847359393176,0.12211526406068239
"no",0.877593849084895,0.122406150915105
"no",0.911485534413732,0.08851446558626802
"no",0.9034462786224471,0.09655372137755293
"no",0.813337311503487,0.18666268849651305
"no",0.8886290968098225,0.11137090319017749
"yes",0.452858837323303,0.547141162676697
"no",0.8186534947622524,0.18134650523774765
"no",0.8710434003596648,0.12895659964033518
"no",0.8723849068690996,0.1276150931309003
"no",0.866909742201818,0.13309025779818195
"no",0.8446575829862998,0.15534241701370025
"no",0.8800337802629907,0.11996621973700924
"no",0.9075493415249112,0.09245065847508886
"no",0.8875356815916793,0.11246431840832077
"yes",0.6975276902378158,0.30247230976218414
"no",0.8807628812516102,0.11923711874838985
"no",0.7823702973686397,0.21762970263136028
"no",0.9046758229452025,0.09532417705479743
"yes",0.6455138478316491,0.35448615216835094
"no",0.7952439952203121,0.20475600477968797
"yes",0.5279153149134121,0.4720846850865878
"no",0.8016986824684295,0.19830131753157054
"yes",0.58037193236421,0.4196280676357899
"no",0.9018309387735441,0.09816906122645586
"yes",0.38062175362654405,0.619378246373456
"yes",0.6171357090134717,0.38286429098652824
"no",0.880253864902522,0.11974613509747803
"no",0.869662479778179,0.13033752022182096
"yes",0.6370967072731667,0.3629032927268333
"no",0.8741397803349686,0.12586021966503133
"yes",0.5475769007130009,0.45242309928699903
"no",0.7554659156606904,0.2445340843393096
"no",0.8675340596129809,0.13246594038701906
"no",0.8695208271900471,0.13047917280995294
"no",0.8907876885643637,0.10921231143563626
"no",0.8876975871551601,0.1123024128448399
"yes",0.45073536508371137,0.5492646349162886
"no",0.9062580076786398,0.0937419923213602
"yes",0.37452277705903025,0.6254772229409697
"no",0.9004367135108639,0.09956328648913618
"no",0.8842225833346934,0.11577741666530662
"no",0.8174569115718442,0.18254308842815586
"no",0.8965449640304608,0.10345503596953924
"no",0.8583637372866548,0.1416362627133452
"no",0.8752876585677251,0.12471234143227497
"no",0.8927801717048797,0.1072198282951203
"no",0.8655533831234773,0.13444661687652268
"no",0.9016461552192753,0.09835384478072472
"yes",0.7425690852484914,0.25743091475150853
"no",0.9112870214937995,0.08871297850620051
"no",0.8025819056936365,0.19741809430636348
"no",0.7940369847696558,0.20596301523034416
"no",0.8732796114701084,0.12672038852989168
"no",0.8786490852222952,0.12135091477770475
"yes",0.6926779290656039,0.3073220709343961
"yes",0.6698923701733884,0.33010762982661157
"yes",0.3229056052838042,0.6770943947161958
"no",0.8312722445694392,0.1687277554305609
"no",0.8610998799000823,0.13890012009991773
"yes",0.7226541471790329,0.2773458528209671
"no",0.81421763706429,0.18578236293571004
"yes",0.7142226724816527,0.2857773275183473
"no",0.7579770531806664,0.2420229468193336
"no",0.7731113588561598,0.22688864114384025
"no",0.9106640515776464,0.08933594842235357
"no",0.8691244017545153,0.1308755982454847
"yes",0.4523861864328257,0.5476138135671743
"no",0.7548544306139731,0.2451455693860269
"no",0.8343759578007999,0.16562404219920007
"no",0.762424603236866,0.23757539676313397
"yes",0.6617478640022421,0.3382521359977579
"yes",0.38782308695166634,0.6121769130483337
"yes",0.3910249660807138,0.6089750339192862
"no",0.8098860830089328,0.1901139169910672
"no",0.8634606562655169,0.13653934373448307
"no",0.8099622596759927,0.19003774032400736
"no",0.8762977446151883,0.12370225538481175
"no",0.8738104402707264,0.12618955972927356
"no",0.8029297979904978,0.19707020200950218
"no",0.8970451192133795,0.10295488078662046
"no",0.9027828827159592,0.09721711728404081
"no",0.9014893303537985,0.09851066964620149
"no",0.8858014047820785,0.11419859521792149
"no",0.8657765453162745,0.13422345468372548
"yes",0.4681660170932769,0.5318339829067231
"no",0.8465271143985249,0.15347288560147512
"no",0.8529557475372724,0.14704425246272754
"no",0.8370087321119889,0.16299126788801108
"no",0.838829550743395,0.16117044925660498
"yes",0.3552871748803649,0.6447128251196351
"no",0.9151792940077743,0.08482070599222566
"yes",0.6701167377756736,0.32988326222432646
"no",0.9145033445933703,0.08549665540662962
"no",0.8822963936610166,0.1177036063389834
"yes",0.5591591717350775,0.4408408282649225
"yes",0.4261701139711188,0.5738298860288812
"no",0.9061120372771387,0.0938879627228612
"no",0.8612867751909128,0.13871322480908727
"no",0.7788726193363066,0.22112738066369342
"yes",0.7371612759413702,0.2628387240586299
"yes",0.7006290746780099,0.29937092532199
"no",0.8020433825111608,0.19795661748883925
"yes",0.7154021794568697,0.2845978205431304
"no",0.9168898110965283,0.08311018890347167
"yes",0.36499786199975437,0.6350021380002456
"no",0.8576619504526378,0.14233804954736218
"no",0.8248585798273783,0.17514142017262171
"no",0.9084497742753664,0.09155022572463353
"no",0.8064459864970629,0.19355401350293713
"yes",0.6975547556449984,0.3024452443550016
"no",0.8014533767903003,0.1985466232096997
"no",0.8998842535956412,0.1001157464043588
"yes",0.38421234525626924,0.6157876547437308
"no",0.866877428320616,0.13312257167938407
"no",0.8419528315986347,0.1580471684013653
"no",0.8047057139816963,0.1952942860183037
"no",0.8810495253090302,0.11895047469096975
"no",0.8593701893404525,0.14062981065954752
"yes",0.6632584797515502,0.3367415202484499
"yes",0.7402670369079711,0.2597329630920288
"no",0.9123364582550271,0.08766354174497298
"yes",0.40213823329200693,0.5978617667079931
"no",0.8342422934119179,0.1657577065880821
"no",0.878318795490225,0.121681204509775
"no",0.8112300606717662,0.18876993932823388
"no",0.899265628662402,0.10073437133759795
"no",0.7961461790212025,0.20385382097879748
"no",0.9082643194609492,0.09173568053905085
"yes",0.4138317015609284,0.5861682984390716
"no",0.8605098567195495,0.13949014328045045
"no",0.8362896045153876,0.1637103954846124
"yes",0.5092160090380824,0.4907839909619176
"yes",0.43804055404169795,0.561959445958302
"yes",0.7067986235384569,0.29320137646154315
"no",0.8454248129865456,0.15457518701345446
"no",0.7897555355659828,0.2102444644340172
"no",0.9114628240307214,0.08853717596927854
"no",0.7881619397339663,0.21183806026603372
"yes",0.5981651078879179,0.4018348921120821
"yes",0.40589365021337453,0.5941063497866255
"no",0.8697848112634411,0.1302151887365589
"no",0.7687412851954017,0.23125871480459823
"yes",0.4406896847051871,0.5593103152948129
"yes",0.6030155210458918,0.39698447895410816
"no",0.8266343492260567,0.17336565077394325
"yes",0.560604962554687,0.439395037445313
"yes",0.7115882328443779,0.28841176715562217
"yes",0.4642869496740273,0.5357130503259727
"no",0.87745248603726,0.12254751396274001
"no",0.8992842383106419,0.10071576168935811
"no",0.8065301943924508,0.19346980560754917
"yes",0.6824557175577957,0.31754428244220434
"no",0.7817868240829747,0.2182131759170253
"no",0.8595466370793959,0.1404533629206041
"no",0.833163316191349,0.16683668380865108
"no",0.9063334721458436,0.09366652785415638
"yes",0.4767138376003881,0.5232861623996119
"no",0.9102782934548989,0.0897217065451011
"no",0.8818009256313029,0.11819907436869712
"yes",0.6521166825367195,0.34788331746328044
"yes",0.42766562517382845,0.5723343748261716
"no",0.8727797483173989,0.1272202516826011
"no",0.8621439606351826,0.13785603936481736
"no",0.896857185195116,0.10314281480488395
"no",0.8051029513721659,0.19489704862783402
"no",0.7684298739776138,0.23157012602238625
"yes",0.7493449004307013,0.2506550995692987
"no",0.8188414968823692,0.18115850311763085
"no",0.909937171875039,0.090062828124961
"no",0.8532036494639637,0.1467963505360363
"no",0.8241703719083019,0.17582962809169814
"no",0.844990129226322,0.15500987077367806
"no",0.8002090435476437,0.19979095645235637
"yes",0.680329298044241,0.31967070195575903
"yes",0.5946853040817478,0.4053146959182522
"no",0.8831310831645539,0.11686891683544609
"no",0.7651593092634283,0.23484069073657168
"no",0.8428083089897853,0.15719169101021463
"no",0.7508130368225739,0.24918696317742606
"no",0.9094005874137886,0.0905994125862114
"no",0.8425505912647755,0.15744940873522453
"no",0.8575242801276934,0.14247571987230653
"no",0.7697223894499428,0.23027761055005722
"no",0.9060369015696969,0.09396309843030311
"no",0.8047344123799441,0.19526558762005583
"yes",0.7431457295526184,0.2568542704473816
"no",0.8446776188873886,0.15532238111261137
"no",0.8448943567367835,0.15510564326321655
"no",0.8661497433591849,0.13385025664081512
"no",0.7724236041224679,0.22757639587753212
"no",0.8641872644632616,0.1358127355367384
"no",0.8927760297906446,0.10722397020935537
"no",0.9052742021433792,0.09472579785662087
"yes",0.7472906316012862,0.25270936839871383
"no",0.8450744668313255,0.1549255331686745
"yes",0.582111287859638,0.417888712140362
"yes",0.7018728564122024,0.29812714358779757
"no",0.8563144385718414,0.1436855614281586
"no",0.8515037644578523,0.14849623554214775
"no",0.7788812239157861,0.22111877608421396
"no",0.8405582797827673,0.15944172021723274
"no",0.8006201643032809,0.1993798356967192
"no",0.8576489415457927,0.14235105845420726
"no",0.9129771934345557,0.0870228065654443
"no",0.8568006377904748,0.14319936220952523
"no",0.8847473775809777,0.11525262241902239
"no",0.7811278556851081,0.2188721443148919
"yes",0.4963806387655334,0.5036193612344666
"no",0.8602057997935552,0.13979420020644484
"no",0.8023139500122122,0.19768604998778783
"yes",0.3125694974542743,0.6874305025457257
"no",0.8259139012586312,0.17408609874136882
"yes",0.4161251974574456,0.5838748025425544
"no",0.863408152823516,0.13659184717648398
"no",0.8751400710430921,0.1248599289569079
"no",0.9006495385610921,0.09935046143890791
"no",0.8844710628380676,0.1155289371619324
"no",0.8600600223970488,0.13993997760295118
"no",0.8828654518420536,0.1171345481579465
"no",0.8240094091797494,0.1759905908202506
"yes",0.46815855026085373,0.5318414497391463
"no",0.9121791830717242,0.08782081692827581
"no",0.8803174496158113,0.11968255038418871
"no",0.835186373108294,0.16481362689170595
"no",0.8010687144707144,0.19893128552928563
"yes",0.6733441177176821,0.3266558822823179
"no",0.8120005902746504,0.18799940972534954
"no",0.8628960929255185,0.1371039070744815
"yes",0.5641849024899058,0.4358150975100942
"yes",0.4698838506991374,0.5301161493008626
"no",0.8711384196718057,0.12886158032819423
"no",0.8597800844418789,0.14021991555812108
"no",0.8447562321789148,0.1552437678210852
"no",0.841697924284249,0.15830207571575092
"no",0.8927685189158381,0.10723148108416189
"no",0.8611216637384439,0.1388783362615561
"no",0.8223057304025603,0.17769426959743972
"no",0.8248034645457156,0.17519653545428437
"no",0.8641149198741378,0.13588508012586223
"yes",0.6665448184683834,0.3334551815316166
"no",0.8119934081298179,0.1880065918701821
"yes",0.6803923040361648,0.31960769596383526
"no",0.8425515577641813,0.15744844223581872
"no",0.8321980445254924,0.16780195547450755
"yes",0.7206078459128632,0.2793921540871368
"no",0.8779833630465304,0.12201663695346962
"yes",0.6645483783963708,0.33545162160362924
"no",0.8414989124171305,0.1585010875828695
"no",0.783708484255502,0.21629151574449795
"no",0.8531202390205098,0.1468797609794902
"yes",0.7012357814847021,0.2987642185152979
"no",0.8753535516309161,0.1246464483690839
"no",0.9068868277825082,0.09311317221749185
"yes",0.4610990616308682,0.5389009383691318
"yes",0.619698442044716,0.3803015579552839
"yes",0.693976540335683,0.306023459664317
"yes",0.6079948161037485,0.39200518389625144
"yes",0.5463838166255837,0.4536161833744164
"no",0.894298590669277,0.105701409330723
"no",0.7885127604466375,0.2114872395533624
"no",0.8658819442834769,0.13411805571652308
"yes",0.7092440379253528,0.2907559620746471
"no",0.8093799403668609,0.19062005963313908
"yes",0.3518373693511385,0.6481626306488615
"yes",0.6415145232668625,0.35848547673313746
"no",0.908257381853128,0.09174261814687198
"yes",0.37684849345967375,0.6231515065403262
"no",0.8708878893694526,0.12911211063054742
"no",0.8960300643080568,0.1039699356919432
"no",0.8983073680650974,0.10169263193490267
"yes",0.7346574035015965,0.2653425964984036
"no",0.8619812550374274,0.1380187449625726
"no",0.7960512952390857,0.20394870476091437
"no",0.8696167905988936,0.13038320940110643
"yes",0.7271635847267586,0.2728364152732415
"no",0.9160898255402499,0.08391017445975008
"no",0.9093475654231657,0.09065243457683424
"yes",0.7089830740044338,0.2910169259955662
"yes",0.6995522000480541,0.300447799951946
"no",0.8746650793536099,0.12533492064639007
"no",0.860977836363,0.13902216363700004
"no",0.852601238957439,0.14739876104256097
"no",0.8362884904511682,0.16371150954883182
"no",0.9109281679239631,0.08907183207603686
"no",0.8240746223900903,0.1759253776099097
"yes",0.7007291953299379,0.2992708046700621
"yes",0.6570045961777276,0.3429954038222725
"yes",0.640873410746826,0.359126589253174
"yes",0.6717012717676951,0.32829872823230494
"yes",0.37022749851510917,0.6297725014848908
"no",0.7729888577458863,0.22701114225411365
"yes",0.7295967856186641,0.27040321438133585
"no",0.834553265016926,0.16544673498307405
"yes",0.6743234103715697,0.32567658962843027
"no",0.8227182546596693,0.17728174534033073
"no",0.8860640174540552,0.11393598254594481
"no",0.8790879604151717,0.12091203958482831
"no",0.8522139411179539,0.14778605888204607
"no",0.8660296516983255,0.13397034830167456
"yes",0.4323917851675756,0.5676082148324244
"no",0.8838421586080393,0.11615784139196075
"yes",0.4208857659427444,0.5791142340572556
"no",0.8184908141888665,0.18150918581113348
"no",0.7762322996788305,0.2237677003211695
"no",0.8419496647056736,0.1580503352943264
"no",0.7882749354754355,0.21172506452456447
"yes",0.569678950953926,0.430321049046074
"yes",0.466667369735583,0.533332630264417
"no",0.8612885773954028,0.13871142260459723
"no",0.8238495458092934,0.17615045419070668
"no",0.8759650009744554,0.12403499902554463
"no",0.8718429250303543,0.12815707496964568
"no",0.844872302823415,0.15512769717658506
"no",0.8720579121970026,0.1279420878029974
"no",0.7503466549347364,0.24965334506526365
"no",0.8642192993871278,0.13578070061287217
"no",0.7909057891677278,0.20909421083227223
"no",0.8474672735699624,0.15253272643003762
"no",0.8013338550529,0.19866614494710003
"no",0.8329100202860394,0.16708997971396058
"yes",0.7014775769219446,0.29852242307805543
"no",0.8379477964728927,0.1620522035271073
"no",0.88818129484913,0.11181870515086997
"no",0.9037483162362583,0.09625168376374166
"yes",0.6883046678080207,0.31169533219197937
"no",0.9140466464052184,0.08595335359478166
"no",0.7642079236112782,0.23579207638872174
"no",0.8362941870527095,0.16370581294729045
"yes",0.3776411299437825,0.6223588700562175
"no",0.8329867159317036,0.1670132840682964
"no",0.8775886676614206,0.12241133233857933
"no",0.8097094631183508,0.19029053688164915
"no",0.8751183257834713,0.12488167421652878
"no",0.8493383141189426,0.15066168588105747
"yes",0.4510368396296539,0.5489631603703461
"no",0.8598479836285216,0.1401520163714785
"yes",0.45956465702250426,0.5404353429774957
"no",0.8216231528512314,0.1783768471487686
"yes",0.5565944416385119,0.4434055583614881
"no",0.7799179813243485,0.2200820186756515
"yes",0.7115389403386445,0.2884610596613555
"no",0.8622510408967909,0.13774895910320903
"yes",0.3879430155373974,0.6120569844626026
"no",0.7987609676372911,0.20123903236270888
"yes",0.4733978067753424,0.5266021932246576
"yes",0.5370313645164778,0.4629686354835222
"yes",0.49339794250362745,0.5066020574963725
"yes",0.5593938191991661,0.44060618080083386
"no",0.9174473560495925,0.08255264395040751
"no",0.8843043321804249,0.11569566781957508
"no",0.8913303340457526,0.10866966595424744
"no",0.8833819242337971,0.11661807576620283
"no",0.9036186117436474,0.09638138825635255
"no",0.8883997034863379,0.11160029651366211
"yes",0.3059092392136752,0.6940907607863248
"no",0.7950794873832787,0.2049205126167213
"no",0.8995950535645268,0.10040494643547311
"no",0.8619538166657805,0.13804618333421947
"no",0.7646274931251089,0.23537250687489114
"no",0.8374686927639073,0.1625313072360927
"yes",0.37395455386336895,0.626045446136631
"no",0.8821772764442298,0.1178227235557702
"no",0.8408383199655522,0.1591616800344478
"yes",0.6193006346010304,0.38069936539896965
"no",0.8465498359120812,0.15345016408791876
"no",0.8967961835637557,0.10320381643624431
"no",0.8692476558608309,0.13075234413916914
"yes",0.6651077262443013,0.3348922737556988
"no",0.8554009144064536,0.14459908559354637
"no",0.8669271319211107,0.13307286807888932
"no",0.8437050932739869,0.15629490672601304
"no",0.8759158814833067,0.1240841185166933
"no",0.8620262054194658,0.13797379458053413
"no",0.8320236581267513,0.16797634187324878
"yes",0.5974040769851814,0.4025959230148186
"no",0.8750052331385896,0.12499476686141038
"no",0.8960673807681572,0.10393261923184288
"no",0.8929816565815412,0.1070183434184589
"no",0.8766567968594737,0.12334320314052624
"yes",0.3588806082065086,0.6411193917934914
"no",0.817768700007422,0.182231299992578
"yes",0.6768320043734359,0.32316799562656406
"yes",0.3855744902928554,0.6144255097071446
"yes",0.6915295355515405,0.3084704644484595
"no",0.8757900923200498,0.12420990767995022
"yes",0.6718086759904194,0.3281913240095807
"no",0.8850659219028593,0.11493407809714073
"no",0.8778407191872182,0.12215928081278184
"no",0.8918172963397325,0.10818270366026746
"no",0.8117502329145644,0.1882497670854356
"no",0.8865744005035907,0.11342559949640928
"no",0.8155007937960205,0.18449920620397953
"no",0.8043896661157144,0.19561033388428564
"no",0.8878948055089553,0.1121051944910447
"no",0.8500687330375774,0.1499312669624226
"no",0.8916816176922042,0.10831838230779578
"no",0.7505458263074748,0.2494541736925252
"no",0.8163217831419917,0.18367821685800836
"no",0.8848547704920237,0.1151452295079763
"no",0.8955363916202193,0.10446360837978073
"no",0.8614506568415361,0.13854934315846387
"no",0.7863686496833242,0.21363135031667585
"yes",0.37366033169750723,0.6263396683024928
"no",0.9128106083274344,0.08718939167256554
"yes",0.6180241788607361,0.3819758211392639
"yes",0.6368668956771582,0.36313310432284185
"no",0.8646783500699993,0.1353216499300008
"no",0.816659988294542,0.18334001170545794
"no",0.8695797568437265,0.13042024315627357
"yes",0.6712668966120102,0.3287331033879898
"yes",0.313264587263432,0.686735412736568
"yes",0.4598517543251226,0.5401482456748774
"no",0.826778474460862,0.173221525539138
"no",0.9138995780431161,0.086100421956884
"no",0.9022556636994319,0.09774433630056817
"no",0.8899727271995339,0.11002727280046615
"yes",0.6396494279287325,0.3603505720712675
"no",0.7788164440359665,0.22118355596403347
"yes",0.688472896074301,0.3115271039256991
"yes",0.63220380848853,0.3677961915114701
"yes",0.40789728667819314,0.5921027133218069
"no",0.8345750071729519,0.1654249928270481
"no",0.8547421838136225,0.14525781618637743
"no",0.8941824767336344,0.10581752326636562
"no",0.8064717162838857,0.19352828371611436
"yes",0.5423566554020391,0.45764334459796085
"yes",0.5242099429088358,0.4757900570911642
"no",0.8270767752457415,0.17292322475425853
"yes",0.5503552721464688,0.44964472785353116
"yes",0.7193775189298619,0.2806224810701381
"yes",0.37640411154235465,0.6235958884576454
"no",0.8603594939890525,0.13964050601094746
"yes",0.4837009586225903,0.5162990413774097
"no",0.8416767887477263,0.1583232112522736
"no",0.9012069814676799,0.09879301853232013
"no",0.8304578773151499,0.16954212268485017
"no",0.8847586282415844,0.11524137175841569
"yes",0.6172711474110835,0.3827288525889165
"no",0.8798335913460951,0.12016640865390493
"no",0.8804839129040415,0.1195160870959585
"no",0.8588764818544735,0.14112351814552648
"no",0.8917042940451825,0.10829570595481754
"no",0.861685219663819,0.13831478033618103
"no",0.795123486960223,0.20487651303977708
"yes",0.46934054543812953,0.5306594545618705
"no",0.8608155493898211,0.13918445061017892
"yes",0.5885347611941097,0.41146523880589025
"no",0.8267949822582621,0.17320501774173788
"no",0.8742722906989139,0.12572770930108612
"yes",0.7277487511891085,0.2722512488108915
"no",0.8185397292220467,0.18146027077795332
"no",0.8179406750532652,0.18205932494673488
"no",0.8356859911580274,0.1643140088419725
"no",0.8620194094030736,0.13798059059692638
"no",0.7663123687698256,0.23368763123017447
"yes",0.7373405145357307,0.2626594854642693
"no",0.890701245553041,0.10929875444695908
"no",0.8938585937451661,0.1061414062548339
"yes",0.6988341566955134,0.30116584330448665
"no",0.852700180166928,0.14729981983307205
"no",0.7668900852990735,0.23310991470092648
"no",0.8881748909361136,0.11182510906388643
"no",0.8312050900439194,0.16879490995608057
"no",0.8825737697119868,0.11742623028801324
"no",0.8863259310045717,0.1136740689954283
"no",0.775959221247633,0.224040778752367
"no",0.9159966721596725,0.08400332784032753
"no",0.836029338693661,0.16397066130633894
"no",0.7808399599354869,0.2191600400645131
"no",0.8743350348993539,0.125664965100646
"no",0.8738388978828646,0.1261611021171354
"no",0.8666415357084799,0.13335846429152007
"yes",0.6676733921085642,0.3323266078914358
"yes",0.733692165087199,0.266307834912801
"no",0.8753213079102017,0.12467869208979836
"no",0.7908970360168301,0.2091029639831699
"no",0.8946119297311644,0.10538807026883552
"no",0.8337459851354669,0.1662540148645331
"no",0.8932515520032307,0.10674844799676933
"yes",0.47193291804278537,0.5280670819572146
"no",0.8504787059677027,0.1495212940322973
"no",0.8899498900780637,0.11005010992193631
"yes",0.7036332367842889,0.2963667632157111
"no",0.8190099777423869,0.18099002225761301
"no",0.8186707293940374,0.18132927060596254
"no",0.873883180425217,0.1261168195747831
"yes",0.6237599714647106,0.37624002853528943
"yes",0.7442252263182306,0.2557747736817694
"no",0.8061273641555704,0.19387263584442957
"no",0.8682223204665709,0.13177767953342917
"no",0.7946525805060354,0.20534741949396462
"no",0.8734971961367158,0.12650280386328414
"no",0.7765262326695335,0.22347376733046656
"yes",0.7134613069946982,0.28653869300530177
"no",0.8089290461920595,0.19107095380794048
"no",0.8140271986452863,0.18597280135471378
"no",0.904855033367321,0.09514496663267906
"no",0.9010571904580147,0.09894280954198532
"yes",0.709837956480556,0.29016204351944397
"no",0.814323228291165,0.18567677170883498
"no",0.8216974866504514,0.17830251334954866
"yes",0.4213649322556694,0.5786350677443306
"no",0.8076303483932837,0.1923696516067163
"no",0.8416622622014084,0.15833773779859162
"yes",0.7107341829645819,0.28926581703541815
"no",0.8649413555640431,0.1350586444359569
"no",0.861866491539922,0.13813350846007796
"no",0.819288526406387,0.18071147359361295
"yes",0.7421660637152351,0.2578339362847649
"no",0.8909983822811637,0.1090016177188363
"no",0.887099141105096,0.11290085889490394
"yes",0.6339795138052935,0.36602048619470645
"no",0.8826157512605853,0.11738424873941464
"no",0.8551543387157976,0.1448456612842024
"no",0.9072864053270364,0.09271359467296356
"no",0.8536961973885799,0.14630380261142006
"no",0.823530830562626,0.17646916943737403
"no",0.8569873554522045,0.14301264454779544
"no",0.8621755918593719,0.13782440814062813
"no",0.8694477304276775,0.13055226957232247
"yes",0.4693819636817932,0.5306180363182068
"no",0.8258315065147845,0.17416849348521546
"no",0.8468418953586838,0.1531581046413162
"no",0.8211906205923061,0.17880937940769395
"no",0.8838488487472477,0.11615115125275237
"no",0.864987652396786,0.13501234760321404
"no",0.8163044764009683,0.18369552359903174
"yes",0.45970187636003934,0.5402981236399607
"yes",0.6752753077235703,0.32472469227642975
"no",0.7537138311715507,0.24628616882844934
"yes",0.6856907014995385,0.3143092985004615
"yes",0.6971910463242156,0.3028089536757844
"no",0.7976614750116922,0.20233852498830787
"no",0.8804320897515836,0.11956791024841645
"yes",0.6935972789016518,0.30640272109834815
"yes",0.7424914489373629,0.25750855106263715
"yes",0.6283018448280455,0.3716981551719545
"no",0.8817803347414349,0.11821966525856505
"no",0.8671162616426854,0.1328837383573146
"yes",0.7234390450852091,0.27656095491479094
"yes",0.7340597219945859,0.2659402780054141
"no",0.7968194189275342,0.2031805810724658
"no",0.8771215399408218,0.12287846005917827
"yes",0.7048537501886816,0.2951462498113184
"yes",0.5713993847399024,0.42860061526009763
"no",0.8011914687270697,0.19880853127293027
"no",0.9108479359477931,0.08915206405220692
"no",0.7935912515329165,0.20640874846708346
"yes",0.45228165134073206,0.5477183486592679
"no",0.81586082096625,0.18413917903375002
"no",0.8403740483837563,0.15962595161624368
"no",0.9156543078008273,0.08434569219917264
"no",0.8350304574000523,0.1649695425999477
"no",0.8594243130420514,0.14057568695794867
"no",0.8586531049281028,0.1413468950718973
"no",0.830409411812216,0.16959058818778402
"yes",0.45276400074569645,0.5472359992543036
"no",0.7578116713413654,0.24218832865863457
"no",0.842654222977569,0.15734577702243105
"no",0.8909805637018655,0.10901943629813451
"no",0.870752110460643,0.12924788953935698
"no",0.8847938239242513,0.11520617607574872
"no",0.8059181207692425,0.19408187923075743
"no",0.903552578756175,0.09644742124382498
"no",0.8212545321336355,0.1787454678663645
"no",0.8927029240529806,0.10729707594701939
"no",0.9196517176265067,0.08034828237349328
"no",0.8227146791268479,0.1772853208731521
"no",0.8179275010770158,0.18207249892298416
"no",0.8121906406985796,0.18780935930142037
"yes",0.6675742581662294,0.33242574183377066
"no",0.7824462941061039,0.2175537058938961
"no",0.817625011739556,0.1823749882604439
"no",0.804366102882901,0.19563389711709897
"yes",0.6725161085297096,0.3274838914702904
"no",0.8431385044565283,0.15686149554347167
"no",0.8572354598646752,0.14276454013532477
"yes",0.41251179834969853,0.5874882016503015
"yes",0.384596077614452,0.615403922385548
"no",0.8272812709001569,0.17271872909984312
"no",0.9060558431354339,0.09394415686456616
"no",0.8440551732514553,0.15594482674854473
"no",0.7983622296558659,0.20163777034413416
"no",0.9012609750444887,0.09873902495551132
"no",0.8541892258860858,0.1458107741139142
"no",0.9060535149418805,0.09394648505811959
"no",0.8302022513821856,0.16979774861781444
"no",0.7821093018471982,0.21789069815280185
"yes",0.5452311721003271,0.4547688278996729
"no",0.8655581928167173,0.13444180718328275
"yes",0.5670081645236812,0.4329918354763188
"no",0.7898803414362621,0.21011965856373788
"yes",0.519115185249122,0.48088481475087796
"no",0.9113679331704189,0.08863206682958112
"no",0.8461677526206391,0.15383224737936088
"no",0.8752445783175739,0.12475542168242613
"no",0.8084359143256377,0.1915640856743623
"yes",0.6658471783257451,0.3341528216742548
"no",0.8672887542949704,0.13271124570502954
"no",0.8797710229812362,0.12022897701876376
"no",0.791115296603351,0.20888470339664897
"no",0.8199192953888006,0.1800807046111994
"no",0.8804982086556172,0.11950179134438277
"no",0.815632622468217,0.184367377531783
"no",0.8526612570550745,0.14733874294492555
"no",0.8859252786455367,0.11407472135446327
"yes",0.4185396879902208,0.5814603120097792
"no",0.863093221546959,0.136906778453041
"no",0.8623220897367987,0.13767791026320125
"no",0.8465398410991771,0.1534601589008229
"no",0.8122104993275228,0.18778950067247727
"yes",0.46486177354866454,0.5351382264513355
"yes",0.4837250560492423,0.5162749439507577
"yes",0.5578041757947224,0.4421958242052776
"no",0.8948383626717705,0.10516163732822943
"no",0.8871567029076364,0.11284329709236365
"yes",0.460244289652737,0.539755710347263
"yes",0.6809437742578022,0.3190562257421979
"no",0.8570857073042764,0.14291429269572364
"no",0.8735620425242019,0.12643795747579806
"no",0.8407443469583837,0.1592556530416162
"no",0.9126810073690348,0.0873189926309652
"no",0.7912998812408013,0.20870011875919867
"no",0.8550933521731588,0.14490664782684118
"no",0.8324694945717903,0.16753050542820974
"no",0.9187544169828655,0.08124558301713443
"no",0.7714866494484494,0.2285133505515507
"no",0.8586195126136026,0.14138048738639744
"no",0.776521628413645,0.223478371586355
"no",0.9064936495033946,0.09350635049660537
"no",0.8602884305945757,0.13971156940542434
"yes",0.37388405734321306,0.6261159426567869
"no",0.9009899749708455,0.09901002502915447
"yes",0.4609990321745515,0.5390009678254485
"no",0.8565028110218856,0.1434971889781144
