"predict","no","yes"
"no",0.8805416442963341,0.11945835570366589
"no",0.9051998280032403,0.09480017199675972
"no",0.7956945473815145,0.20430545261848557
"yes",0.6781644503705709,0.32183554962942906
"no",0.8980623645381335,0.10193763546186654
"no",0.9102220608659395,0.08977793913406047
"yes",0.26363387742911304,0.736366122570887
"no",0.9041567330887657,0.09584326691123429
"no",0.88899590408808,0.11100409591191993
"no",0.877654215061424,0.12234578493857595
"no",0.8508439867740744,0.14915601322592567
"no",0.8963413765498492,0.10365862345015078
"no",0.8731441843846034,0.1268558156153966
"yes",0.2058012745274841,0.7941987254725159
"no",0.8628499381219222,0.13715006187807777
"yes",0.6175916788155409,0.38240832118445917
"no",0.8201616065842319,0.17983839341576807
"no",0.8522032860412517,0.14779671395874824
"no",0.9042915976673713,0.09570840233262862
"no",0.8843119605300641,0.11568803946993586
"no",0.86047696623091,0.13952303376909006
"yes",0.6736241055234617,0.32637589447653825
"yes",0.1835705628678509,0.8164294371321491
"no",0.8946200429843205,0.10537995701567947
"no",0.8280601347070536,0.1719398652929464
"no",0.9005305534462644,0.0994694465537356
"no",0.895807610164171,0.10419238983582899
"no",0.9141309063500213,0.08586909364997879
"no",0.9109597578281896,0.08904024217181039
"no",0.8331539307319751,0.16684606926802498
"no",0.9109267802675886,0.08907321973241143
"yes",0.24149575330698236,0.7585042466930176
"no",0.8676442130871069,0.13235578691289313
"no",0.8924633851946969,0.10753661480530304
"no",0.8998563199266172,0.10014368007338276
"no",0.8916319525934965,0.10836804740650349
"no",0.8776260267644546,0.12237397323554541
"no",0.904361495821597,0.09563850417840301
"no",0.9165433088791411,0.08345669112085884
"no",0.9005110682946341,0.09948893170536591
"yes",0.7256673229282979,0.2743326770717021
"no",0.9039091894439311,0.09609081055606897
"no",0.8349403864337627,0.16505961356623736
"no",0.9108133991189495,0.0891866008810505
"yes",0.5552398343923861,0.4447601656076139
"no",0.8225368899023184,0.1774631100976816
"yes",0.39716891103377683,0.6028310889662232
"no",0.8570412374829661,0.14295876251703388
"yes",0.481382580918558,0.518617419081442
"no",0.9121387052352666,0.08786129476473341
"yes",0.15192199295649111,0.8480780070435089
"yes",0.5591993045802226,0.44080069541977734
"no",0.9020469125503039,0.09795308744969608
"no",0.8821501439175208,0.1178498560824792
"yes",0.6248293914262473,0.3751706085737527
"no",0.8964768051620624,0.10352319483793755
"yes",0.48821415000287915,0.5117858499971208
"no",0.8062239486939003,0.19377605130609968
"no",0.9021558842307569,0.09784411576924314
"no",0.8952837500363737,0.10471624996362626
"no",0.9046320256896603,0.09536797431033966
"no",0.9076242041161591,0.09237579588384097
"yes",0.30517451030470943,0.6948254896952906
"no",0.9102134076880403,0.08978659231195972
"yes",0.17373317893624252,0.8262668210637575
"no",0.9162105498115121,0.08378945018848792
"no",0.9010286797347682,0.09897132026523178
"no",0.8470602789622864,0.15293972103771358
"no",0.9150063652585385,0.08499363474146147
"no",0.887457523492026,0.112542476507974
"no",0.8997716387274051,0.10022836127259495
"no",0.9044324612729009,0.0955675387270991
"no",0.8965326312785302,0.1034673687214698
"no",0.9126073837731477,0.0873926162268523
"yes",0.7521731274379175,0.24782687256208252
"no",0.9187667249016429,0.08123327509835708
"no",0.8510843856913987,0.1489156143086013
"no",0.8421407837655044,0.15785921623449556
"no",0.9002924034038975,0.09970759659610254
"no",0.8998296073620582,0.10017039263794184
"yes",0.6750578545444526,0.3249421454555475
"yes",0.6990545693358101,0.3009454306641899
"yes",0.12303546241589658,0.8769645375841034
"no",0.8581391372787762,0.14186086272122378
"no",0.8993835682860798,0.10061643171392019
"yes",0.7430939754175478,0.25690602458245215
"no",0.8579630840698911,0.14203691593010895
"no",0.7806916867903417,0.2193083132096583
"no",0.7919534931692028,0.2080465068307972
"no",0.8169417091853535,0.18305829081464656
"no",0.9148831718022268,0.0851168281977732
"no",0.8904277397858664,0.10957226021413358
"yes",0.2720444320264731,0.7279555679735269
"yes",0.7746613537632288,0.22533864623677125
"no",0.8683795923279503,0.1316204076720497
"no",0.8116410079935324,0.18835899200646755
"yes",0.6826023135567018,0.31739768644329824
"yes",0.1714635559620724,0.8285364440379276
"yes",0.21182596051186608,0.7881740394881339
"no",0.84367044031696,0.15632955968303994
"no",0.8876367696598269,0.1123632303401731
"no",0.8635015009520723,0.13649849904792766
"no",0.8972133875191901,0.1027866124808099
"no",0.8952144504622618,0.10478554953773819
"no",0.8406419943778534,0.1593580056221466
"no",0.9079992471382418,0.09200075286175823
"no",0.9168346700993651,0.08316532990063487
"no",0.9147627869992238,0.0852372130007762
"no",0.9037116515739748,0.0962883484260252
"no",0.891484288141851,0.10851571185814896
"yes",0.3148574401655432,0.6851425598344568
"no",0.8774074419371086,0.12259255806289138
"no",0.8755754984676378,0.12442450153236219
"no",0.873169862640629,0.126830137359371
"no",0.8757902777169669,0.12420972228303302
"yes",0.1706461778282049,0.8293538221717951
"no",0.9216781090513716,0.07832189094862838
"yes",0.6092946440732256,0.3907053559267743
"no",0.9171746601927342,0.08282533980726578
"no",0.9077921642947806,0.0922078357052194
"yes",0.341570048105741,0.658429951894259
"yes",0.21132856905925634,0.7886714309407437
"no",0.9170312455854971,0.08296875441450294
"no",0.8961217096768131,0.10387829032318686
"no",0.8079209855900789,0.1920790144099212
"no",0.7876677732466728,0.21233222675332722
"yes",0.6887569672833618,0.3112430327166382
"no",0.8441090929336127,0.15589090706638728
"yes",0.7036701462917252,0.2963298537082748
"no",0.9179715101228445,0.08202848987715554
"yes",0.1632667222680163,0.8367332777319837
"no",0.8812261412656813,0.11877385873431871
"no",0.8586147102694728,0.14138528973052716
"no",0.9153420086262609,0.08465799137373906
"no",0.8601135667394979,0.13988643326050215
"yes",0.6644560965611259,0.335543903438874
"no",0.8532039271353283,0.1467960728646717
"no",0.912871081287961,0.08712891871203904
"yes",0.22948945023500045,0.7705105497649996
"no",0.8927261955868513,0.1072738044131487
"no",0.8813011996048001,0.11869880039519987
"no",0.8572265130674577,0.14277348693254235
"no",0.9029827198884076,0.09701728011159243
"no",0.8886897978422321,0.11131020215776782
"yes",0.6502649546287804,0.3497350453712196
"yes",0.7757543899780006,0.2242456100219994
"no",0.920108660323387,0.07989133967661305
"yes",0.26473638711242353,0.7352636128875765
"no",0.8672246757208901,0.13277532427910985
"no",0.8955179879672724,0.10448201203272753
"no",0.8581594561280188,0.14184054387198117
"no",0.9124492482920039,0.08755075170799603
"no",0.8381546273678546,0.16184537263214535
"no",0.9184959277212319,0.08150407227876805
"yes",0.207379301169358,0.792620698830642
"no",0.8940798124553435,0.1059201875446565
"no",0.8695288750309615,0.13047112496903845
"yes",0.28610934899061324,0.7138906510093868
"yes",0.21669900694677235,0.7833009930532276
"yes",0.7537130015913722,0.24628699840862778
"no",0.8717920059190762,0.1282079940809238
"no",0.8344458225897139,0.16555417741028614
"no",0.9170501119460944,0.08294988805390557
"no",0.8480631726443978,0.15193682735560224
"yes",0.5478747876601688,0.4521252123398311
"yes",0.19544511904868578,0.8045548809513142
"no",0.8836666106140157,0.11633338938598421
"yes",0.7709247750882606,0.22907522491173943
"yes",0.30178858472782966,0.6982114152721703
"yes",0.49788764985984246,0.5021123501401575
"no",0.8525052575783005,0.1474947424216994
"yes",0.47245603812670134,0.5275439618732987
"yes",0.7007468073937945,0.29925319260620553
"yes",0.4640795771207129,0.5359204228792871
"no",0.9013605933171266,0.09863940668287345
"no",0.9081122510056366,0.09188774899436336
"no",0.8359580965828877,0.16404190341711228
"yes",0.6673825400128188,0.3326174599871811
"no",0.8092322708279984,0.1907677291720016
"no",0.8877707360370947,0.11222926396290533
"no",0.8877569865040977,0.11224301349590232
"no",0.9154523521248491,0.08454764787515093
"yes",0.32614831920141707,0.6738516807985829
"no",0.9189821778778549,0.08101782212214509
"no",0.9058179242713494,0.09418207572865052
"yes",0.6229593725736804,0.37704062742631966
"yes",0.3192567167468858,0.6807432832531142
"no",0.9008007364129671,0.09919926358703295
"no",0.8922610962923934,0.10773890370760662
"no",0.9093148899378233,0.09068511006217671
"no",0.8659629952750729,0.13403700472492708
"no",0.793202655978402,0.20679734402159797
"no",0.7878931524426411,0.2121068475573589
"no",0.8484861359839028,0.15151386401609723
"no",0.9140622221093765,0.0859377778906235
"no",0.8684950647700304,0.13150493522996964
"no",0.8558443073446367,0.14415569265536327
"no",0.8769887360152281,0.12301126398477193
"no",0.8119561573235614,0.18804384267643864
"yes",0.6399073125680439,0.3600926874319561
"yes",0.4518261854657909,0.5481738145342091
"no",0.9105191853026328,0.08948081469736725
"no",0.8091222678347707,0.19087773216522927
"no",0.8657813044884837,0.13421869551151638
"no",0.7949358938481628,0.2050641061518372
"no",0.9132239054656824,0.08677609453431759
"no",0.8792594908503724,0.1207405091496277
"no",0.89104914973697,0.10895085026303002
"no",0.805175963666412,0.19482403633358808
"no",0.917491077749014,0.08250892225098609
"no",0.8489795511676826,0.15102044883231738
"yes",0.7604587925672384,0.2395412074327617
"no",0.8729358285777935,0.12706417142220644
"no",0.8863289666100175,0.11367103338998252
"no",0.8972900903693075,0.1027099096306925
"no",0.8096035958186343,0.19039640418136572
"no",0.8945424623855984,0.10545753761440163
"no",0.9087220475149111,0.09127795248508887
"no",0.9080204091921217,0.0919795908078783
"yes",0.7317296070241057,0.2682703929758942
"no",0.8765267468847775,0.1234732531152225
"yes",0.44699837849524815,0.5530016215047519
"yes",0.716862864128567,0.2831371358714329
"no",0.8869780607931109,0.11302193920688905
"no",0.8841564275792422,0.1158435724207578
"no",0.8361025114653207,0.16389748853467928
"no",0.8603855331392268,0.13961446686077314
"no",0.8273588040633527,0.1726411959366473
"no",0.8784604478827823,0.12153955211721766
"no",0.92195884565598,0.07804115434401998
"no",0.8878773333946839,0.11212266660531608
"no",0.9060594640494951,0.09394053595050485
"no",0.8175927911528708,0.18240720884712927
"yes",0.3503568214420675,0.6496431785579325
"no",0.8895996502714825,0.11040034972851755
"no",0.8475276379706908,0.15247236202930925
"yes",0.11128526938652239,0.8887147306134776
"no",0.873877130906725,0.126122869093275
"yes",0.2236065630353452,0.7763934369646548
"no",0.8790351327053435,0.12096486729465653
"no",0.9033069613150477,0.09669303868495224
"no",0.9156130841289332,0.0843869158710668
"no",0.90086113107091,0.09913886892908992
"no",0.8873321867667973,0.1126678132332027
"no",0.9103013564801153,0.08969864351988466
"no",0.8479983380322034,0.1520016619677966
"yes",0.3022732866157605,0.6977267133842395
"no",0.9170411631877089,0.08295883681229105
"no",0.9017961810125099,0.0982038189874901
"no",0.8708013901300549,0.12919860986994514
"no",0.8077398434476005,0.1922601565523995
"yes",0.6416916681633585,0.35830833183664146
"no",0.8656920650834747,0.1343079349165253
"no",0.8895089806310577,0.1104910193689424
"yes",0.47125277238671126,0.5287472276132887
"yes",0.3260166468071931,0.6739833531928069
"no",0.897368565695517,0.10263143430448293
"no",0.8875565507409409,0.11244344925905911
"no",0.8762714439405602,0.12372855605943976
"no",0.879298392508369,0.1207016074916309
"no",0.9072892232779444,0.09271077672205563
"no",0.8937272807522492,0.1062727192477508
"no",0.876202215801492,0.12379778419850794
"no",0.8683179987214563,0.13168200127854365
"no",0.8874347601269548,0.11256523987304519
"yes",0.6117281028962835,0.3882718971037165
"no",0.8428508106161423,0.15714918938385766
"yes",0.6430196424536122,0.3569803575463878
"no",0.8693884770557962,0.13061152294420372
"no",0.8714387004627189,0.12856129953728113
"yes",0.6925281035217757,0.30747189647822426
"no",0.9026478857724946,0.09735211422750546
"yes",0.6915293272314702,0.30847067276852974
"no",0.8811836748590092,0.11881632514099089
"no",0.8238913202783531,0.17610867972164695
"no",0.8802809422955356,0.11971905770446446
"yes",0.7018579073666597,0.29814209263334035
"no",0.9003338459989515,0.09966615400104852
"no",0.9148774504164863,0.08512254958351369
"yes",0.25746976548398903,0.742530234516011
"yes",0.555305557219191,0.444694442780809
"yes",0.6620331848647816,0.33796681513521837
"yes",0.5207080443120196,0.47929195568798044
"yes",0.3630640645527182,0.6369359354472818
"no",0.9108721053343986,0.08912789466560146
"no",0.8152005919434004,0.18479940805659958
"no",0.8855728408767352,0.11442715912326486
"yes",0.7464675854434619,0.253532414556538
"no",0.8559134560887645,0.14408654391123557
"yes",0.32723950639351607,0.6727604936064839
"yes",0.6351877779385999,0.3648122220614
"no",0.9193674453891242,0.08063255461087582
"yes",0.15508362865758363,0.8449163713424164
"no",0.8972411517536112,0.10275884824638878
"no",0.9128079894464076,0.08719201055359234
"no",0.9094985515347036,0.09050144846529642
"yes",0.7549950841348773,0.2450049158651227
"no",0.8914484007445553,0.10855159925544462
"no",0.8408589650802194,0.15914103491978063
"no",0.886469450894865,0.11353054910513505
"yes",0.7559479554877546,0.24405204451224535
"no",0.9205833577706902,0.07941664222930979
"no",0.9136692638193649,0.08633073618063518
"yes",0.7181814691251968,0.28181853087480324
"yes",0.7052200697165183,0.29477993028348165
"no",0.8883286711290519,0.11167132887094808
"no",0.8858238770857814,0.11417612291421861
"no",0.8836827575113321,0.11631724248866794
"no",0.8829830826994652,0.1170169173005348
"no",0.9159157148352961,0.08408428516470384
"no",0.8677052014435859,0.13229479855641413
"yes",0.6949590064597042,0.30504099354029574
"yes",0.6256092064112659,0.37439079358873406
"yes",0.582252560983862,0.417747439016138
"yes",0.6474033090555225,0.3525966909444775
"yes",0.16715591070918656,0.8328440892908134
"no",0.7986714578790782,0.20132854212092174
"no",0.804990651616459,0.19500934838354103
"no",0.8554219004615194,0.14457809953848055
"yes",0.6532749063512421,0.3467250936487579
"no",0.857840089242553,0.14215991075744705
"no",0.905187554723242,0.09481244527675797
"no",0.8978261464933002,0.10217385350669983
"no",0.8885045494013997,0.1114954505986003
"no",0.8834123177904399,0.11658768220956003
"yes",0.1825499752902845,0.8174500247097155
"no",0.9063501218977688,0.09364987810223124
"yes",0.20954387104281091,0.7904561289571891
"no",0.8372453177101449,0.16275468228985515
"no",0.8446250555825543,0.1553749444174457
"no",0.8599455624833648,0.14005443751663518
"no",0.8399700889873399,0.16002991101266004
"yes",0.4497014056423192,0.5502985943576808
"yes",0.2794720750790608,0.7205279249209392
"no",0.8844115293588335,0.11558847064116655
"no",0.8701418166866528,0.12985818331334717
"no",0.9045292354633752,0.09547076453662487
"no",0.889945008460416,0.11005499153958398
"no",0.880867576294526,0.11913242370547408
"no",0.8930005201570831,0.10699947984291691
"no",0.8369669776358885,0.16303302236411155
"no",0.8949913439906697,0.10500865600933029
"no",0.8182393614761413,0.18176063852385874
"no",0.8705457954662256,0.12945420453377446
"no",0.8315234657241511,0.16847653427584885
"no",0.863037850462259,0.136962149537741
"yes",0.7108268507083066,0.2891731492916934
"no",0.871498640876905,0.128501359123095
"no",0.9061362024489132,0.09386379755108673
"no",0.9139413860142052,0.08605861398579488
"yes",0.7055938684394782,0.29440613156052176
"no",0.9199910990142013,0.0800089009857987
"yes",0.7750168534002416,0.2249831465997584
"no",0.8595741014946146,0.14042589850538548
"yes",0.2198480525250338,0.7801519474749662
"no",0.8759374592916602,0.12406254070833979
"no",0.9028056444797554,0.09719435552024462
"no",0.835515129394259,0.16448487060574102
"no",0.9019947688068051,0.09800523119319489
"no",0.8751506026651323,0.1248493973348677
"yes",0.2576085109103383,0.7423914890896617
"no",0.8971240347455047,0.10287596525449522
"yes",0.2780956408679295,0.7219043591320705
"no",0.8246920341684314,0.17530796583156863
"yes",0.5175718974467578,0.4824281025532422
"no",0.8216676324860877,0.1783323675139123
"yes",0.7019878344838468,0.2980121655161531
"no",0.8816282843634761,0.11837171563652395
"yes",0.2584111195821922,0.7415888804178078
"no",0.8383621355419877,0.16163786445801237
"yes",0.3488647515111438,0.6511352484888562
"yes",0.49327122324891615,0.5067287767510839
"yes",0.3355471836474917,0.6644528163525083
"yes",0.41122807416747187,0.5887719258325281
"no",0.9197732690790867,0.08022673092091327
"no",0.9049014771975676,0.0950985228024324
"no",0.9057555267122254,0.09424447328777462
"no",0.9030129314065057,0.0969870685934943
"no",0.9092738891867558,0.09072611081324419
"no",0.9014574140897059,0.09854258591029406
"yes",0.12132749475072402,0.878672505249276
"no",0.8376028873742801,0.16239711262571985
"no",0.9115349481723387,0.08846505182766123
"no",0.8907462854153745,0.10925371458462557
"no",0.7882581127703324,0.2117418872296676
"no",0.8588114783248275,0.14118852167517243
"yes",0.18405159757933887,0.8159484024206611
"no",0.906885654102538,0.09311434589746202
"no",0.8650767165462279,0.1349232834537722
"yes",0.4880678612349363,0.5119321387650637
"no",0.8750685173843509,0.12493148261564908
"no",0.9111688914046823,0.08883110859531772
"no",0.8939396709961789,0.10606032900382108
"yes",0.6531403394461607,0.3468596605538393
"no",0.886230929554239,0.11376907044576103
"no",0.8936676106834214,0.10633238931657858
"no",0.861967760618739,0.13803223938126102
"no",0.9023856650217821,0.09761433497821788
"no",0.8858456368828665,0.11415436311713349
"no",0.8527708366054603,0.1472291633945397
"yes",0.5688438241240626,0.43115617587593735
"no",0.9027404407994578,0.09725955920054216
"no",0.9067014656264273,0.09329853437357268
"no",0.9114386941221723,0.08856130587782773
"no",0.8992456938627762,0.10075430613722379
"yes",0.17872276230283568,0.8212772376971643
"no",0.8523380295485625,0.14766197045143745
"yes",0.7224834363907364,0.2775165636092636
"yes",0.21239424283879105,0.787605757161209
"yes",0.7273780157471683,0.27262198425283174
"no",0.8966263895288822,0.10337361047111784
"yes",0.6428992197796579,0.35710078022034203
"no",0.8987008448712643,0.1012991551287357
"no",0.9083175529432487,0.09168244705675137
"no",0.9093197643531956,0.09068023564680437
"no",0.8627993609208504,0.13720063907914964
"no",0.9025483178013679,0.09745168219863207
"no",0.8397443271638496,0.16025567283615033
"no",0.8418306225746481,0.1581693774253518
"no",0.9062825586466935,0.09371744135330655
"no",0.8666292341537775,0.13337076584622257
"no",0.9049373068726111,0.09506269312738894
"no",0.8067402127299951,0.19325978727000492
"no",0.8602971233516054,0.13970287664839462
"no",0.9043971504658437,0.09560284953415638
"no",0.907541168244662,0.09245883175533798
"no",0.8906887847810001,0.10931121521899984
"no",0.8421445701955006,0.15785542980449943
"yes",0.1818574207844733,0.8181425792155267
"no",0.9202891425834756,0.07971085741652442
"yes",0.5554830269642751,0.4445169730357249
"yes",0.6523929117618847,0.3476070882381152
"no",0.8756404997703491,0.12435950022965093
"no",0.8448949449389873,0.15510505506101274
"no",0.8888795812356131,0.11112041876438691
"yes",0.6823503128807307,0.3176496871192694
"yes",0.13155709675752636,0.8684429032424736
"yes",0.2967386134744009,0.7032613865255991
"no",0.8687637460109104,0.13123625398908959
"no",0.9186588038042584,0.08134119619574161
"no",0.9107027639745424,0.08929723602545762
"no",0.9074228602967609,0.09257713970323914
"yes",0.619251472404414,0.38074852759558603
"no",0.8207048300406172,0.17929516995938283
"yes",0.7151780361470927,0.28482196385290726
"yes",0.579477927011316,0.420522072988684
"yes",0.2818837106790858,0.7181162893209142
"no",0.864748148795374,0.13525185120462604
"no",0.8721714674080074,0.1278285325919925
"no",0.9037180299308115,0.09628197006918852
"no",0.8437351381133602,0.15626486188663977
"yes",0.40145361002035684,0.5985463899796432
"yes",0.37130056638902065,0.6286994336109794
"no",0.8551476095562127,0.1448523904437873
"yes",0.34183972436122534,0.6581602756387747
"yes",0.712704201390608,0.2872957986093921
"yes",0.16727366744631023,0.8327263325536898
"no",0.8942263583478347,0.1057736416521653
"yes",0.36030492773953027,0.6396950722604697
"no",0.870423915931348,0.129576084068652
"no",0.9171396143495628,0.08286038565043717
"no",0.871848367542924,0.12815163245707592
"no",0.9014257430776551,0.09857425692234484
"yes",0.5149019547653588,0.48509804523464123
"no",0.8925663390145275,0.10743366098547241
"no",0.898639374109965,0.10136062589003506
"no",0.8870642305055609,0.11293576949443905
"no",0.9031290203184725,0.09687097968152751
"no",0.8844138896916219,0.1155861103083781
"no",0.8312492284527262,0.16875077154727383
"yes",0.346252605540197,0.653747394459803
"no",0.8887154975208242,0.1112845024791757
"yes",0.5673089394518375,0.43269106054816253
"no",0.867848093003197,0.13215190699680301
"no",0.9037165291938051,0.09628347080619495
"yes",0.7775425378926888,0.22245746210731124
"no",0.8647898841565946,0.13521011584340534
"no",0.8476495809348721,0.15235041906512792
"no",0.876620470059474,0.12337952994052599
"no",0.8954981108092201,0.1045018891907798
"no",0.778038753443475,0.22196124655652502
"yes",0.7561594728304866,0.24384052716951338
"no",0.9005596064801538,0.0994403935198462
"no",0.9087705518699818,0.09122944813001815
"yes",0.7128766741079517,0.28712332589204825
"no",0.8838395268869991,0.11616047311300094
"no",0.7881371527448584,0.21186284725514154
"no",0.9086461208964204,0.09135387910357966
"no",0.8725760083009984,0.12742399169900162
"no",0.9014594423012823,0.09854055769871778
"no",0.9065733488094637,0.09342665119053627
"no",0.8093939507377289,0.19060604926227112
"no",0.9191452975145754,0.08085470248542455
"no",0.863463661469252,0.13653633853074795
"no",0.8289744320435843,0.17102556795641566
"no",0.9015758667622522,0.09842413323774785
"no",0.8948700591799033,0.10512994082009669
"no",0.897481395229211,0.10251860477078897
"yes",0.6920173314197685,0.3079826685802315
"yes",0.776090609209372,0.223909390790628
"no",0.9048246993611386,0.0951753006388614
"no",0.8379741170209414,0.16202588297905857
"no",0.9106378285570413,0.08936217144295872
"no",0.8739926761469753,0.1260073238530247
"no",0.9074657290637351,0.09253427093626487
"yes",0.3816052074246017,0.6183947925753983
"no",0.887078601201926,0.112921398798074
"no",0.9093352412737621,0.0906647587262379
"yes",0.6817108854936479,0.3182891145063521
"no",0.846454342677502,0.15354565732249797
"no",0.8357721655268522,0.1642278344731478
"no",0.9028400543572059,0.09715994564279412
"yes",0.49095836309115226,0.5090416369088477
"no",0.7874437901242057,0.21255620987579424
"no",0.8167068410565411,0.1832931589434589
"no",0.8904192782692716,0.10958072173072844
"no",0.8272248700867502,0.17277512991324986
"no",0.8983071890641006,0.10169281093589945
"no",0.8060619508161463,0.1939380491838537
"yes",0.7401519305896302,0.2598480694103697
"no",0.8340539630742367,0.16594603692576326
"no",0.8490288572620519,0.15097114273794804
"no",0.9131819137830283,0.08681808621697173
"no",0.9045900835409831,0.0954099164590169
"yes",0.6609278706863073,0.3390721293136926
"no",0.8003633097609196,0.19963669023908037
"no",0.8314131768445225,0.16858682315547743
"yes",0.24432527817829952,0.7556747218217005
"no",0.8360861410056364,0.16391385899436356
"no",0.8889897549840562,0.11101024501594385
"yes",0.7333720755579188,0.26662792444208117
"no",0.9011892896464637,0.09881071035353634
"no",0.8833118251284473,0.11668817487155264
"no",0.8550464969305605,0.14495350306943952
"no",0.8017610300264394,0.19823896997356058
"no",0.9041524787519606,0.09584752124803939
"no",0.9086674672030499,0.09133253279695007
"yes",0.5779021108592362,0.4220978891407638
"no",0.8991991241512077,0.10080087584879226
"no",0.8920128989050033,0.10798710109499668
"no",0.9187478084363487,0.08125219156365131
"no",0.8787481424500206,0.1212518575499794
"no",0.850486599915786,0.14951340008421393
"no",0.8853172972990555,0.11468270270094452
"no",0.8879299765158674,0.11207002348413263
"no",0.8896340171814265,0.11036598281857345
"yes",0.32614960600837406,0.6738503939916259
"no",0.8570474090035929,0.14295259099640717
"no",0.8687079462063906,0.13129205379360945
"no",0.8631925318403316,0.13680746815966838
"no",0.9062166595377904,0.09378334046220964
"no",0.8742765657985765,0.1257234342014235
"no",0.857826471101443,0.14217352889855697
"yes",0.3357712426157259,0.6642287573842741
"yes",0.7162464299148561,0.28375357008514385
"yes",0.7689217721889745,0.23107822781102555
"yes",0.7026227824133706,0.29737721758662944
"yes",0.7126253461626698,0.2873746538373302
"no",0.8133990317621547,0.18660096823784528
"no",0.9018514190931805,0.09814858090681959
"yes",0.5868550198021931,0.4131449801978068
"yes",0.7167232383231119,0.28327676167688803
"yes",0.5330113059656522,0.46698869403434784
"no",0.8912741772308906,0.10872582276910937
"no",0.8899050529852363,0.11009494701476376
"yes",0.7611686725642071,0.23883132743579294
"yes",0.757406817039148,0.24259318296085194
"no",0.8426342156745324,0.15736578432546752
"no",0.8923794953180839,0.10762050468191613
"yes",0.7532106499205988,0.24678935007940112
"yes",0.48264755568625783,0.5173524443137422
"no",0.8417018207273427,0.15829817927265735
"no",0.9153127246763191,0.0846872753236809
"no",0.8311556150758939,0.1688443849241061
"yes",0.33578663019260524,0.6642133698073948
"no",0.8502374893909109,0.14976251060908904
"no",0.8774152089430539,0.12258479105694613
"no",0.918668661537065,0.08133133846293501
"no",0.8790637130463816,0.1209362869536184
"no",0.8919682716601313,0.1080317283398687
"no",0.8880628655535114,0.1119371344464886
"no",0.8689299915102403,0.13107000848975972
"yes",0.2778144527263472,0.7221855472736528
"no",0.8024140698501903,0.19758593014980974
"no",0.8706834850234916,0.12931651497650842
"no",0.9111690033970623,0.08883099660293771
"no",0.8871815235718665,0.11281847642813352
"no",0.9049528343138035,0.09504716568619652
"no",0.8446722956107326,0.1553277043892674
"no",0.9172133599299954,0.08278664007000455
"no",0.8445536931566431,0.1554463068433569
"no",0.9127507044072497,0.0872492955927503
"no",0.9196214386189714,0.08037856138102856
"no",0.8506273076547186,0.14937269234528142
"no",0.8587587094573352,0.14124129054266482
"no",0.8477479076910825,0.1522520923089175
"yes",0.6721130416877366,0.3278869583122634
"no",0.8280303002260877,0.17196969977391233
"no",0.8522891322282213,0.14771086777177864
"no",0.8389066480131622,0.16109335198683788
"yes",0.656528354919702,0.34347164508029804
"no",0.8647147380117911,0.13528526198820887
"no",0.8900785352095972,0.10992146479040273
"yes",0.23311889287834964,0.7668811071216504
"yes",0.18040741114150483,0.8195925888584952
"no",0.8670946631084151,0.1329053368915849
"no",0.9149627800101292,0.08503721998987075
"no",0.864581987266297,0.13541801273370302
"no",0.8428018384543483,0.15719816154565164
"no",0.91656041213636,0.08343958786364004
"no",0.8915348979899185,0.10846510201008153
"no",0.9173556739851788,0.0826443260148212
"no",0.8819853721687658,0.11801462783123412
"no",0.8251059018209842,0.1748940981790158
"yes",0.3379188367856626,0.6620811632143374
"no",0.8913306792227921,0.10866932077720791
"yes",0.38065615007023745,0.6193438499297625
"no",0.8289070628808309,0.17109293711916906
"yes",0.408197887415909,0.591802112584091
"no",0.9124007938535488,0.0875992061464512
"no",0.8800479655806513,0.1199520344193487
"no",0.8937359420334168,0.10626405796658328
"no",0.8228944036429033,0.17710559635709663
"yes",0.6626797139301914,0.33732028606980863
"no",0.8916664550063917,0.10833354499360828
"no",0.8865676134538618,0.11343238654613813
"no",0.8355159864001231,0.16448401359987685
"no",0.8478281069506033,0.15217189304939668
"no",0.9003024319586114,0.09969756804138866
"no",0.8556887141179522,0.14431128588204778
"no",0.8744800193372277,0.1255199806627722
"no",0.9025865592436444,0.09741344075635562
"yes",0.22015333604814868,0.7798466639518513
"no",0.8884045338397664,0.11159546616023365
"no",0.8909652007246377,0.10903479927536232
"no",0.8779232757328835,0.12207672426711647
"no",0.8572615665402837,0.1427384334597163
"yes",0.3221024552517624,0.6778975447482376
"yes",0.3232664391358523,0.6767335608641477
"yes",0.34424223092931894,0.6557577690706811
"no",0.8910952929485306,0.10890470705146937
"no",0.9079650231407117,0.09203497685928824
"yes",0.4006900626726574,0.5993099373273426
"yes",0.7118871054682109,0.2881128945317891
"no",0.8879284169204219,0.11207158307957808
"no",0.9015787234682112,0.09842127653178875
"no",0.8564877419617153,0.1435122580382847
"no",0.9165435565227775,0.08345644347722253
"no",0.8490098204302288,0.15099017956977126
"no",0.8949793905144754,0.10502060948552462
"no",0.866644907839575,0.1333550921604249
"no",0.9218918793208971,0.07810812067910285
"no",0.8265432599427105,0.1734567400572895
"no",0.8788798893936172,0.12112011060638286
"no",0.7913497522728402,0.20865024772715982
"no",0.9162298764094619,0.08377012359053812
"no",0.8786397728774826,0.12136022712251734
"yes",0.19341479149494611,0.8065852085050539
"no",0.9090572585353994,0.09094274146460053
"yes",0.337915085701478,0.662084914298522
"no",0.882580305453639,0.11741969454636099
